Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,6.28000021,6.110000134,144674928
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,1.13499999,1.110000014,256268640
3PL AT Equity,3P Learning Ltd,Diversified Consumer Services,253020,0.860000014,0.86500001,120610560
A2M AT Equity,a2 Milk Co Ltd/The,Food Products,302020,14.77000046,14.30000019,10523092992
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,1.570000052,1.5,180646032
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,3.869999886,3.599999905,2323189248
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,1.705000043,1.86500001,1011140928
ADH AT Equity,Adairs Ltd,Specialty Retail,255040,1.820000052,2.289999962,387186496
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.50999999,3.460000038,2254961920
AML AT Equity,Aeon Metals Ltd,Metals & Mining,151040,0.104999997,0.150000006,101635456
APT AT Equity,Afterpay Ltd,IT Services,451020,31.60000038,29.28000069,7632254464
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,20.40999985,20.53000069,13149519872
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,0.689999998,0.785000026,264383232
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,0.068000004,0.068999998,82331472
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,7.800000191,7.650000095,2254325760
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,5.510000229,5.610000134,1098264576
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,2.640000105,2.579999924,328872864
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.519999981,2.650000095,693798848
ALQ AT Equity,ALS Ltd,Professional Services,202020,9.050000191,9.180000305,4428668416
ALU AT Equity,Altium Ltd,Software,451030,35.84999847,34.72000122,4547131904
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,2.309999943,2.299999952,6623640064
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,1.24000001,0.894999981,655007296
AYS AT Equity,Amaysim Australia Ltd,Electric Utilities,551010,0.389999986,0.389999986,115093064
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,15.25,15.56999969,25225609216
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,1.955000043,1.914999962,6581087744
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,34.56000137,33.95000076,8477551104
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,5.550000191,6.46999979,13486213120
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,29.65999985,29.03000069,3790081536
APA AT Equity,APA Group,Gas Utilities,551020,11,11.10000038,13096821760
APD AT Equity,APN Property Group Ltd,Equity Real Estate Investment Trusts (REITs),601010,0.595000029,0.625,198762048
ATL AT Equity,Apollo Tourism & Leisure Ltd,Automobiles,251020,0.409999996,0.469999999,87490928
APX AT Equity,Appen Ltd,IT Services,451020,24.48999977,22.45999908,2720080128
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,19,18.77000046,1498418944
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.174999952,1.299999952,623617792
ARF AT Equity,Arena REIT,Equity Real Estate Investment Trusts (REITs),601010,2.960000038,2.849999905,855069312
AGY AT Equity,Argosy Minerals Ltd,Metals & Mining,151040,0.082000002,0.075999998,77482160
