Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,5.610000134,5.570000172,670799040
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,1.985000014,2.019999981,898639616
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.370000005,0.38499999,93920056
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,0.720000029,0.644999981,867954368
ACF AT Equity,Acrow Formwork and Construction Services Ltd,Trading Companies & Distributors,201070,0.219999999,0.119999997,73217760
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,3.799999952,3.329999924,554434048
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.359999895,2.920000076,1861171584
AIS AT Equity,Aeris Resources Ltd,Metals & Mining,151040,0.25,0.129999995,59348836
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,15.69999981,15.17000008,8280712704
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.219999999,0.275000006,152255888
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,2.24000001,2.349999905,756260096
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,1,0.685000002,70573696
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,5.920000076,5.489999771,1574942592
AYN AT Equity,Alcyone Resources Ltd,Metals & Mining,151040,0.035,0.046999998,67824136
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.089999914,2.150000095,343682848
ALS AT Equity,Alesco Corp Ltd,N/A,--,2.049999952,1.914999962,180380352
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.819999993,0.99000001,368813600
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,2.059999943,2.089999914,188100000
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,2.099999905,2.200000048,449500480
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,1.649999976,1.769999981,182655152
ALQ AT Equity,ALS Ltd,Professional Services,202020,9.380000114,8.25,2809291776
