Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,6.400000095,6.340000153,763570560
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.089999914,1.950000048,848217024
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.344999999,0.354999989,86353112
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,1.304999948,1.054999948,1419677312
ACF AT Equity,Acrow Formwork and Construction Services Ltd,Trading Companies & Distributors,201070,0.284999996,0.314999998,186257616
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,4.010000229,4.340000153,722595712
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.049999952,2.940000057,1873919232
AIS AT Equity,Aeris Resources Ltd,Metals & Mining,151040,0.779999971,0.560000002,255656528
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,14.50269222,15.18999958,7106138624
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.860000014,0.550000012,289153376
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,1.789999962,1.870000005,577722112
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,1.080000043,1.100000024,113330024
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,7.920000076,5.989999771,1671604608
AYN AT Equity,Alcyone Resources Ltd,Metals & Mining,151040,0.059999999,0.039999999,55515992
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.079999924,2.180000067,348478432
ALS AT Equity,Alesco Corp Ltd,N/A,--,1.399999976,1.965000033,185090032
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,1.350000024,1.049999952,390843072
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,2.230000019,2.25,202500000
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,1.710000038,1.580000043,322823072
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,1.5,1.269999981,131057648
ALQ AT Equity,ALS Ltd,Professional Services,202020,68.56999969,58.15000153,3925322752
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.159999967,0.985000014,2403593472
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,1.110000014,1.090000033,263242848
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,7.519999981,7.46999979,9013936128
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,4.269999981,3.880000114,11232332800
1765290D AT Equity,Ampella Mining Ltd,N/A,--,1.065000057,0.769999981,185262384
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,6.5,7.210000038,13918156800
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,14.85000038,14.19999981,1856289280
AAU AT Equity,Antilles Gold Ltd,Metals & Mining,151040,0.165000007,0.155000001,99238600
APA AT Equity,APA Group,Gas Utilities,551020,5.21999979,5.019999981,3235317760
HDF AT Equity,APA Sub Group,N/A,--,2.069999933,2.390000105,1266702592
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,2.180000067,1.200000048,564375104
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,4.849999905,3.299999952,1358954624
ARU AT Equity,Arafura Rare Earths Ltd,Metals & Mining,151040,0.264999986,0.200000003,79200816
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,9.539999962,8.649999619,626963264
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.25,1.25,417761760
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,3.099999905,2.930000067,1612973568
TXN AT Equity,Armadillo Petroleum Ltd,N/A,--,0.595000029,0.589999974,144573472
ASZ AT Equity,ASG Group Ltd,IT Services,451020,0.88499999,0.899999976,154927888
