Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,5.670000076,6.03000021,726235072
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,1.929999948,1.980000019,861266496
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.375,0.36500001,88785592
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,1.059999943,1.24000001,1664568064
ACF AT Equity,Acrow Formwork and Construction Services Ltd,Trading Companies & Distributors,201070,0.485000014,0.414999992,229150848
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,3.789999962,3.980000019,662656896
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3,2.900000095,1845205504
AIS AT Equity,Aeris Resources Ltd,Metals & Mining,151040,0.600000024,0.620000005,249369408
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,13.94999981,14.75,6804347904
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,1.320000052,0.735000014,385454784
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,1.090000033,1.600000024,446307680
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,1.220000029,1.110000014,114199576
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,9.119999886,8.159999847,2277177600
AYN AT Equity,Alcyone Resources Ltd,Metals & Mining,151040,0.090000004,0.077,101978784
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,1.980000019,2.019999981,322902048
ALS AT Equity,Alesco Corp Ltd,N/A,--,1.350000024,1.605000019,151180400
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,1.23882246,1.465000033,492578400
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,2,2.130000114,191700000
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,1.639999986,1.799999952,367773120
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,1.850000024,1.870000005,192974656
ALQ AT Equity,ALS Ltd,Professional Services,202020,59.36000061,67.23000336,4538253824
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.370000005,1.235000014,3013642496
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,1.019999981,1.120000005,270488064
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,7.099999905,7.440000057,8977735680
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,4.010000229,4.320000172,12332186624
1765290D AT Equity,Ampella Mining Ltd,N/A,--,1.424999952,1,236754304
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,8.069999695,7.150000095,13793563648
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,14.82999992,14.86999989,1943874688
AAU AT Equity,Antilles Gold Ltd,Metals & Mining,151040,0.174999997,0.180000007,111673056
APA AT Equity,APA Group,Gas Utilities,551020,4.909999847,5.099999905,3286876416
HDF AT Equity,APA Sub Group,N/A,--,2.200000048,2.109999895,1118302336
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,2.00999999,2.230000019,1048797056
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,5.130000114,5,2059022080
ARU AT Equity,Arafura Rare Earths Ltd,Metals & Mining,151040,0.319999993,0.310000002,122761264
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,8.75,9.199999809,666827968
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.169999957,1.110000014,370972448
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,2.75999999,3.019999981,1640406656
TXN AT Equity,Armadillo Petroleum Ltd,N/A,--,0.660000026,0.629999995,152800064
ASZ AT Equity,ASG Group Ltd,IT Services,451020,0.819999993,0.829999983,142309216
APZ AT Equity,Aspen Group Ltd/Australia,Equity Real Estate Investment Trusts (REITs),601010,0.495000005,0.495000005,295122176
AKM AT Equity,Aspire Mining Ltd,Metals & Mining,151040,0.395000011,0.305000007,189281360
1695926D AT Equity,Aston Resources Ltd,N/A,--,9.659999847,9.670000076,1979911296
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.059999943,2.640000105,154294800
ATR AT Equity,Astron Corp Ltd,Metals & Mining,151040,2.700000048,2.789999962,172167552
ASX AT Equity,ASX Ltd,Capital Markets,402030,30.97999954,33.20000076,5814538752
ATI AT Equity,Atlantic Ltd,Metals & Mining,151040,0.879999995,0.629999995,89024552
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,1.669999957,1.700000048,789275328
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,3.190000057,2.880000114,2577238784
AUB AT Equity,AUB Group Ltd,Insurance,403010,6.550000191,6.739999771,374377344
AKP AT Equity,Audio Pixels Holdings Ltd,Household Durables,252010,6.699999809,6,139758000
AMI AT Equity,Aurelia Metals Ltd,Metals & Mining,151040,0.400000006,0.465000004,115889304
AZJ AT Equity,Aurizon Holdings Ltd,Road & Rail,203040,3.910000086,3.730000019,9101200384
1679100D AT Equity,Aurora Oil & Gas Pty Ltd,N/A,--,3.25,3.779999971,1556057088
AAX AT Equity,Ausenco Ltd,Construction & Engineering,201030,4.130000114,4.329999924,533710592
AUC AT Equity,Ausgold Ltd,Metals & Mining,151040,1.139999986,0.870000005,104946800
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,0.995000005,1.075000048,3113436160
