Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,5.46999979,5.920000076,712949760
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,1.940000057,2.079999924,925331904
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.389999986,0.409999996,100018760
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,0.545000017,0.785000026,1060948992
ACF AT Equity,Acrow Formwork and Construction Services Ltd,Trading Companies & Distributors,201070,0.140000001,0.135000005,88495608
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,3.200000048,3.24000001,539449344
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.00999999,3.170000076,2020518400
AIS AT Equity,Aeris Resources Ltd,Metals & Mining,151040,0.088,0.097000003,112922568
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,14.97000027,14.53999996,7999455744
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.469999999,0.340000004,188292784
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,2.25999999,2.380000114,766191744
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,0.74000001,0.800000012,106125528
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,7.010000229,5.239999771,1503223936
AYN AT Equity,Alcyone Resources Ltd,Metals & Mining,151040,0.052000001,0.048999999,73218456
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.170000076,2.25999999,366372672
ALS AT Equity,Alesco Corp Ltd,N/A,--,1.960000038,1.940000057,182735184
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.959999979,0.850000024,316658144
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,2.049999952,2,182256800
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.210000038,1.855000019,191426720
ALQ AT Equity,ALS Ltd,Professional Services,202020,8.590000153,9.270000458,3156622336
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,0.850000024,0.964999974,2354789376
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,1.25999999,1.279999971,313033088
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,7.760000229,7.900000095,9532811264
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,4.329999924,4.590000153,13450644480
