Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,7.230000019,7.5,177587888
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,0.925000012,0.910000026,218038288
3PL AT Equity,3P Learning Ltd,Diversified Consumer Services,253020,0.944999993,1.105000019,153632752
8IH AT Equity,8I Holdings Ltd,Diversified Financial Services,402010,0.75,0.75999999,273079936
A2M AT Equity,a2 Milk Co Ltd/The,Food Products,302020,1.845000029,1.725000024,1234875904
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,3.24000001,3.420000076,411872928
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,3.019999981,2.890000105,1654019072
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,1.654999971,1.629999995,882304640
MIG AT Equity,ACN 059457279 Ltd,Interactive Media & Services,502030,0.280000001,0.239999995,75835712
ACX AT Equity,Aconex Ltd,Interactive Media & Services,502030,6.409999847,6.639999866,1296870656
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,0.375,0.330000013,54952164
ADA AT Equity,Adacel Technologies Ltd,Software,451030,2.5,3.099999905,245731360
ADH AT Equity,Adairs Ltd,Specialty Retail,255040,2.549999952,2.599999905,431274432
ABC AT Equity,Adbri Ltd,Construction Materials,151020,5.25,5.539999962,3599083776
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,18.54999924,19.04999924,12853271552
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,2.210000038,2.25,737361600
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,3.069999933,3.349999905,977998016
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,4.420000076,4.329999924,847680064
AJX AT Equity,Alexium International Group Ltd,Chemicals,151010,0.5,0.644999981,192964736
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,3.839999914,3.730000019,781359936
ALQ AT Equity,ALS Ltd,Professional Services,202020,5.400000095,5.960000038,3005157888
ALU AT Equity,Altium Ltd,Software,451030,9.239999771,9.210000038,1199287680
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.330000043,1.460000038,4204571392
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,1.029999971,1.105000019,525644832
AYS AT Equity,Amaysim Australia Ltd,Electric Utilities,551010,2,2.170000076,398163328
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,16,15.14999962,17545840640
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.260000229,5.28000021,15616857088
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,33.95000076,34.25,8932760576
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,4.539999962,4.190000057,8585009664
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,22.45999908,22.97999954,3388343296
AVR AT Equity,Anteris Technologies Ltd,Health Care Equipment & Supplies,351010,0.344999999,0.324999988,81812800
APA AT Equity,APA Group,Gas Utilities,551020,9.239999771,8.520000458,9493899264
AHX AT Equity,Apiam Animal Health Ltd,Health Care Providers & Services,351020,1.669999957,1.644999981,165715472
APO AT Equity,APN Outdoor Group Pty Ltd,Media,502010,5.25,5.5,916379776
APD AT Equity,APN Property Group Ltd,Equity Real Estate Investment Trusts (REITs),601010,0.560000002,0.439999998,138156832
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,17.25,18.15999985,1437694720
AAI AT Equity,Arconic Inc/PA,Aerospace & Defense,201010,14,12.14999962,15981863936
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,2.529999971,2.769999981,1298623872
ARF AT Equity,Arena REIT,Equity Real Estate Investment Trusts (REITs),601010,2.140000105,1.970000029,458473632
