Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,7.099999905,7,165748688
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,0.939999998,0.910000026,218038288
3PL AT Equity,3P Learning Ltd,Diversified Consumer Services,253020,0.745000005,0.829999983,115398360
8IH AT Equity,8I Holdings Ltd,Diversified Financial Services,402010,0.790000021,0.764999986,274876512
A2M AT Equity,a2 Milk Co Ltd/The,Food Products,302020,1.74000001,1.870000005,1331440128
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,3.190000057,3.960000038,476905504
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,3.160000086,3.170000076,1764348800
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,1.399999976,1.870000005,940608320
MIG AT Equity,ACN 059457279 Ltd,Interactive Media & Services,502030,0.620000005,0.469999999,137492320
ACX AT Equity,Aconex Ltd,Interactive Media & Services,502030,6.909999847,8.020000458,1566401024
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,0.709999979,0.735000014,122393456
ADA AT Equity,Adacel Technologies Ltd,Software,451030,2.900000095,3.190000057,252865504
ADH AT Equity,Adairs Ltd,Specialty Retail,255040,2.410000086,2.49000001,413028224
ABC AT Equity,Adbri Ltd,Construction Materials,151020,5.409999847,5.909999847,3839455744
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,18.95999908,20.57999992,13885581312
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,2.25999999,2.089999914,684927040
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,3.109999895,3.329999924,972159168
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,4.400000095,4.349999905,851595456
AJX AT Equity,Alexium International Group Ltd,Chemicals,151010,0.689999998,0.63499999,189761360
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,4.679999828,4.139999866,867246656
ALQ AT Equity,ALS Ltd,Professional Services,202020,4.829999924,5.099999905,2571527680
ALU AT Equity,Altium Ltd,Software,451030,6.340000153,7.329999924,954481984
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.274999976,1.325000048,3815792640
