Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,7.369999886,7.760000229,183744272
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,0.944999993,0.894999981,214444240
3PL AT Equity,3P Learning Ltd,Diversified Consumer Services,253020,0.975000024,1.164999962,162091312
8IH AT Equity,8I Holdings Ltd,Diversified Financial Services,402010,0.769999981,0.714999974,256910736
A2M AT Equity,a2 Milk Co Ltd/The,Food Products,302020,1.75,2.380000114,1703770752
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,3.599999905,3.690000057,444389216
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.799999952,2.980000019,1705528320
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,1.455000043,1.360000014,736156032
MIG AT Equity,ACN 059457279 Ltd,Interactive Media & Services,502030,0.135000005,0.200000003,63230580
ACX AT Equity,Aconex Ltd,Interactive Media & Services,502030,5.559999943,4.570000172,903767488
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,0.340000004,0.314999998,52454340
ADA AT Equity,Adacel Technologies Ltd,Software,451030,2.720000029,2.400000095,190243632
ADH AT Equity,Adairs Ltd,Specialty Retail,255040,2.549999952,1.649999976,273693408
ABC AT Equity,Adbri Ltd,Construction Materials,151020,5.349999905,5.119999886,3326228992
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,19.18000031,20.97999954,14119404544
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,1.784999967,1.774999976,587676864
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,2.700000048,2.480000019,724264832
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,4.309999943,4.25,832018560
AJX AT Equity,Alexium International Group Ltd,Chemicals,151010,0.654999971,0.560000002,169140832
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,3.829999924,4.5,946442240
ALQ AT Equity,ALS Ltd,Professional Services,202020,6.230000019,6.110000134,3080791040
