Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,7,7.230000019,171194720
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,0.910000026,0.925000012,221632320
3PL AT Equity,3P Learning Ltd,Diversified Consumer Services,253020,0.829999983,0.944999993,131387288
8IH AT Equity,8I Holdings Ltd,Diversified Financial Services,402010,0.764999986,0.75,269486784
A2M AT Equity,a2 Milk Co Ltd/The,Food Products,302020,1.870000005,1.845000029,1320005376
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,3.960000038,3.24000001,390195392
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,3.170000076,3.019999981,1728421376
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,1.870000005,1.654999971,895836928
MIG AT Equity,ACN 059457279 Ltd,Interactive Media & Services,502030,0.469999999,0.280000001,88475000
ACX AT Equity,Aconex Ltd,Interactive Media & Services,502030,8.020000458,6.409999847,1251948928
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,0.735000014,0.375,62445644
ADA AT Equity,Adacel Technologies Ltd,Software,451030,3.190000057,2.5,198170448
ADH AT Equity,Adairs Ltd,Specialty Retail,255040,2.49000001,2.549999952,422980704
ABC AT Equity,Adbri Ltd,Construction Materials,151020,5.909999847,5.25,3410684160
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,20.57999992,18.54999924,12515914752
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,2.089999914,2.210000038,724252992
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,3.329999924,3.069999933,896254848
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,4.349999905,4.420000076,865299328
AJX AT Equity,Alexium International Group Ltd,Chemicals,151010,0.63499999,0.5,149585072
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,4.139999866,3.839999914,804402688
ALQ AT Equity,ALS Ltd,Professional Services,202020,5.099999905,5.400000095,2722793984
ALU AT Equity,Altium Ltd,Software,451030,7.329999924,9.239999771,1203194240
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.325000048,1.330000043,3830191872
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,0.925000012,1.029999971,489967584
AYS AT Equity,Amaysim Australia Ltd,Electric Utilities,551010,1.889999986,2,366970784
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,15.02000046,16,18530258944
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.809999943,5.260000229,15557701632
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,33.15999985,33.95000076,8854516736
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,5.800000191,4.539999962,9301202944
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,19.37000084,22.45999908,3308690944
AVR AT Equity,Anteris Technologies Ltd,Health Care Equipment & Supplies,351010,0.375,0.344999999,78540048
APA AT Equity,APA Group,Gas Utilities,551020,9.710000038,9.239999771,10296200192
AHX AT Equity,Apiam Animal Health Ltd,Health Care Providers & Services,351020,1.504999995,1.690000057,166423712
APO AT Equity,APN Outdoor Group Pty Ltd,Media,502010,8.06000042,5.25,874726144
APD AT Equity,APN Property Group Ltd,Equity Real Estate Investment Trusts (REITs),601010,0.50999999,0.560000002,175835968
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,18.14999962,17.25,1365651712
AAI AT Equity,Arconic Inc/PA,Aerospace & Defense,201010,13.02000046,14,18415316992
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,2.119999886,2.529999971,1173931392
ARF AT Equity,Arena REIT,Equity Real Estate Investment Trusts (REITs),601010,2.289999962,2.140000105,498037344
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,15.93999958,15.10000038,9620506624
AHY AT Equity,Asaleo Care Ltd,Personal Products,303020,1.360000014,1.504999995,843011648
AFA AT Equity,ASF Group Ltd,Diversified Financial Services,402010,0.25,0.215000004,129778696
ASZ AT Equity,ASG Group Ltd,IT Services,451020,0.975000024,1.279999971,258280272
APZ AT Equity,Aspen Group Ltd/Australia,Equity Real Estate Investment Trusts (REITs),601010,1.24000001,1.169999957,119897296
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,6.940000057,7.199999809,436697760
ASX AT Equity,ASX Ltd,Capital Markets,402030,49.70000076,51.15000153,9902393344
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,5.820000172,5.539999962,2866866432
AUB AT Equity,AUB Group Ltd,Insurance,403010,10.18999958,10.57999992,675495744
AIA AT Equity,Auckland International Airport Ltd,Transportation Infrastructure,203050,6.929999828,7.230000019,8609184768
AKP AT Equity,Audio Pixels Holdings Ltd,Household Durables,252010,31.03000069,23.60000038,634684480
AZJ AT Equity,Aurizon Holdings Ltd,Road & Rail,203040,5.199999809,4.389999866,9007163392
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,1.769999981,1.720000029,6132586496
ASB AT Equity,Austal Ltd,Aerospace & Defense,201010,1.159999967,1.475000024,513880352
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,25.84000015,26.89999962,78744821760
AAC AT Equity,Australian Agricultural Co Ltd,Food Products,302020,2.029999971,1.774999976,946122880
AFG AT Equity,Australian Finance Group Ltd,Thrifts & Mortgage Finance,401020,1.129999995,1.24000001,266367712
API AT Equity,Australian Pharmaceutical Industries Ltd,Health Care Providers & Services,351020,1.919999957,1.774999976,868147008
ABA AT Equity,Auswide Bank Ltd,Thrifts & Mortgage Finance,401020,5.059999943,5.329999924,214538880
AHG AT Equity,Automotive Holdings Group Ltd,Specialty Retail,255040,4.309999943,4.690000057,1531064320
AVA AT Equity,Ava Risk Group Ltd,"Electronic Equipment, Instruments & Components",452030,0.389999986,0.319999993,39209100
AVB AT Equity,Avanco Resources Ltd,Metals & Mining,151040,0.061000001,0.048999999,120388416
AVN AT Equity,Aventus Group,Equity Real Estate Investment Trusts (REITs),601010,2.380000114,2.450000048,967058176
AOG AT Equity,Aveo Group,Real Estate Management & Development,601020,3.5,3.529999971,2048515840
AVJ AT Equity,AVJennings Ltd,Household Durables,252010,0.63499999,0.694999993,267174576
AWE AT Equity,AWE Ltd,"Oil, Gas & Consumable Fuels",101020,0.879999995,0.694999993,366081408
BBN AT Equity,Baby Bunting Group Ltd,Specialty Retail,255040,2.720000029,3.00999999,378020224
BOQ AT Equity,Bank of Queensland Ltd,Banks,401010,10.56000042,10.55000019,4019504640
BAP AT Equity,Bapcor Ltd,Distributors,255010,5.71999979,6.010000229,1480607616
BPT AT Equity,Beach Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.555000007,0.564999998,1051341888
BLX AT Equity,Beacon Lighting Group Ltd,Specialty Retail,255040,1.399999976,1.700000048,365908256
BDR AT Equity,Beadell Resources Ltd,Metals & Mining,151040,0.50999999,0.36500001,386012128
BGA AT Equity,Bega Cheese Ltd,Food Products,302020,6.199999809,6.349999905,969028736
BFG AT Equity,Bell Financial Group Ltd,Capital Markets,402030,0.595000029,0.779999971,208483440
BAL AT Equity,Bellamy's Australia Ltd,Food Products,302020,11.81000042,13.19999981,1275864448
BEN AT Equity,Bendigo & Adelaide Bank Ltd,Banks,401010,10.14999962,10.97999954,5092113920
BFC AT Equity,Beston Global Food Co Ltd,Food Products,302020,0.49000001,0.430000007,183735632
BHP AT Equity,BHP Group Ltd,Metals & Mining,151040,19.52000046,20.43000031,1.02126E+11
1642878D AT Equity,BigAir Group Ltd,Wireless Telecommunication Services,501020,0.685000002,0.814999998,147470544
BBG AT Equity,Billabong International Ltd,"Textiles, Apparel & Luxury Goods",252030,1.559999943,1.264999986,250570080
BNO AT Equity,Bionomics Ltd,Biotechnology,352010,0.294999987,0.239999995,115459792
BKL AT Equity,Blackmores Ltd,Personal Products,303020,157.1399994,123.3799973,2125320064
BLA AT Equity,Blue Sky Alternative Investments Ltd,Capital Markets,402030,7.75,7.699999809,518913760
BSL AT Equity,BlueScope Steel Ltd,Metals & Mining,151040,8.449999809,8.68999958,4966125568
BLD AT Equity,Boral Ltd,Construction Materials,151020,6.869999886,6.610000134,4915192320
BOC AT Equity,Bougainville Copper Ltd,Metals & Mining,151040,0.200000003,0.200000003,80212496
BKN AT Equity,Bradken Ltd,Machinery,201060,1.649999976,2.460000038,420727040
BXB AT Equity,Brambles Ltd,Commercial Services & Supplies,202010,13.44999981,12.31999969,19540553728
BRG AT Equity,Breville Group Ltd,Household Durables,252010,8.010000229,8.199999809,1066781632
BKW AT Equity,Brickworks Ltd,Construction Materials,151020,15.02999973,14.01000023,2083807232
BPA AT Equity,Brookfield Prime Property Fund,Equity Real Estate Investment Trusts (REITs),601010,6.5,6.650000095,326043840
BWP AT Equity,BWP Trust,Equity Real Estate Investment Trusts (REITs),601010,3.829999924,3.25,2087747328
BWX AT Equity,BWX Ltd,Personal Products,303020,5.590000153,4.650000095,425906176
CZZ AT Equity,Capilano Honey Ltd,Food Products,302020,20.53000069,19.21999931,181772800
CAJ AT Equity,Capitol Health Ltd,Health Care Providers & Services,351020,0.159999996,0.135000005,70614472
CAQ AT Equity,CAQ Holdings Ltd,Real Estate Management & Development,601020,0.144999996,0.144999996,94965248
