Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
CSL AT Equity,CSL Ltd,Biotechnology,352010,273.2999878,271.8299866,1.30942E+11
COH AT Equity,Cochlear Ltd,Health Care Equipment & Supplies,351010,231.7400055,222.9700012,14665927680
MQG AT Equity,Macquarie Group Ltd,Capital Markets,402030,206.9799957,185.9799957,71369023488
SQ2 AT Equity,Block Inc,IT Services,451020,145.1999969,126,65369731072
RIO AT Equity,Rio Tinto Ltd,Metals & Mining,151040,112.8300018,114.4499969,1.68622E+11
REA AT Equity,REA Group Ltd,Interactive Media & Services,502030,129.4199982,112.6100006,14877719552
CBA AT Equity,Commonwealth Bank of Australia,Banks,401010,103.8799973,104.3600006,1.78079E+11
XRO AT Equity,Xero Ltd,Software,451030,96.34999847,89.29000092,13355198464
ASX AT Equity,ASX Ltd,Capital Markets,402030,86.66999817,80.80000305,15642488832
RHC AT Equity,Ramsay Health Care Ltd,Health Care Providers & Services,351020,81.11000061,78.16999817,17891682304
BKL AT Equity,Blackmores Ltd,Personal Products,303020,72.34999847,72.72000122,1412981760
DMP AT Equity,Domino's Pizza Enterprises Ltd,"Hotels, Restaurants & Leisure",253010,75.30999756,68.83000183,5957506048
MIN AT Equity,Mineral Resources Ltd,Metals & Mining,151040,58.54000092,63.84999847,12080500736
MAQ AT Equity,Macquarie Telecom Group Ltd,Diversified Telecommunication Services,501010,70.15000153,62.58000183,1349555072
WES AT Equity,Wesfarmers Ltd,Multiline Retail,255030,49.40999985,47.18999863,53520285696
JBH AT Equity,JB Hi-Fi Ltd,Specialty Retail,255040,52.97000122,45.95999908,5024989696
BHP AT Equity,BHP Group Ltd,Metals & Mining,151040,42.74845886,44.61000061,2.2583E+11
PME AT Equity,Pro Medicus Ltd,Health Care Technology,351030,47.47999954,42.13000107,4396507648
WTC AT Equity,WiseTech Global Ltd,Software,451030,45.27000046,42.09999847,13739172864
JHG AT Equity,Janus Henderson Group PLC,Capital Markets,402030,44.63999939,39.11000061,6562169856
SHL AT Equity,Sonic Healthcare Ltd,Health Care Providers & Services,351020,36.72999954,36.65999985,17600227328
EBO AT Equity,EBOS Group Ltd,Health Care Providers & Services,351020,38.72000122,36.43000031,6899096576
JHX AT Equity,James Hardie Industries PLC,Construction Materials,151020,41.54000092,36.09999847,16077096960
WOW AT Equity,Woolworths Group Ltd,Food & Staples Retailing,301010,38.50999832,34.65000153,42061705216
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,33.65999985,33.79000092,22626570240
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,33.84999847,33.36000061,7949757952
PPT AT Equity,Perpetual Ltd,Capital Markets,402030,32.99000168,32.59000015,1848290304
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,40.09999847,32.02999878,2621840896
NAB AT Equity,National Australia Bank Ltd,Banks,401010,32.63000107,31.26000023,1.00341E+11
WDS AT Equity,Woodside Energy Group Ltd,"Oil, Gas & Consumable Fuels",101020,31.14999962,29.76000023,29283268608
RMD AT Equity,ResMed Inc,Health Care Equipment & Supplies,351010,29.13999939,29.18000031,42685861888
ZIM AT Equity,Zimplats Holdings Ltd,Metals & Mining,151040,30.63999939,29,3121491712
ALU AT Equity,Altium Ltd,Software,451030,32.86999893,28.76000023,3781050624
EQT AT Equity,EQT Holdings Ltd,Capital Markets,402030,27.76000023,28.38999939,599755264
SSR AT Equity,SSR Mining Inc,Metals & Mining,151040,31.29999924,27.48999977,5843190784
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,27.31999969,27.39999962,3492762368
SOL AT Equity,Washington H Soul Pattinson & Co Ltd,"Oil, Gas & Consumable Fuels",101020,27.80999947,25.70000076,9274258432
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,27.29999924,25.04000092,69964365824
NCM AT Equity,Newcrest Mining Ltd,Metals & Mining,151040,26.87999916,25.04000092,22363805696
NWS AT Equity,News Corp,Media,502010,28.76000023,24.79000092,14330184704
HUB AT Equity,HUB24 Ltd,Capital Markets,402030,24.11000061,24.26000023,1942211456
SEK AT Equity,SEEK Ltd,Interactive Media & Services,502030,28.37999916,24.25,8582564352
OZL AT Equity,OZ Minerals Ltd,Metals & Mining,151040,25,24.10000038,8067355648
IEL AT Equity,IDP Education Ltd,Diversified Consumer Services,253020,26.87000084,24.06999969,6699552768
WBC AT Equity,Westpac Banking Corp,Banks,401010,23.87000084,23.87000084,83571916800
CCP AT Equity,Credit Corp Group Ltd,Consumer Finance,402020,27.54000092,23.27000046,1578457088
CPU AT Equity,Computershare Ltd,IT Services,451020,25.32999992,23.20000076,14006520832
PMV AT Equity,Premier Investments Ltd,Specialty Retail,255040,25.46999931,22.44000053,3567803648
CTD AT Equity,Corporate Travel Management Ltd,"Hotels, Restaurants & Leisure",253010,26.25,22.17000008,3218876416
BRG AT Equity,Breville Group Ltd,Household Durables,252010,24.10000038,21.31999969,2971145472
BKW AT Equity,Brickworks Ltd,Construction Materials,151020,23.77000046,20.79999924,3156933888
GMG AT Equity,Goodman Group,Equity Real Estate Investment Trusts (REITs),601010,23.97999954,20.54999924,38391975936
FLT AT Equity,Flight Centre Travel Group Ltd,"Hotels, Restaurants & Leisure",253010,22.59000015,20.5,4095202560
CAR AT Equity,carsales.com Ltd,Interactive Media & Services,502030,21.37999916,20.5,5798331904
FMG AT Equity,Fortescue Metals Group Ltd,Metals & Mining,151040,21.62999916,20.11000061,61917982720
AKP AT Equity,Audio Pixels Holdings Ltd,Household Durables,252010,18.64999962,19.79999924,568233536
FPH AT Equity,Fisher & Paykel Healthcare Corp Ltd,Health Care Equipment & Supplies,351010,19.79999924,19.03000069,10985850880
SVW AT Equity,Seven Group Holdings Ltd,Trading Companies & Distributors,201070,19.98999977,18.79000092,6825666560
AUB AT Equity,AUB Group Ltd,Insurance,403010,22.84869766,18.72999954,1685445632
SFC AT Equity,Schaffer Corp Ltd,Auto Components,251010,19.60000038,18.62000084,253999968
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,16.89999962,18.32999992,27545714688
BSL AT Equity,BlueScope Steel Ltd,Metals & Mining,151040,20.54000092,18.20000076,8729455616
SGM AT Equity,Sims Ltd,Metals & Mining,151040,20.77000046,17.63999939,3437598464
COL AT Equity,Coles Group Ltd,Food & Staples Retailing,301010,18.70000076,17.53000069,23423096832
ORI AT Equity,Orica Ltd,Chemicals,151010,16.46999931,16.19000053,6618974720
REH AT Equity,Reece Ltd,Trading Companies & Distributors,201070,17.51000023,16.03000069,10355126272
CUV AT Equity,Clinuvel Pharmaceuticals Ltd,Biotechnology,352010,16.55999947,15.89000034,785130240
JIN AT Equity,Jumbo Interactive Ltd,"Hotels, Restaurants & Leisure",253010,17.54999924,15.81000042,992208512
OCL AT Equity,Objective Corp Ltd,Software,451030,16.97999954,15.77000046,1495108224
MFG AT Equity,Magellan Financial Group Ltd,Capital Markets,402030,16.30999947,15.68000031,2912023808
PXA AT Equity,PEXA Group Ltd,Real Estate Management & Development,601020,17.87999916,15.39999962,2730817024
LOV AT Equity,Lovisa Holdings Ltd,Specialty Retail,255040,16.54000092,15.06000042,1618342272
EVT AT Equity,EVT Ltd,Entertainment,502020,14.63000011,14.76000023,2379245824
WOR AT Equity,Worley Ltd,Energy Equipment & Services,101010,13.90999985,14.73999977,7733253120
TCL AT Equity,Transurban Group,Transportation Infrastructure,203050,14.34000015,14.36999989,44126171136
