Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
CSL AT Equity,CSL Ltd,Biotechnology,352010,271.8299866,269.0599976,1.29608E+11
COH AT Equity,Cochlear Ltd,Health Care Equipment & Supplies,351010,222.9700012,198.6999969,13069559808
MQG AT Equity,Macquarie Group Ltd,Capital Markets,402030,185.9799957,164.5099945,63145168896
REA AT Equity,REA Group Ltd,Interactive Media & Services,502030,112.6100006,111.8300018,14774668288
RIO AT Equity,Rio Tinto Ltd,Metals & Mining,151040,114.4499969,102.6999969,1.46331E+11
SQ2 AT Equity,Block Inc,IT Services,451020,126,90.5,46952067072
CBA AT Equity,Commonwealth Bank of Australia,Banks,401010,104.3600006,90.37999725,1.53785E+11
ASX AT Equity,ASX Ltd,Capital Markets,402030,80.80000305,81.70999908,15818660864
XRO AT Equity,Xero Ltd,Software,451030,89.29000092,76.95999908,11511199744
RHC AT Equity,Ramsay Health Care Ltd,Health Care Providers & Services,351020,78.16999817,73.23999786,16763295744
BKL AT Equity,Blackmores Ltd,Personal Products,303020,72.72000122,70.40000153,1367903104
DMP AT Equity,Domino's Pizza Enterprises Ltd,"Hotels, Restaurants & Leisure",253010,68.83000183,68,5885666304
MAQ AT Equity,Macquarie Telecom Group Ltd,Diversified Telecommunication Services,501010,62.58000183,60.54000092,1305561856
MIN AT Equity,Mineral Resources Ltd,Metals & Mining,151040,63.84999847,48.27000046,9132744704
PME AT Equity,Pro Medicus Ltd,Health Care Technology,351030,42.13000107,42.25,4407546880
WES AT Equity,Wesfarmers Ltd,Multiline Retail,255030,47.18999863,41.90999985,47531999232
BHP AT Equity,BHP Group Ltd,Metals & Mining,151040,44.61000061,41.25,2.08821E+11
JBH AT Equity,JB Hi-Fi Ltd,Specialty Retail,255040,45.95999908,38.45999908,4204984832
WTC AT Equity,WiseTech Global Ltd,Software,451030,42.09999847,37.84999847,12352201728
WOW AT Equity,Woolworths Group Ltd,Food & Staples Retailing,301010,34.65000153,35.59999847,43214929920
EBO AT Equity,EBOS Group Ltd,Health Care Providers & Services,351020,36.43000031,34.72000122,6575384064
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,33.79000092,34.38000107,22916233216
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,33.36000061,34.22999954,8157081088
JHG AT Equity,Janus Henderson Group PLC,Capital Markets,402030,39.11000061,33.49000168,5619204096
SHL AT Equity,Sonic Healthcare Ltd,Health Care Providers & Services,351020,36.65999985,33.00999832,15847885824
WDS AT Equity,Woodside Energy Group Ltd,"Oil, Gas & Consumable Fuels",101020,29.76000023,31.84000015,60456194048
JHX AT Equity,James Hardie Industries PLC,Construction Materials,151020,36.09999847,31.77000046,14151364608
RMD AT Equity,ResMed Inc,Health Care Equipment & Supplies,351010,29.18000031,30.69000053,44894760960
PPT AT Equity,Perpetual Ltd,Capital Markets,402030,32.59000015,28.87999916,1637883520
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,32.02999878,28.23999977,2311607552
NAB AT Equity,National Australia Bank Ltd,Banks,401010,31.26000023,27.38999939,87396614144
ALU AT Equity,Altium Ltd,Software,451030,28.76000023,26.90999985,3537832704
EQT AT Equity,EQT Holdings Ltd,Capital Markets,402030,28.38999939,26.20000076,553490240
ZIM AT Equity,Zimplats Holdings Ltd,Metals & Mining,151040,29,24.97999954,2688788480
CPU AT Equity,Computershare Ltd,IT Services,451020,23.20000076,24.63999939,14875890688
SSR AT Equity,SSR Mining Inc,Metals & Mining,151040,27.48999977,24.54000092,5218147328
IEL AT Equity,IDP Education Ltd,Diversified Consumer Services,253020,24.06999969,23.81999969,6629968384
SOL AT Equity,Washington H Soul Pattinson & Co Ltd,"Oil, Gas & Consumable Fuels",101020,25.70000076,23.54000092,8497183744
NWS AT Equity,News Corp,Media,502010,24.79000092,22.46999931,13134420992
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,27.39999962,22.23999977,2830457088
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,25.04000092,22.03000069,61554114560
SEK AT Equity,SEEK Ltd,Interactive Media & Services,502030,24.25,21,7449123840
NCM AT Equity,Newcrest Mining Ltd,Metals & Mining,151040,25.04000092,20.88999939,18657345536
CCP AT Equity,Credit Corp Group Ltd,Consumer Finance,402020,23.27000046,20.28000069,1375638656
HUB AT Equity,HUB24 Ltd,Capital Markets,402030,24.26000023,20.27000046,1622779264
WBC AT Equity,Westpac Banking Corp,Banks,401010,23.87000084,19.5,68271988736
PMV AT Equity,Premier Investments Ltd,Specialty Retail,255040,22.44000053,19.27000046,3063795712
BKW AT Equity,Brickworks Ltd,Construction Materials,151020,20.79999924,18.54000092,2813920768
CTD AT Equity,Corporate Travel Management Ltd,"Hotels, Restaurants & Leisure",253010,22.17000008,18.52000046,2688930560
CAR AT Equity,carsales.com Ltd,Interactive Media & Services,502030,19.92397118,18.38999939,5201528320
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,18.32999992,18.04000092,27109910528
BRG AT Equity,Breville Group Ltd,Household Durables,252010,21.31999969,17.98999977,2507078144
FPH AT Equity,Fisher & Paykel Healthcare Corp Ltd,Health Care Equipment & Supplies,351010,19.03000069,17.84000015,10298970112
GMG AT Equity,Goodman Group,Equity Real Estate Investment Trusts (REITs),601010,20.54999924,17.84000015,33329090560
COL AT Equity,Coles Group Ltd,Food & Staples Retailing,301010,17.53000069,17.80999947,23797225472
AKP AT Equity,Audio Pixels Holdings Ltd,Household Durables,252010,19.79999924,17.79999924,510836192
OZL AT Equity,OZ Minerals Ltd,Metals & Mining,151040,24.10000038,17.76000023,5945072128
SFC AT Equity,Schaffer Corp Ltd,Auto Components,251010,18.62000084,17.71999931,241320304
AUB AT Equity,AUB Group Ltd,Insurance,403010,18.72999954,17.68000031,1633793408
FMG AT Equity,Fortescue Metals Group Ltd,Metals & Mining,151040,20.11000061,17.53000069,53974253568
FLT AT Equity,Flight Centre Travel Group Ltd,"Hotels, Restaurants & Leisure",253010,20.5,17.36000061,3468323072
SVW AT Equity,Seven Group Holdings Ltd,Trading Companies & Distributors,201070,18.79000092,16.61000061,6033758208
BSL AT Equity,BlueScope Steel Ltd,Metals & Mining,151040,18.20000076,15.89999962,7561768960
ORI AT Equity,Orica Ltd,Chemicals,151010,16.19000053,15.77000046,6447265792
CUV AT Equity,Clinuvel Pharmaceuticals Ltd,Biotechnology,352010,15.89000034,14.85000038,733743488
TCL AT Equity,Transurban Group,Transportation Infrastructure,203050,14.36999989,14.38000011,44156878848
WOR AT Equity,Worley Ltd,Energy Equipment & Services,101010,14.73999977,14.23999977,7470930944
JIN AT Equity,Jumbo Interactive Ltd,"Hotels, Restaurants & Leisure",253010,15.81000042,14.22000027,892422848
PXA AT Equity,PEXA Group Ltd,Real Estate Management & Development,601020,15.39999962,13.89000034,2463055104
LOV AT Equity,Lovisa Holdings Ltd,Specialty Retail,255040,15.06000042,13.81000042,1484017664
REH AT Equity,Reece Ltd,Trading Companies & Distributors,201070,16.03000069,13.77999973,8901661696
OCL AT Equity,Objective Corp Ltd,Software,451030,15.77000046,13.72999954,1303349376
SGM AT Equity,Sims Ltd,Metals & Mining,151040,17.63999939,13.71000004,2666929152
LIC AT Equity,Lifestyle Communities Ltd,Real Estate Management & Development,601020,13.85000038,13.56999969,1418677376
EVT AT Equity,EVT Ltd,Entertainment,502020,14.76000023,13.05000019,2103601536
MFG AT Equity,Magellan Financial Group Ltd,Capital Markets,402030,15.68000031,12.92000008,2392252672
ELD AT Equity,Elders Ltd,Food Products,302020,13.35000038,12.59000015,1970040064
NWL AT Equity,Netwealth Group Ltd,Capital Markets,402030,12.98999977,12.15999985,2964763648
QBE AT Equity,QBE Insurance Group Ltd,Insurance,403010,12.02999973,12.14999962,18021586944
SST AT Equity,Steamships Trading Co Ltd,Industrial Conglomerates,201050,12.10000038,12,372098880
IRE AT Equity,IRESS Ltd,Software,451030,10.47000027,11.51000023,2161398528
TWE AT Equity,Treasury Wine Estates Ltd,Beverages,302010,11.89999962,11.35000038,8192976896
APA AT Equity,APA Group,Gas Utilities,551020,11.38000011,11.27000046,13297403904
DDR AT Equity,Dicker Data Ltd,"Electronic Equipment, Instruments & Components",452030,12.46000004,11.03999996,1910006144
SUN AT Equity,Suncorp Group Ltd,Insurance,403010,11.35000038,10.97999954,13863402496
CHC AT Equity,Charter Hall Group,Equity Real Estate Investment Trusts (REITs),601010,13.27000046,10.82999992,5122559488
BXB AT Equity,Brambles Ltd,Commercial Services & Supplies,202010,10.88000011,10.71000004,14852161536
TNE AT Equity,Technology One Ltd,Software,451030,10.5,10.71000004,3463247872
ALQ AT Equity,ALS Ltd,Professional Services,202020,12.78999996,10.68000031,5166036992
NXT AT Equity,NEXTDC Ltd,IT Services,451020,11.01000023,10.64000034,4867973120
IVC AT Equity,InvoCare Ltd,Diversified Consumer Services,253020,11.09000015,10.46000004,1506875264
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,13.71000004,10.31000042,6574255104
MND AT Equity,Monadelphous Group Ltd,Construction & Engineering,201030,11.23999977,9.949999809,947863936
IGO AT Equity,IGO Ltd,Metals & Mining,151040,12.64000034,9.93999958,7527242240
