Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,6.260000229,6.110000134,144674928
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,0.785000026,0.855000019,196241856
TOT AT Equity,360 Capital REIT,Mortgage Real Estate Investment Trusts (REITs),402040,0.88499999,0.870000005,120756248
A2M AT Equity,a2 Milk Co Ltd/The,Food Products,302020,17.01000023,14.05000019,10433375232
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,0.894999981,1.090000033,131269448
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.779999971,2.910000086,1937203456
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,1.590000033,1.644999981,891370752
ADH AT Equity,Adairs Ltd,Specialty Retail,255040,3.480000019,3.25,549500480
ABC AT Equity,Adbri Ltd,Construction Materials,151020,2.549999952,2.849999905,1858959104
ADT AT Equity,Adriatic Metals PLC,Metals & Mining,151040,2.390000105,2.309999943,422593664
ANO AT Equity,Advance Zinctek Ltd,Chemicals,151010,3.50999999,3.210000038,191351360
AMX AT Equity,Aerometrex Ltd,Professional Services,202020,1.399999976,1.144999981,108088000
APT AT Equity,Afterpay Ltd,IT Services,451020,91.44000244,79.98999786,22740154368
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,14.80000019,13.61999989,8485720064
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,0.379999995,0.330000013,111142000
AIZ AT Equity,Air New Zealand Ltd,Airlines,203020,1.279999971,1.254999995,1409126656
ALC AT Equity,Alcidion Group Ltd,Health Care Technology,351030,0.140000001,0.140000001,138697168
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,5.010000229,4.340000153,858493824
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,1.129999995,1.409999967,839498176
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,3.680000067,3.50999999,563222720
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.599999905,2.480000019,811303744
ALQ AT Equity,ALS Ltd,Professional Services,202020,8.729999542,9.210000038,4443141120
ALU AT Equity,Altium Ltd,Software,451030,36.54000092,35.91999817,4704290816
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.570000052,1.375,3989811968
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,0.629999995,0.63499999,466028736
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,15.14999962,15.32999992,24044822528
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,1.529999971,1.304999948,4484762112
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,26.02000046,23.95000076,5980481536
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,8.18999958,7.400000095,15481542656
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,38.68000031,37.09999847,4768364544
APA AT Equity,APA Group,Gas Utilities,551020,10.43000031,10.32999992,12188303360
APD AT Equity,APN Property Group Ltd,Equity Real Estate Investment Trusts (REITs),601010,0.535000026,0.540000021,178095088
APX AT Equity,Appen Ltd,IT Services,451020,34.70999908,34.08000183,4146036480
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,26.31999969,27.64999962,2207313920
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,0.425000012,0.560000002,268635360
ARF AT Equity,Arena REIT,Equity Real Estate Investment Trusts (REITs),601010,2.569999933,2.720000029,927627008
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,28.37000084,29.96999931,19137167360
AHY AT Equity,Asaleo Care Ltd,Personal Products,303020,1.095000029,1.004999995,545838080
ASX AT Equity,ASX Ltd,Capital Markets,402030,87.33999634,81.01999664,15685080064
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,6.5,6.070000172,5821240832
AT1 AT Equity,Atomo Diagnostics Ltd,Health Care Equipment & Supplies,351010,0.419999987,0.375,210880432
AMS AT Equity,Atomos Ltd,Household Durables,252010,0.524999976,0.649999976,142003840
ATU AT Equity,Atrum Coal Ltd,Metals & Mining,151040,0.234999999,0.289999992,166550000
AUB AT Equity,AUB Group Ltd,Insurance,403010,15.80000019,16.60000038,1232999936
AIA AT Equity,Auckland International Airport Ltd,Transportation Infrastructure,203050,6.090000153,6.710000038,9880817664
AD8 AT Equity,Audinate Group Ltd,"Electronic Equipment, Instruments & Components",452030,5.25,5.78000021,439655552
AKP AT Equity,Audio Pixels Holdings Ltd,Household Durables,252010,22.45000076,22.07999992,633666496
AMI AT Equity,Aurelia Metals Ltd,Metals & Mining,151040,0.535000026,0.5,436991904
AZJ AT Equity,Aurizon Holdings Ltd,Road & Rail,203040,4.349999905,4.25,8137231872
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,1.825000048,1.879999995,7055731712
ASB AT Equity,Austal Ltd,Aerospace & Defense,201010,3.539999962,3.279999971,1179350400
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,18.28000069,17.21999931,48838975488
AAC AT Equity,Australian Agricultural Co Ltd,Food Products,302020,1.044999957,1.080000043,650988096
AEF AT Equity,Australian Ethical Investment Ltd,Capital Markets,402030,4.769999981,4.460000038,501246624
AFG AT Equity,Australian Finance Group Ltd,Thrifts & Mortgage Finance,401020,1.850000024,2.130000114,571654528
API AT Equity,Australian Pharmaceutical Industries Ltd,Health Care Providers & Services,351020,1.085000038,1.049999952,517288832
AOF AT Equity,Australian Unity Office Fund,Equity Real Estate Investment Trusts (REITs),601010,2.130000114,2.089999914,340318784
ABA AT Equity,Auswide Bank Ltd,Thrifts & Mortgage Finance,401020,5.239999771,4.829999924,205623184
ASG AT Equity,Autosports Group Ltd,Specialty Retail,255040,1.299999952,1.309999943,263310000
AVN AT Equity,Aventus Group,Equity Real Estate Investment Trusts (REITs),601010,2.380000114,2.359999895,1316786688
AVH AT Equity,Avita Medical Inc,Biotechnology,352010,7.019999981,6.900000095,740642944
AVJ AT Equity,AVJennings Ltd,Household Durables,252010,0.49000001,0.535000026,217333440
AVZ AT Equity,AVZ Minerals Ltd,Metals & Mining,151040,0.059999999,0.061999999,175986912
BBN AT Equity,Baby Bunting Group Ltd,Specialty Retail,255040,4.460000038,4.5,574040128
BOQ AT Equity,Bank of Queensland Ltd,Banks,401010,6.130000114,5.730000019,2603341824
BAP AT Equity,Bapcor Ltd,Distributors,255010,6.980000019,6.789999962,2304610816
BSE AT Equity,Base Resources Ltd,Metals & Mining,151040,0.280000001,0.25,294502976
BRL AT Equity,Bathurst Resources Ltd,Metals & Mining,151040,0.048999999,0.039000001,66671256
BPT AT Equity,Beach Energy Ltd,"Oil, Gas & Consumable Fuels",101020,1.519999981,1.320000052,3011360512
BLX AT Equity,Beacon Lighting Group Ltd,Specialty Retail,255040,1.264999986,1.330000043,297017472
BGA AT Equity,Bega Cheese Ltd,Food Products,302020,5.269999981,5.070000172,1090104064
BFG AT Equity,Bell Financial Group Ltd,Capital Markets,402030,1.164999962,1.274999976,408948544
BGL AT Equity,Bellevue Gold Ltd,Metals & Mining,151040,1.029999971,1.024999976,860894912
BEN AT Equity,Bendigo & Adelaide Bank Ltd,Banks,401010,6.539999962,6.039999962,3205906432
BHP AT Equity,BHP Group Ltd,Metals & Mining,151040,37.90999985,35.59999847,1.67761E+11
BTH AT Equity,Bigtincan Holdings Ltd,Software,451030,1.200000048,1.340000033,507041408
BIN AT Equity,Bingo Industries Ltd,Commercial Services & Supplies,202010,2.230000019,2.420000076,1582636800
BKL AT Equity,Blackmores Ltd,Personal Products,303020,63.06999969,63.06999969,1220260352
BSL AT Equity,BlueScope Steel Ltd,Metals & Mining,151040,12.68999958,12.69999981,6398034432
BLD AT Equity,Boral Ltd,Construction Materials,151020,4.010000229,4.559999943,5588981248
BXB AT Equity,Brambles Ltd,Commercial Services & Supplies,202010,11.09000015,10.48999977,15744022528
BVS AT Equity,Bravura Solutions Ltd,Software,451030,3.670000076,3.400000095,840361088
BRG AT Equity,Breville Group Ltd,Household Durables,252010,27.12999916,25.17000008,3447466752
BKW AT Equity,Brickworks Ltd,Construction Materials,151020,17.95999908,19.40999985,2910288640
BSADA AT Equity,BSA Ltd,Commercial Services & Supplies,202010,0.289999992,0.289999992,125574768
BUB AT Equity,Bubs Australia Ltd,Food Products,302020,0.915000021,0.74000001,449937600
BWP AT Equity,BWP Trust,Equity Real Estate Investment Trusts (REITs),601010,4.059999943,4.039999962,2595230464
BWX AT Equity,BWX Ltd,Personal Products,303020,5.050000191,4.400000095,613993600
BYE AT Equity,Byron Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.284999996,0.165000007,171648688
CAJ AT Equity,Capitol Health Ltd,Health Care Providers & Services,351020,0.25999999,0.245000005,250904448
CMM AT Equity,Capricorn Metals Ltd,Metals & Mining,151040,2,1.840000033,632692864
CBR AT Equity,Carbon Revolution Ltd,Auto Components,251010,1.700000048,2.74000001,399728640
CDV AT Equity,Cardinal Resources Ltd,Metals & Mining,151040,0.725000024,1.049999952,557865472
CDD AT Equity,Cardno Ltd,Commercial Services & Supplies,202010,0.305000007,0.289999992,129635176
CDP AT Equity,Carindale Property Trust,Equity Real Estate Investment Trusts (REITs),601010,2.75999999,3.74000001,261800000
CVN AT Equity,Carnarvon Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.194999993,0.209999993,328519776
CAR AT Equity,carsales.com Ltd,Interactive Media & Services,502030,20.79000092,20.67000008,5086782464
CYL AT Equity,Catalyst Metals Ltd,Metals & Mining,151040,2.440000057,2.5,205999248
CAT AT Equity,Catapult Group International Ltd,"Electronic Equipment, Instruments & Components",452030,2.24000001,2.089999914,398970784
CWP AT Equity,Cedar Woods Properties Ltd,Real Estate Management & Development,601020,5.309999943,5.75,462766912
CNI AT Equity,Centuria Capital Group,Equity Real Estate Investment Trusts (REITs),601010,1.980000019,2.230000019,1197175296
CIP AT Equity,Centuria Industrial REIT,Equity Real Estate Investment Trusts (REITs),601010,3.119999886,3.109999895,1583385472
COF AT Equity,Centuria Office REIT,Equity Real Estate Investment Trusts (REITs),601010,2.029999971,2.039999962,1049626496
CHN AT Equity,Chalice Mining Ltd,Metals & Mining,151040,1.590000033,2.609999895,802586688
CGF AT Equity,Challenger Ltd,Diversified Financial Services,402010,4.079999924,3.829999924,2587604480
CIA AT Equity,Champion Iron Ltd,Metals & Mining,151040,3.079999924,2.900000095,1372113152
CHC AT Equity,Charter Hall Group,Equity Real Estate Investment Trusts (REITs),601010,12.51000023,12.43000031,5789609984
CLW AT Equity,Charter Hall Long Wale REIT,Equity Real Estate Investment Trusts (REITs),601010,4.949999809,5.019999981,2523186432
CQR AT Equity,Charter Hall Retail REIT,Equity Real Estate Investment Trusts (REITs),601010,3.430000067,3.359999895,1918375168
CQE AT Equity,Charter Hall Social Infrastructure REIT,Equity Real Estate Investment Trusts (REITs),601010,2.730000019,2.829999924,1019850944
CNU AT Equity,Chorus Ltd,Diversified Telecommunication Services,501010,7.699999809,7.920000076,3520373248
CIM AT Equity,CIMIC Group Ltd,Construction & Engineering,201030,21.17000008,18.54999924,5871555584
CGL AT Equity,Citadel Group Pty Ltd/The,IT Services,451020,4.460000038,5.579999924,439202048
CCX AT Equity,City Chic Collective Ltd,Specialty Retail,255040,3.269999981,2.910000086,690655680
CL1 AT Equity,Class Ltd,Software,451030,1.850000024,2,247517664
CWY AT Equity,Cleanaway Waste Management Ltd,Commercial Services & Supplies,202010,2.579999924,2.089999914,4297713152
CVW AT Equity,ClearView Wealth Ltd/Australia,Diversified Financial Services,402010,0.335000008,0.340000004,229429632
CUV AT Equity,Clinuvel Pharmaceuticals Ltd,Biotechnology,352010,20.79000092,23.30999947,1151755008
CLV AT Equity,Clover Corp Ltd,Chemicals,151010,2.170000076,2.039999962,339272608
CCL AT Equity,Coca-Cola Europacific Partners API Pty Ltd,Beverages,302010,9.100000381,9.5,6877997056
COH AT Equity,Cochlear Ltd,Health Care Equipment & Supplies,351010,192.1499939,198,13015359488
CDA AT Equity,Codan Ltd/Australia,"Electronic Equipment, Instruments & Components",452030,10.78999996,11.03999996,1992786816
COL AT Equity,Coles Group Ltd,Food & Staples Retailing,301010,17.72999954,17,22676805632
CKF AT Equity,Collins Foods Ltd,"Hotels, Restaurants & Leisure",253010,10.40999985,10.27000046,1197289344
CBA AT Equity,Commonwealth Bank of Australia,Banks,401010,68.27999878,63.61000061,1.12605E+11
CPU AT Equity,Computershare Ltd,IT Services,451020,13.28999996,12.22000027,6609548800
CEN AT Equity,Contact Energy Ltd,Electric Utilities,551010,5.710000038,6.150000095,4416510976
COE AT Equity,Cooper Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.330000013,0.349999994,569326592
CRN AT Equity,Coronado Global Resources Inc,Metals & Mining,151040,0.620000005,0.954999983,1321604352
CTD AT Equity,Corporate Travel Management Ltd,"Hotels, Restaurants & Leisure",253010,15.53286171,17.22999954,1969602560
CGC AT Equity,Costa Group Holdings Ltd,Food Products,302020,3.460000038,3.359999895,1346790144
CCP AT Equity,Credit Corp Group Ltd,Consumer Finance,402020,18.92000008,16.94000053,1140329088
CMW AT Equity,Cromwell Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.899999976,0.850000024,2221483264
CWN AT Equity,Crown Resorts Ltd,"Hotels, Restaurants & Leisure",253010,9.010000229,8.789999962,5952221184
CSL AT Equity,CSL Ltd,Biotechnology,352010,286.0100098,287,1.30574E+11
CSR AT Equity,CSR Ltd,Construction Materials,151020,3.660000086,4.269999981,2072584448
CVC AT Equity,CVC Ltd,Capital Markets,402030,1.5,1.700000048,198934880
DCN AT Equity,Dacian Gold Ltd,Metals & Mining,151040,0.335000008,0.340000004,189212912
DTC AT Equity,Damstra Holdings Pty Ltd,Software,451030,1.769999981,1.980000019,276175488
DNK AT Equity,Danakali Ltd,Chemicals,151010,0.455000013,0.405000001,129090232
DTL AT Equity,Data#3 Ltd,IT Services,451020,6.260000229,6.559999943,1010075648
DEG AT Equity,De Grey Mining Ltd,Metals & Mining,151040,1.149999976,1.215000033,1548396032
1901467D AT Equity,Dexus,Equity Real Estate Investment Trusts (REITs),601010,8.829999924,8.890000343,9700787200
DXC AT Equity,Dexus Convenience Retail REIT,Equity Real Estate Investment Trusts (REITs),601010,3.779999971,3.849999905,435322592
DXI AT Equity,Dexus Industria REIT,Equity Real Estate Investment Trusts (REITs),601010,2.470000029,2.670000076,527393120
DDR AT Equity,Dicker Data Ltd,"Electronic Equipment, Instruments & Components",452030,7.46999979,7.659999847,1318206464
DHG AT Equity,Domain Holdings Australia Ltd,Interactive Media & Services,502030,3.720000029,3.700000048,2161775616
DMP AT Equity,Domino's Pizza Enterprises Ltd,"Hotels, Restaurants & Leisure",253010,80.75,79.22000122,6854381056
DOW AT Equity,Downer EDI Ltd,Commercial Services & Supplies,202010,4.489999771,4.400000095,3085686272
