Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,6.389999866,6.75,159829088
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,0.834999979,0.925000012,212308448
TOT AT Equity,360 Capital REIT,Mortgage Real Estate Investment Trusts (REITs),402040,0.879999995,0.870000005,120756248
A2M AT Equity,a2 Milk Co Ltd/The,Food Products,302020,13.67000008,13.81999969,10262828032
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,1.029999971,1.409999967,169807264
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.769999981,3.130000114,2083658752
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,1.659999967,2.170000076,1175850752
ADH AT Equity,Adairs Ltd,Specialty Retail,255040,3.789999962,3.180000067,537665088
ABC AT Equity,Adbri Ltd,Construction Materials,151020,2.829999924,3.089999914,2015503104
ADT AT Equity,Adriatic Metals PLC,Metals & Mining,151040,2.279999971,2.170000076,380763648
ANO AT Equity,Advance Zinctek Ltd,Chemicals,151010,3.660000086,4.920000076,295214848
AMX AT Equity,Aerometrex Ltd,Professional Services,202020,1.254999995,1.200000048,113280000
APT AT Equity,Afterpay Ltd,IT Services,451020,96.69000244,95.01000214,27059118080
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,12.47999954,13.5,8410956288
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,0.284999996,0.314999998,106090088
AIZ AT Equity,Air New Zealand Ltd,Airlines,203020,1.325000048,1.730000019,1942461440
ALC AT Equity,Alcidion Group Ltd,Health Care Technology,351030,0.129999995,0.194999993,193185344
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,4.289999962,4.659999847,921792960
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,1.230000019,1.00999999,601342720
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,3.289999962,3.460000038,555199616
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.559999943,4.130000114,1420899840
ALQ AT Equity,ALS Ltd,Professional Services,202020,9.350000381,9.550000191,4607165952
ALU AT Equity,Altium Ltd,Software,451030,37.18000031,35.43999863,4641426944
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.434999943,1.75,5077942272
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,0.730000019,0.745000005,546317888
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,14.81000042,15.22000027,23872288768
