Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,6.21999979,6.260000229,148226688
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,1.200000048,1.149999976,286007904
3PL AT Equity,3P Learning Ltd,Diversified Consumer Services,253020,2.529999971,2.450000048,330295936
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,4.519999981,4.940000057,594927552
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.960000038,2.910000086,1609731072
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,1.014999986,1.220000029,549732032
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,0.174999997,0.174999997,514026400
MIG AT Equity,ACN 059457279 Ltd,Interactive Media & Services,502030,0.704999983,0.939999998,246697072
ACX AT Equity,Aconex Ltd,Interactive Media & Services,502030,2.150000095,2.5,411269152
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,0.904999971,0.889999986,148204320
ABC AT Equity,Adbri Ltd,Construction Materials,151020,4.539999962,4.650000095,3017318656
ADS AT Equity,Adslot Ltd,Software,451030,0.078000002,0.109999999,116242584
AFJ AT Equity,Affinity Education Group Ltd,Diversified Consumer Services,253020,1.105000019,1.019999981,236080672
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,15.18000031,16.22999954,10950582272
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,2.75,3.099999905,999250944
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,0.300000012,0.5,133691912
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,2.970000029,2.900000095,843662848
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,3.75,3.799999952,743668864
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.284999996,0.314999998,130478880
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,0.460000008,0.469999999,50021932
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.440000057,2.630000114,398849152
ALQ AT Equity,ALS Ltd,Professional Services,202020,5.110000134,6.119999886,2492347392
ATH AT Equity,Alterity Therapeutics ltd,Biotechnology,352010,0.144999996,0.180000007,96100464
ALU AT Equity,Altium Ltd,Software,451030,5.119999886,4.739999771,612752896
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.610000014,1.769999981,4967019520
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,0.495000005,0.589999974,197208080
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,2.700000048,2.349999905,626037952
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,13.53999996,14.5,17304543232
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,6.480000019,6.659999847,19698534400
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,35.74000168,33.70000076,9098999808
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,2.799999952,2.5,5079430144
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,26.10000038,26.75,4096493056
ADO AT Equity,Anteotech Ltd,Life Sciences Tools & Services,352030,0.093000002,0.082999997,71157104
AVR AT Equity,Anteris Technologies Ltd,Health Care Equipment & Supplies,351010,0.079000004,0.068999998,127310448
