Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,6.480000019,6.380000114,151068096
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,1.014999986,1.039999962,237668384
3PL AT Equity,3P Learning Ltd,Diversified Consumer Services,253020,1.480000019,1.475000024,205370400
A2M AT Equity,a2 Milk Co Ltd/The,Food Products,302020,11.46000004,11.31000042,8256741888
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,1.779999971,1.850000024,222796768
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,3.470000029,3.619999886,2097292416
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,1.264999986,1.254999995,680575488
ADA AT Equity,Adacel Technologies Ltd,Software,451030,1.99000001,1.850000024,145358720
ADH AT Equity,Adairs Ltd,Specialty Retail,255040,1.934999943,2.119999886,351654560
ABC AT Equity,Adbri Ltd,Construction Materials,151020,6.21999979,6.440000057,4187754752
APT AT Equity,Afterpay Ltd,IT Services,451020,6.440000057,5.989999771,1304481920
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,21.68000031,21.72999954,14251078656
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,1.850000024,1.909999967,632373440
1901980D AT Equity,AirXpanders Inc,Health Care Equipment & Supplies,351010,0.425000012,0.144999996,41735384
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,0.324999988,0.340000004,255033056
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,2.039999962,2.220000029,652179520
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,5.019999981,5.260000229,1029745344
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.294999987,0.280000001,141706944
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,1.700000048,1.695000052,209855392
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,5.360000134,5.650000095,1473015552
ALQ AT Equity,ALS Ltd,Professional Services,202020,7.420000076,7.800000191,3825477120
ALU AT Equity,Altium Ltd,Software,451030,19.89999962,20.31999969,2647389952
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,2.359999895,2.640000105,7602786816
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,1.090000033,0.970000029,515505120
AYS AT Equity,Amaysim Australia Ltd,Electric Utilities,551010,1.144999981,1.195000052,251897408
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,14.17000008,13.72999954,15901279232
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,4.989999771,4.039999962,11657749504
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,31.39999962,31.02000046,8090342400
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,2.49000001,2.369999886,4887922176
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,25.26000023,26.07999992,3710834688
APA AT Equity,APA Group,Gas Utilities,551020,7.880000114,8.350000381,9852113920
APO AT Equity,APN Outdoor Group Pty Ltd,Media,502010,4.639999866,5.460000038,911851904
ATL AT Equity,Apollo Tourism & Leisure Ltd,Automobiles,251020,1.659999967,1.534999967,280167392
