Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,6.599999905,6.480000019,153435936
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,1.029999971,1.014999986,230509056
3PL AT Equity,3P Learning Ltd,Diversified Consumer Services,253020,1.519999981,1.480000019,206066576
A2M AT Equity,a2 Milk Co Ltd/The,Food Products,302020,12.22999954,11.46000004,8351922688
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,1.799999952,1.779999971,214366608
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,3.440000057,3.470000029,2010387968
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,1.054999948,1.264999986,685998400
ADA AT Equity,Adacel Technologies Ltd,Software,451030,2.25,1.99000001,156747568
ADH AT Equity,Adairs Ltd,Specialty Retail,255040,2,1.934999943,320967712
ABC AT Equity,Adbri Ltd,Construction Materials,151020,6.579999924,6.21999979,4044695040
APT AT Equity,Afterpay Ltd,IT Services,451020,7.230000019,6.440000057,1402481408
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,21.86000061,21.68000031,14218287104
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,2.049999952,1.850000024,612508288
1901980D AT Equity,AirXpanders Inc,Health Care Equipment & Supplies,351010,0.49000001,0.425000012,122327848
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,0.349999994,0.324999988,243781600
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,2.140000105,2.039999962,599300096
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,4.849999905,5.019999981,982760768
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.289999992,0.294999987,149298384
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,1.75,1.700000048,209814560
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,6.539999962,5.360000134,1397409408
ALQ AT Equity,ALS Ltd,Professional Services,202020,7.199999809,7.420000076,3639107584
ALU AT Equity,Altium Ltd,Software,451030,20.22999954,19.89999962,2592670464
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,2.230000019,2.359999895,6796430848
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,1.149999976,1.090000033,579278912
AYS AT Equity,Amaysim Australia Ltd,Electric Utilities,551010,1.429999948,1.144999981,241357760
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,13.89999962,14.17000008,16410861568
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.289999962,4.989999771,14563161088
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,35.16999817,31.39999962,8189450240
