Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,6,5.960000038,141123168
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,0.769999981,0.785000026,195231472
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,4.050000191,4.039999962,486539936
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.420000076,2.5,1284449920
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.694999993,0.629999995,166199440
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,0.904999971,0.795000017,1086115584
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,0.870000005,1.004999995,167354320
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.369999886,3.450000048,2209845760
ADS AT Equity,Adslot Ltd,Software,451030,0.104999997,0.115000002,113683336
AFJ AT Equity,Affinity Education Group Ltd,Diversified Consumer Services,253020,1.299999952,1.25,209502960
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,15.39999962,15.47999954,8664461312
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.280000001,0.239999995,133762456
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,3.940000057,3.74000001,1205003008
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,0.910000026,0.930000007,248666960
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,2.329999924,2.579999924,749083584
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.930000067,2.900000095,567536768
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.294999987,0.264999986,109349336
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,1.154999971,1.125,119322904
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.180000067,2.25999999,298414720
ALQ AT Equity,ALS Ltd,Professional Services,202020,8.949999809,8.859999657,3493074944
ATH AT Equity,Alterity Therapeutics ltd,Biotechnology,352010,0.200000003,0.219999999,107502336
ALU AT Equity,Altium Ltd,Software,451030,2.200000048,2.450000048,277518272
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.424999952,1.350000024,3788404480
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,0.245000005,0.284999996,95261528
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,2.180000067,1.980000019,524373472
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,10.60999966,10.43000031,12585723904
AXZ AT Equity,Amex Resources Ltd,Metals & Mining,151040,1.049999952,1,83146048
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.289999962,5.300000191,15676011520
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,22.35000038,21.56999969,5823900160
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,3.269999981,3.440000057,6964527616
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,19.25,19.82999992,3032758272
ADO AT Equity,Anteotech Ltd,Life Sciences Tools & Services,352030,0.230000004,0.189999998,158021008
AVR AT Equity,Anteris Technologies Ltd,Health Care Equipment & Supplies,351010,0.104999997,0.135000005,194546864
APA AT Equity,APA Group,Gas Utilities,551020,6.989999771,6.889999866,5758323200
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,3.470000029,3.380000114,1391899008
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,12.63000011,12.23999977,887318016
AAI AT Equity,Arconic Inc/PA,Aerospace & Defense,201010,15,15.55000019,18229010432
