Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,5.800000191,6.150000095,145622064
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,0.949999988,1,248702512
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,4.980000019,4.769999981,574454336
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.680000067,2.869999886,1476463360
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.620000005,0.675000012,178070816
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,0.324999988,0.239999995,704950464
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,1.095000029,1.279999971,213147792
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.309999943,3.430000067,2223557888
ADS AT Equity,Adslot Ltd,Software,451030,0.115000002,0.100000001,105375072
AFJ AT Equity,Affinity Education Group Ltd,Diversified Consumer Services,253020,1.309999943,1.215000033,203636880
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,13.56000042,13.10999966,8825973760
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.230000004,0.174999997,97609056
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,3.059999943,2.24000001,721799744
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,0.680000007,0.855000019,228613168
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,2.049999952,2.25999999,656304832
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,3.099999905,3.130000114,612548288
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.245000005,0.234999999,96970168
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,1.230000019,1.100000024,117072608
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.789999962,2.589999914,341988576
ALQ AT Equity,ALS Ltd,Professional Services,202020,5.53000021,5.039999962,2004890880
ATH AT Equity,Alterity Therapeutics ltd,Biotechnology,352010,0.209999993,0.185000002,90453336
ALU AT Equity,Altium Ltd,Software,451030,3.019999981,3.299999952,426600128
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.654999971,1.669999957,4686396928
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,0.310000002,0.310000002,103617800
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,2.25,2.289999962,610054016
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,11.55000019,12.15999985,14673289216
AXZ AT Equity,Amex Resources Ltd,Metals & Mining,151040,0.88499999,0.800000012,73872688
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.710000038,5.639999866,16681643008
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,30.76000023,30.25,8167499776
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,2.200000048,2.25999999,4582253568
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,19.67000008,20.85000038,3192967424
ADO AT Equity,Anteotech Ltd,Life Sciences Tools & Services,352030,0.135000005,0.115000002,96273920
AVR AT Equity,Anteris Technologies Ltd,Health Care Equipment & Supplies,351010,0.129999995,0.115000002,165900576
APA AT Equity,APA Group,Gas Utilities,551020,7.730000019,7.869999886,6577358848
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,13.06999969,11.39999962,826560448
AAI AT Equity,Arconic Inc/PA,Aerospace & Defense,201010,17.5,19.79999924,23317905408
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,3.410000086,3.029999971,1329158784
ARF AT Equity,Arena REIT,Equity Real Estate Investment Trusts (REITs),601010,1.429999948,1.529999971,323755808
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,6.769999981,6.510000229,4101445120
AHY AT Equity,Asaleo Care Ltd,Personal Products,303020,2,1.945000052,1173747968
APZ AT Equity,Aspen Group Ltd/Australia,Equity Real Estate Investment Trusts (REITs),601010,1.269999981,1.325000048,149968064
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,4.300000191,4.71999979,317239488
ATR AT Equity,Astron Corp Ltd,Metals & Mining,151040,0.319999993,0.319999993,39193532
ASX AT Equity,ASX Ltd,Capital Markets,402030,35.61000061,36,6969425920
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,3.049999952,3.069999933,1570424320
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,0.340000004,0.180000007,165505616
ATU AT Equity,Atrum Coal Ltd,Metals & Mining,151040,1.440000057,1.139999986,193962976
AUB AT Equity,AUB Group Ltd,Insurance,403010,10.30000019,10.30000019,635641472
AIA AT Equity,Auckland International Airport Ltd,Transportation Infrastructure,203050,3.450000048,3.599999905,4285794816
AKP AT Equity,Audio Pixels Holdings Ltd,Household Durables,252010,11.5,8.5,218509888
AUK AT Equity,AuMake Ltd,Specialty Retail,255040,0.444999993,0.280000001,14333956
AZJ AT Equity,Aurizon Holdings Ltd,Road & Rail,203040,4.539999962,4.610000134,9852880896
AAX AT Equity,Ausenco Ltd,Construction & Engineering,201030,0.479999989,0.460000008,77486904
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,1.325000048,1.320000052,4521322496
ASB AT Equity,Austal Ltd,Aerospace & Defense,201010,1.304999948,1.350000024,468142944
ANG AT Equity,Austin Engineering Ltd,Machinery,201060,1.125,0.819999993,69104680
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,33.40999985,31.92000008,87991558144
AAC AT Equity,Australian Agricultural Co Ltd,Food Products,302020,1.440000057,1.519999981,809361600
ANI AT Equity,Australian Industrial REIT,Equity Real Estate Investment Trusts (REITs),601010,2.059999943,2.109999895,203167744
API AT Equity,Australian Pharmaceutical Industries Ltd,Health Care Providers & Services,351020,0.75999999,0.839999974,410017344
AVG AT Equity,Australian Vintage Ltd,Beverages,302010,0.405000001,0.400000006,92904952
ABA AT Equity,Auswide Bank Ltd,Thrifts & Mortgage Finance,401020,5.210000038,5.25,193182192
AHG AT Equity,Automotive Holdings Group Ltd,Specialty Retail,255040,3.75,3.930000067,1204707840
AVB AT Equity,Avanco Resources Ltd,Metals & Mining,151040,0.088,0.079999998,132934072
AVE AT Equity,Avecho Biotechnology Ltd,Pharmaceuticals,352020,0.079999998,0.068999998,87075648
AOG AT Equity,Aveo Group,Real Estate Management & Development,601020,2.079999924,2.089999914,1044031232
AVJ AT Equity,AVJennings Ltd,Household Durables,252010,0.639999986,0.610000014,234498560
AWE AT Equity,AWE Ltd,"Oil, Gas & Consumable Fuels",101020,1.745000005,1.394999981,733576128
BOQ AT Equity,Bank of Queensland Ltd,Banks,401010,12.5,12.31999969,4477295616
BAP AT Equity,Bapcor Ltd,Distributors,255010,2.420000076,2.410000086,394241440
BSE AT Equity,Base Resources Ltd,Metals & Mining,151040,0.300000012,0.25,140975696
BRL AT Equity,Bathurst Resources Ltd,Metals & Mining,151040,0.033,0.026000001,24643540
BCI AT Equity,BCI Minerals Ltd,Metals & Mining,151040,1.139999986,0.550000012,107908344
BPT AT Equity,Beach Energy Ltd,"Oil, Gas & Consumable Fuels",101020,1.235000014,1.024999976,1329934208
BDR AT Equity,Beadell Resources Ltd,Metals & Mining,151040,0.275000006,0.200000003,159731456
BGA AT Equity,Bega Cheese Ltd,Food Products,302020,5.130000114,5.130000114,782853120
BFG AT Equity,Bell Financial Group Ltd,Capital Markets,402030,0.5,0.469999999,122022832
BEN AT Equity,Bendigo & Adelaide Bank Ltd,Banks,401010,12.23999977,12.77000046,5804751872
BYI AT Equity,Beyond International Ltd,Entertainment,502020,1.25,1.110000014,68084032
BHP AT Equity,BHP Group Ltd,Metals & Mining,151040,33.31999969,30.92000008,1.58112E+11
1642878D AT Equity,BigAir Group Ltd,Wireless Telecommunication Services,501020,0.810000002,0.800000012,138297872
BBG AT Equity,Billabong International Ltd,"Textiles, Apparel & Luxury Goods",252030,0.689999998,0.649999976,643740544
BNO AT Equity,Bionomics Ltd,Biotechnology,352010,0.540000021,0.465000004,194123344
BGG AT Equity,Blackgold International Holdings Ltd,"Oil, Gas & Consumable Fuels",101020,0.082999997,0.064000003,56832232
BKL AT Equity,Blackmores Ltd,Personal Products,303020,32.29999924,33,568398592
BNL AT Equity,Blue Star Helium Ltd,"Oil, Gas & Consumable Fuels",101020,0.419999987,0.370000005,94350000
BSL AT Equity,BlueScope Steel Ltd,Metals & Mining,151040,5.039999962,4.949999809,2768177920
1923730D AT Equity,Boart Longyear Ltd,Metals & Mining,151040,0.25999999,0.185000002,92960432
BLD AT Equity,Boral Ltd,Construction Materials,151020,4.900000095,4.889999866,3827580416
BOC AT Equity,Bougainville Copper Ltd,Metals & Mining,151040,0.270000011,0.289999992,116308128
BKN AT Equity,Bradken Ltd,Machinery,201060,3.700000048,3.630000114,620828928
BXB AT Equity,Brambles Ltd,Commercial Services & Supplies,202010,9.470000267,9.720000267,15222450176
BRG AT Equity,Breville Group Ltd,Household Durables,252010,6.96999979,6.579999924,856027200
BKW AT Equity,Brickworks Ltd,Construction Materials,151020,13.38000011,12.55000019,1862463616
BRS AT Equity,Broadspectrum Pty Ltd,Commercial Services & Supplies,202010,1.889999986,1.88499999,965982784
BPA AT Equity,Brookfield Prime Property Fund,Equity Real Estate Investment Trusts (REITs),601010,4.75,5.550000191,272111776
BRK AT Equity,Brookside Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.028000001,0.01,5010517.5
BRU AT Equity,Buru Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.699999988,0.474999994,161498608
BWP AT Equity,BWP Trust,Equity Real Estate Investment Trusts (REITs),601010,2.470000029,2.539999962,1624901120
CGH AT Equity,Calibre Group Ltd,Construction & Engineering,201030,0.389999986,0.340000004,119266728
CAJ AT Equity,Capitol Health Ltd,Health Care Providers & Services,351020,0.639999986,0.629999995,271855872
CDD AT Equity,Cardno Ltd,Commercial Services & Supplies,202010,5.409999847,3.220000029,529248544
