Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,6.230000019,5.960000038,141123168
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,0.699999988,0.764999986,190257424
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,4.329999924,4.050000191,487744256
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.309999943,2.349999905,1185581184
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.735000014,0.800000012,211046896
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,1.544999957,1.350000024,1837983104
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,2.109999895,1.720000029,286417344
ABC AT Equity,Adbri Ltd,Construction Materials,151020,4.179999828,4.010000229,2560211200
ADS AT Equity,Adslot Ltd,Software,451030,0.072999999,0.075000003,74066312
AFJ AT Equity,Affinity Education Group Ltd,Diversified Consumer Services,253020,1.399999976,1.450000048,129765288
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,15.64999962,15.18000031,8476286464
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.25999999,0.275000006,153089680
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,4.199999809,3.640000105,1172783744
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,1,0.894999981,239308512
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,2.99000001,2.789999962,809779520
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.960000038,2.900000095,567536768
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.400000006,0.330000013,122970872
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,1.230000019,1.320000052,139315936
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.49000001,2.25,297094304
ALQ AT Equity,ALS Ltd,Professional Services,202020,7.590000153,7.329999924,2889869056
ATH AT Equity,Alterity Therapeutics ltd,Biotechnology,352010,1.264999986,1.039999962,446654368
ALU AT Equity,Altium Ltd,Software,451030,2.420000076,2.349999905,265707472
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.279999971,1.195000052,3353439488
