Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,5.690000057,5.900000095,710578304
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.439999998,0.430000007,654833024
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,3.029999971,3.099999905,4117913600
CIL AT Equity,ACN 066 441 067 Pty Ltd,N/A,--,1.080000043,1.120000005,97936496
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,1.705000043,1.99000001,317982496
ABC AT Equity,Adbri Ltd,Construction Materials,151020,2.789999962,2.839999914,1800971904
AED AT Equity,AED Oil Ltd,N/A,--,0.610000014,0.560000002,92579928
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,13.67000008,13.86999989,6225803264
AWB AT Equity,Agrium Asia Pacific Ltd,N/A,--,1.274999976,1.230000019,709303616
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.305000007,0.335000008,143347280
AIZ AT Equity,Air New Zealand Ltd,Airlines,203020,1,1.014999986,1089341440
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,4.940000057,4.349999905,283356832
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.119999886,2.190000057,331803616
ALS AT Equity,Alesco Corp Ltd,N/A,--,4.519999981,5.099999905,476638880
AGS AT Equity,Alliance Resources Ltd,Metals & Mining,151040,0.714999974,0.629999995,214938544
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,0.465000004,0.455000013,215098192
ALQ AT Equity,ALS Ltd,Professional Services,202020,28.39208412,28.98999977,1813624448
ATH AT Equity,Alterity Therapeutics ltd,Biotechnology,352010,0.234999999,0.189999998,44279672
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.830000043,1.674999952,4087328768
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,5.480000019,5.75,7019506688
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,6.519999981,5.949999809,12189438976
1850998D AT Equity,Andean Resources Ltd,N/A,--,2.299999952,2.220000029,1028512512
ATM AT Equity,Aneka Tambang Tbk,Metals & Mining,151040,1.019999981,1.110000014,2117538048
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,9.010000229,8.739999771,15989563392
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,10,10.36999989,1397922688
APA AT Equity,APA Group,Gas Utilities,551020,3.170000076,3.170000076,1612949888
HDF AT Equity,APA Sub Group,N/A,--,0.970000029,1.004999995,493669792
AXM AT Equity,Apex Minerals NL,N/A,--,0.042993005,0.041999999,139348368
AEZ AT Equity,APN European Retail Property Group,N/A,--,0.097999997,0.081,44137756
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,5.159999847,5,2310474496
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,6.849999905,7.179999828,1788033152
ARU AT Equity,Arafura Rare Earths Ltd,Metals & Mining,151040,0.99000001,0.829999983,215147616
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,4.980000019,5.25,349466784
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.434999943,1.350000024,410375456
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,5.25,4.519999981,2410874368
AOE AT Equity,Arrow Energy Holdings Pty Ltd,N/A,--,4.28000021,4.110000134,3014014208
ASZ AT Equity,ASG Group Ltd,IT Services,451020,0.970000029,1,138964800
APZ AT Equity,Aspen Group Ltd/Australia,Equity Real Estate Investment Trusts (REITs),601010,0.495000005,0.50999999,295789856
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.460000008,0.439999998,223613360
ATR AT Equity,Astron Corp Ltd,Metals & Mining,151040,2.25,2.049999952,134113464
ASX AT Equity,ASX Ltd,Capital Markets,402030,35.20000076,33.90000153,5837407232
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,1.620000005,1.804999948,721477440
AUB AT Equity,AUB Group Ltd,Insurance,403010,4.849999905,4.849999905,251516160
AIA AT Equity,Auckland International Airport Ltd,Transportation Infrastructure,203050,1.539999962,1.600000024,1960389248
AAX AT Equity,Ausenco Ltd,Construction & Engineering,201030,5.840000153,4.900000095,597123776
