Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,6.039999962,6.710000038,808132224
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.275000006,0.314999998,473123072
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,2.059152842,2.230000019,2702431744
CIL AT Equity,ACN 066 441 067 Pty Ltd,N/A,--,1.205000043,1.200000048,104777160
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,0.540000021,0.600000024,95640128
ABC AT Equity,Adbri Ltd,Construction Materials,151020,1.955000043,2.109999895,1266852224
AED AT Equity,AED Oil Ltd,N/A,--,0.610000014,0.654999971,101388624
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,14.96000004,15.11999989,6766744576
AWB AT Equity,Agrium Asia Pacific Ltd,N/A,--,1.230000019,1.335000038,478800672
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.280000001,0.25,103802872
AIZ AT Equity,Air New Zealand Ltd,Airlines,203020,0.75,0.810000002,859508992
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,2.829999924,2.579999924,168059920
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,1.799999952,2.279999971,197601440
ALS AT Equity,Alesco Corp Ltd,N/A,--,2,4,368460384
AGS AT Equity,Alliance Resources Ltd,Metals & Mining,151040,0.555000007,0.665000021,182111104
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,0.460000008,0.319999993,151245856
ALQ AT Equity,ALS Ltd,Professional Services,202020,13.60000038,16,848532800
ATH AT Equity,Alterity Therapeutics ltd,Biotechnology,352010,0.189999998,0.200000003,40542100
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.072087884,1.288234591,3197085696
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,4.449999809,4.789999962,4035644672
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,4.699999809,5.190000057,10451087360
1850998D AT Equity,Andean Resources Ltd,N/A,--,1.5,1.620000005,656640640
ATM AT Equity,Aneka Tambang Tbk,Metals & Mining,151040,1.5,--,--
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,10.5,8.930000305,15992750080
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,8.56000042,8.380000114,1141037440
APA AT Equity,APA Group,Gas Utilities,551020,2.940000057,2.960000038,1476044288
HDF AT Equity,APA Sub Group,N/A,--,0.61500001,0.689999998,147277600
AXM AT Equity,Apex Minerals NL,N/A,--,0.275000006,0.224999994,104139832
AEZ AT Equity,APN European Retail Property Group,N/A,--,0.045000002,0.041000001,22341334
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,3.945879459,5.099999905,2110319104
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,2.829999924,3.25,809346496
ARU AT Equity,Arafura Rare Earths Ltd,Metals & Mining,151040,0.314999998,0.449999988,86931272
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,3,3.059999943,203689216
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.129999995,1.200000048,289908480
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,3.410000086,3.599999905,1870016256
AOE AT Equity,Arrow Energy Holdings Pty Ltd,N/A,--,2.730000019,3.339999914,2355323648
ASZ AT Equity,ASG Group Ltd,IT Services,451020,0.560000002,0.595000029,79785152
APZ AT Equity,Aspen Group Ltd/Australia,Equity Real Estate Investment Trusts (REITs),601010,0.409999996,0.389999986,117866072
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.280000001,0.314999998,160086832
ATR AT Equity,Astron Corp Ltd,Metals & Mining,151040,1.639999986,1.679999948,109907624
ASX AT Equity,ASX Ltd,Capital Markets,402030,29.35000038,32.72000122,5601288192
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,1.169999957,1.309999943,392090592
AUB AT Equity,AUB Group Ltd,Insurance,403010,3.549999952,3.849999905,193417072
AIA AT Equity,Auckland International Airport Ltd,Transportation Infrastructure,203050,1.370000005,1.309999943,1604694528
AAX AT Equity,Ausenco Ltd,Construction & Engineering,201030,2.869999886,3.519999981,326157216
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,0.910000026,1,2120423296
ASB AT Equity,Austal Ltd,Aerospace & Defense,201010,1.74000001,2.599999905,488980960
1840084D AT Equity,Austar United Communications Pty Ltd,N/A,--,0.685000002,0.779999971,976952064
AEO AT Equity,Austereo Group Ltd,N/A,--,1.154999971,1.230000019,424102400
ANG AT Equity,Austin Engineering Ltd,Machinery,201060,0.949999988,1.205000043,56805388
ARH AT Equity,Australasian Resources Ltd,Metals & Mining,151040,0.319999993,0.479999989,212377344
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,15.75,15.89999962,34313822208
AAC AT Equity,Australian Agricultural Co Ltd,Food Products,302020,1.559999943,1.799999952,475676096
1803385D AT Equity,Australian Gas Networks Ltd,Gas Utilities,551020,0.349999994,0.495000005,642737536
API AT Equity,Australian Pharmaceutical Industries Ltd,Health Care Providers & Services,351020,0.389999986,0.50999999,131246712
AVG AT Equity,Australian Vintage Ltd,Beverages,302010,0.324999988,0.275000006,35091900
AUW AT Equity,Australian Wealth Management Ltd,N/A,--,0.930000007,0.980000019,604185088
ABA AT Equity,Auswide Bank Ltd,Thrifts & Mortgage Finance,401020,6,6,187451392
AHG AT Equity,Automotive Holdings Group Ltd,Specialty Retail,255040,0.720000029,1.25999999,240395280
AEV AT Equity,Avenira Ltd,Metals & Mining,151040,0.49000001,0.730000019,71928872
AOG AT Equity,Aveo Group,Real Estate Management & Development,601020,1,0.819999993,288971136
AEH AT Equity,Aveo Healthcare Ltd,N/A,--,--,1.159999967,--
AVJ AT Equity,AVJennings Ltd,Household Durables,252010,0.370000005,0.330000013,90614272
AVO AT Equity,Avoca Resources Ltd,N/A,--,1.659999967,1.50999999,375541536
AWE AT Equity,AWE Ltd,"Oil, Gas & Consumable Fuels",101020,2.420000076,2.440000057,1270927360
BOQ AT Equity,Bank of Queensland Ltd,Banks,401010,8.43999958,8.510000229,1844733184
BMN AT Equity,Bannerman Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.889999986,1.085000038,170343264
BPT AT Equity,Beach Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.879999995,0.769999981,797939200
