Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,5.900000095,5.940000057,715395776
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.430000007,0.444999993,677676032
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,3.099999905,3,3985077760
CIL AT Equity,ACN 066 441 067 Pty Ltd,N/A,--,1.120000005,1.200000048,104931960
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,1.99000001,2.430000067,389264608
ABC AT Equity,Adbri Ltd,Construction Materials,151020,2.839999914,2.49000001,1579021056
AED AT Equity,AED Oil Ltd,N/A,--,0.560000002,0.50999999,84313864
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,13.86999989,13.84000015,6212337152
AWB AT Equity,Agrium Asia Pacific Ltd,N/A,--,1.230000019,1.184999943,968505664
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.335000008,0.230000004,98417536
AIZ AT Equity,Air New Zealand Ltd,Airlines,203020,1.014999986,1,1073461888
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,4.349999905,4.289999962,278617920
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.190000057,2.210000038,334833792
ALS AT Equity,Alesco Corp Ltd,N/A,--,5.099999905,4.769999981,448080448
AGS AT Equity,Alliance Resources Ltd,Metals & Mining,151040,0.629999995,0.535000026,182527184
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,0.455000013,0.395000011,208562672
ALQ AT Equity,ALS Ltd,Professional Services,202020,28.98999977,28,1751688320
ATH AT Equity,Alterity Therapeutics ltd,Biotechnology,352010,0.189999998,0.180000007,41949164
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.674999952,1.539999962,3757902336
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,5.75,5.909999847,7214984704
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.949999809,6.179999828,12660627456
1850998D AT Equity,Andean Resources Ltd,N/A,--,2.220000029,2.539999962,1187815424
ATM AT Equity,Aneka Tambang Tbk,Metals & Mining,151040,1.110000014,1.059999943,2022153472
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,8.739999771,9.850000381,18026067968
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,10.36999989,10.64000034,1429256320
APA AT Equity,APA Group,Gas Utilities,551020,3.170000076,3.230000019,1643478912
HDF AT Equity,APA Sub Group,N/A,--,1.004999995,1.049999952,516230816
AXM AT Equity,Apex Minerals NL,N/A,--,0.041999999,0.041999999,139348368
AEZ AT Equity,APN European Retail Property Group,N/A,--,0.081,0.071999997,39233564
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,5,6.199999809,2864988416
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,7.179999828,10.93000031,3202228736
ARU AT Equity,Arafura Rare Earths Ltd,Metals & Mining,151040,0.829999983,0.790000021,204779056
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,5.25,5.050000191,336153760
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.350000024,1.470000029,446853248
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,4.519999981,4.03000021,2149518592
AOE AT Equity,Arrow Energy Holdings Pty Ltd,N/A,--,4.110000134,3.900000095,2860013568
ASZ AT Equity,ASG Group Ltd,IT Services,451020,1,1.13499999,157725040
APZ AT Equity,Aspen Group Ltd/Australia,Equity Real Estate Investment Trusts (REITs),601010,0.50999999,0.49000001,284190240
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.439999998,0.449999988,228695488
ATR AT Equity,Astron Corp Ltd,Metals & Mining,151040,2.049999952,1.75,114487104
ASX AT Equity,ASX Ltd,Capital Markets,402030,33.90000153,33.06000137,5692763648
