Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,6.679999828,6.320000172,761161792
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.294999987,0.340000004,513271456
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,2.130000114,2.700000048,3579690496
CIL AT Equity,ACN 066 441 067 Pty Ltd,N/A,--,1.200000048,1.049999952,91680016
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,0.620000005,1.210000038,192874256
ABC AT Equity,Adbri Ltd,Construction Materials,151020,1.960000038,2.289999962,1400197376
AED AT Equity,AED Oil Ltd,N/A,--,0.639999986,0.925000012,143182416
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,15.09000015,13.98999977,6261028864
AWB AT Equity,Agrium Asia Pacific Ltd,N/A,--,1.440000057,1.179999948,423209600
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.245000005,0.340000004,141359248
AIZ AT Equity,Air New Zealand Ltd,Airlines,203020,0.839999974,0.829999983,880731392
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,2.619999886,2.359999895,153729232
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.220000029,2.200000048,190668048
ALS AT Equity,Alesco Corp Ltd,N/A,--,3.799999952,3.279999971,302137504
AGS AT Equity,Alliance Resources Ltd,Metals & Mining,151040,0.641937315,0.764999986,229572912
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,0.340000004,0.449999988,212689488
ALQ AT Equity,ALS Ltd,Professional Services,202020,14.64999962,19.70000076,1044755968
ATH AT Equity,Alterity Therapeutics ltd,Biotechnology,352010,0.189999998,0.174999997,35474336
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.288234591,1.350000024,2971151360
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,4.590000153,5.110000134,4305447424
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.079999924,4.840000153,9746292736
1850998D AT Equity,Andean Resources Ltd,N/A,--,1.580000043,2.059999943,834987456
ATM AT Equity,Aneka Tambang Tbk,Metals & Mining,151040,1.5,--,--
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,9,10.30000019,18447108096
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,7.980000019,8.300000191,1130144512
APA AT Equity,APA Group,Gas Utilities,551020,2.869999886,2.75,1371324928
HDF AT Equity,APA Sub Group,N/A,--,0.654999971,1.215000033,259336640
AXM AT Equity,Apex Minerals NL,N/A,--,0.224999994,0.204999998,113937232
AEZ AT Equity,APN European Retail Property Group,N/A,--,0.037999999,0.061000001,33239546
