Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,5.840000153,5.659999847,681673408
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.289999962,2.230000019,825988672
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.675000012,0.660000026,157243808
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,2.589999914,2.720000029,3630447616
CIL AT Equity,ACN 066 441 067 Pty Ltd,N/A,--,1.470000029,1.629999995,143055968
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,3.539999962,3.559999943,591375424
ADU AT Equity,Adamus Resources Ltd,N/A,--,0.810000002,0.694999993,310876416
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.299999952,3.349999905,2127694976
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,15.22999954,14.89999962,6827528704
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,2.00999999,1.725000024,892731200
AIZ AT Equity,Air New Zealand Ltd,Airlines,203020,1.13499999,1.070000052,1160751488
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,2.420000076,2.5,165294240
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,1.914999962,1.845000029,286870400
ALS AT Equity,Alesco Corp Ltd,N/A,--,2.680000067,3.279999971,308954336
AGS AT Equity,Alliance Resources Ltd,Metals & Mining,151040,0.50999999,0.414999992,141586512
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,0.685000002,0.574999988,599268736
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,3.289999962,3.380000114,308195168
ALQ AT Equity,ALS Ltd,Professional Services,202020,39.59000015,39.31999969,2654233856
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,2.480000019,2.380000114,5807667200
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,0.330000013,0.314999998,225824848
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,6.75,6.880000114,8431030272
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.289999962,5.349999905,11205170176
1765290D AT Equity,Ampella Mining Ltd,N/A,--,3.329999924,2.650000095,533246496
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,9.729999542,8.899999619,17088452608
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,12.68000031,13.14999962,1749986176
APA AT Equity,APA Group,Gas Utilities,551020,4.050000191,3.980000019,2195722496
HDF AT Equity,APA Sub Group,N/A,--,1.690000057,1.649999976,855196288
AXM AT Equity,Apex Minerals NL,N/A,--,0.024,0.022,78492040
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,5.349999905,5.559999943,2575621632
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,9.850000381,9.170000076,3432460288
ARU AT Equity,Arafura Rare Earths Ltd,Metals & Mining,151040,1.480000019,1.294999957,476469728
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,7.349999905,7.480000019,542160128
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.014999986,1.080000043,337863200
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,2.99000001,2.970000029,1585932160
ASZ AT Equity,ASG Group Ltd,IT Services,451020,1.190000057,1.159999967,195167328
APZ AT Equity,Aspen Group Ltd/Australia,Equity Real Estate Investment Trusts (REITs),601010,0.479999989,0.474999994,279427840
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,3.300000191,3.369999886,171267456
ATR AT Equity,Astron Corp Ltd,Metals & Mining,151040,2.549999952,2.430000067,157640672
ASX AT Equity,ASX Ltd,Capital Markets,402030,37.68000031,37.36000061,6543107072
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,1.519999981,1.5,678519616
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,2.950000048,3.190000057,1745214208
AUB AT Equity,AUB Group Ltd,Insurance,403010,5.119999886,5.210000038,283108288
AIA AT Equity,Auckland International Airport Ltd,Transportation Infrastructure,203050,1.679999948,1.730000019,2280138240
1679100D AT Equity,Aurora Oil & Gas Pty Ltd,N/A,--,2.24000001,3.049999952,1230483712
AAX AT Equity,Ausenco Ltd,Construction & Engineering,201030,3.079999924,3.25,397889696
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,0.870000005,0.879999995,2459701504
ASB AT Equity,Austal Ltd,Aerospace & Defense,201010,3.49000001,3.089999914,581135040
1840084D AT Equity,Austar United Communications Pty Ltd,N/A,--,0.954999983,0.964999974,1226859904
AEO AT Equity,Austereo Group Ltd,N/A,--,1.804999948,2.089999914,720597888
ANG AT Equity,Austin Engineering Ltd,Machinery,201060,4.710000038,4.449999809,318684096
ARH AT Equity,Australasian Resources Ltd,Metals & Mining,151040,0.550000012,0.439999998,194679232
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,23.35000038,23.67000008,61447405568
AAC AT Equity,Australian Agricultural Co Ltd,Food Products,302020,1.424999952,1.519999981,401682048
1803385D AT Equity,Australian Gas Networks Ltd,Gas Utilities,551020,0.524999976,0.579999983,829631168
API AT Equity,Australian Pharmaceutical Industries Ltd,Health Care Providers & Services,351020,0.439999998,0.425000012,207449264
ASQ AT Equity,Australian Silica Quartz Group Ltd,Metals & Mining,151040,0.275000006,0.264999986,62110672
ABA AT Equity,Auswide Bank Ltd,Thrifts & Mortgage Finance,401020,10.80000019,10.39999962,363800320
AHG AT Equity,Automotive Holdings Group Ltd,Specialty Retail,255040,2.450000048,2.50999999,568492672
AOG AT Equity,Aveo Group,Real Estate Management & Development,601020,0.855000019,0.795000017,933356416
AVJ AT Equity,AVJennings Ltd,Household Durables,252010,0.485000014,0.495000005,135921408
AVO AT Equity,Avoca Resources Ltd,N/A,--,3.519999981,2.950000048,894740288
AWE AT Equity,AWE Ltd,"Oil, Gas & Consumable Fuels",101020,1.769999981,1.779999971,928931968
BOQ AT Equity,Bank of Queensland Ltd,Banks,401010,10.39000034,9.890000343,2196301824
BMN AT Equity,Bannerman Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.704999983,0.754999995,176999104
IOH AT Equity,BC Pilbara Iron Ore Pty Ltd,Metals & Mining,151040,2.200000048,1.970000029,271000096
BPT AT Equity,Beach Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.86500001,0.790000021,868226752
BFG AT Equity,Bell Financial Group Ltd,Capital Markets,402030,0.970000029,1.049999952,265290048
BEN AT Equity,Bendigo & Adelaide Bank Ltd,Banks,401010,9.949999809,9.779999733,3563649024
PAG AT Equity,Bengerang Ltd,N/A,--,1.429999948,1.440000057,216820816
BKY AT Equity,Berkeley Energia Ltd,"Oil, Gas & Consumable Fuels",101020,1.735000014,1.75999999,279727168
BHP AT Equity,BHP Group Ltd,Metals & Mining,151040,45.25,44.25,2.32358E+11
BBG AT Equity,Billabong International Ltd,"Textiles, Apparel & Luxury Goods",252030,8.149999619,8.119999886,2059344000
BTA AT Equity,Biota Holdings Ltd/Old,N/A,--,0.99000001,1.274999976,230527136
BKL AT Equity,Blackmores Ltd,Personal Products,303020,28,27.90999985,467333440
BLV AT Equity,Blossomvale Holdings Ltd,Energy Equipment & Services,101010,0.215000004,--,--
BLU AT Equity,Blue Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.109999999,0.115000002,74346152
BNL AT Equity,Blue Star Helium Ltd,"Oil, Gas & Consumable Fuels",101020,0.414999992,0.349999994,104766584
BSL AT Equity,BlueScope Steel Ltd,Metals & Mining,151040,2.25,2.119999886,3905479680
1923730D AT Equity,Boart Longyear Ltd,Metals & Mining,151040,4.559999943,4.349999905,2006060800
BOL AT Equity,Boom Logistics Ltd,Trading Companies & Distributors,201070,0.38499999,0.419999987,193830288
BLD AT Equity,Boral Ltd,Construction Materials,151020,4.829999924,4.820000172,3491833344
BOC AT Equity,Bougainville Copper Ltd,Metals & Mining,151040,1.690000057,1.504999995,603599040
BOW AT Equity,Bow Energy Ltd/AU,N/A,--,1.154999971,1.169999957,408297216
BKN AT Equity,Bradken Ltd,Machinery,201060,9.010000229,9.25,1291668992
BXB AT Equity,Brambles Ltd,Commercial Services & Supplies,202010,7.119999886,7.179999828,10415796224
BRG AT Equity,Breville Group Ltd,Household Durables,252010,2.900000095,3.150000095,408288192
BKW AT Equity,Brickworks Ltd,Construction Materials,151020,11.22999954,11.28999996,1666034944
BCS AT Equity,BrisConnections Unit Trust,N/A,--,0.910000026,0.949999988,370751648
BRS AT Equity,Broadspectrum Pty Ltd,Commercial Services & Supplies,202010,3.359999895,3.119999886,1715113600
BRM AT Equity,Brockman Mining Australia Pty Ltd,N/A,--,4.900000095,4.840000153,700846976
BRK AT Equity,Brookside Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.460000008,0.419999987,58604700
BWP AT Equity,BWP Trust,Equity Real Estate Investment Trusts (REITs),601010,1.75,1.779999971,760135808
CAA AT Equity,Capral Ltd,Metals & Mining,151040,0.180000007,0.170000002,65942708
CNX AT Equity,Carbon Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.370000005,0.335000008,224742320
CDD AT Equity,Cardno Ltd,Commercial Services & Supplies,202010,5.559999943,5.989999771,636440512
1907708D AT Equity,Cardtronics Pty Ltd,N/A,--,1.835000038,1.789999962,241416224
CVN AT Equity,Carnarvon Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.474999994,0.409999996,282006464
CAR AT Equity,carsales.com Ltd,Interactive Media & Services,502030,4.699999809,4.829999924,1130574080
CCV AT Equity,Cash Converters International Ltd,Consumer Finance,402020,0.704999983,0.74000001,281023136
CWP AT Equity,Cedar Woods Properties Ltd,Real Estate Management & Development,601020,3.5,4.090000153,248056048
1771993D AT Equity,Cellestis Pty Ltd,N/A,--,2.5,2.400000095,230764320
CXM AT Equity,Centrex Ltd,Metals & Mining,151040,0.405000001,0.395000011,122552824
CFU AT Equity,Ceramic Fuel Cells Ltd,Electrical Equipment,201040,0.165000007,0.140000001,168189488
CGX AT Equity,CGA Mining Ltd,N/A,--,3.089999914,2.779999971,926478592
CDI AT Equity,Challenger Diversified Properties Group,Equity Real Estate Investment Trusts (REITs),601010,0.5,0.469999999,418617760
CIF AT Equity,Challenger Infrastructure Fund,N/A,--,1.200000048,1.174999952,371562944
CGF AT Equity,Challenger Ltd,Diversified Financial Services,402010,4.699999809,4.579999924,2318898944
CHC AT Equity,Charter Hall Group,Equity Real Estate Investment Trusts (REITs),601010,2.480000019,2.25999999,692331328
CQO AT Equity,Charter Hall Office REIT,N/A,--,2.849999905,3.119999886,1539157504
CQR AT Equity,Charter Hall Retail REIT,Equity Real Estate Investment Trusts (REITs),601010,2.940000057,3.069999933,938838848
CXS AT Equity,Chemgenex Pharmaceuticals Ltd,N/A,--,0.455000013,0.5,141674448
IVA AT Equity,Chinova Resources Pty Ltd,N/A,--,3.569999933,3.279999971,1372385152
CIM AT Equity,CIMIC Group Ltd,Construction & Engineering,201030,30.78000069,31.54999924,9535807488
CTO AT Equity,Citigold Corp Ltd,Metals & Mining,151040,0.119999997,0.109999999,114430616
CCX AT Equity,City Chic Collective Ltd,Specialty Retail,255040,1.11500001,1.264999986,241954400
CSS AT Equity,Clean Seas Seafood Ltd,Food Products,302020,0.104999997,0.115000002,48082936
CWY AT Equity,Cleanaway Waste Management Ltd,Commercial Services & Supplies,202010,1.360000014,1.325000048,1272846208
CLO AT Equity,Clough Ltd,N/A,--,0.745000005,0.75,578187264
CNP AT Equity,CNPR Group,N/A,--,0.159999996,0.150000006,145862176
1583949D AT Equity,Coal & Allied Industries Pty Ltd,N/A,--,119.9499969,128.0500031,11087170560
CPL AT Equity,Coalspur Mines Pty Ltd,"Oil, Gas & Consumable Fuels",101020,1.950000048,1.940000057,939599424
CGW AT Equity,Coats Group PLC,"Textiles, Apparel & Luxury Goods",252030,0.535000026,0.529999971,963837760
CCL AT Equity,Coca-Cola Europacific Partners API Pty Ltd,Beverages,302010,10.85999966,11.23999977,8497475072
COH AT Equity,Cochlear Ltd,Health Care Equipment & Supplies,351010,80.41000366,77.09999847,4369203200
CDA AT Equity,Codan Ltd/Australia,"Electronic Equipment, Instruments & Components",452030,1.480000019,1.519999981,249501920
1783715D AT Equity,Coffey International Ltd,Commercial Services & Supplies,202010,1.039999962,1.00999999,133903272
CBA AT Equity,Commonwealth Bank of Australia,Banks,401010,50.77000046,52.45999908,81255669760
CPU AT Equity,Computershare Ltd,IT Services,451020,10.77999973,10.06999969,5595537920
CEU AT Equity,ConnectEast Group,N/A,--,0.425000012,0.435000002,1713963520
CQT AT Equity,Conquest Mining Pty Ltd,N/A,--,0.579999983,0.535000026,312034208
CMJ AT Equity,Consolidated Media Holdings Pty Ltd,N/A,--,3.119999886,2.970000029,1668649984
COE AT Equity,Cooper Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.455000013,0.389999986,114104632
COU AT Equity,Count Financial Ltd,N/A,--,1.269999981,1.25999999,330388384
CTY AT Equity,Country Road Group Pty Ltd,Specialty Retail,255040,3.599999905,--,--
2161538D AT Equity,Crane Group Ltd,N/A,--,9.390000343,9.960000038,787942592
CCP AT Equity,Credit Corp Group Ltd,Consumer Finance,402020,4.059999943,4.28000021,191790224
CMW AT Equity,Cromwell Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.75999999,0.74000001,674129664
CRH AT Equity,Crowe Horwath Australasia Ltd,Professional Services,202020,1.080000043,1.049999952,278399744
CWN AT Equity,Crown Resorts Ltd,"Hotels, Restaurants & Leisure",253010,8.25,8.579999924,6507022336
CSV AT Equity,CSG Ltd,IT Services,451020,1.514999986,1.350000024,330660480
CSL AT Equity,CSL Ltd,Biotechnology,352010,36.29000092,37.20999908,20267538432
CSR AT Equity,CSR Ltd,Construction Materials,151020,1.679999948,1.605000019,2436244736
CDU AT Equity,CuDeco Ltd,Metals & Mining,151040,4.550000191,3.470000029,504928736
CUE AT Equity,Cue Energy Resources Ltd,"Oil, Gas & Consumable Fuels",101020,0.324999988,0.310000002,214929104
1837613D AT Equity,Cupric Pty Ltd,Metals & Mining,151040,1.340000033,1.24000001,388582016
CLE AT Equity,Cyclone Metals Ltd,Metals & Mining,151040,0.5,0.610000014,352648416
DTE AT Equity,Dart Energy Pty Ltd,"Oil, Gas & Consumable Fuels",101020,1.149999976,1.095000029,600266048
