Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,4.949999809,4.639999866,558827648
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.089999914,2.089999914,808311040
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.529999971,0.50999999,121506584
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,1.764999986,1.5,2007160064
ACF AT Equity,Acrow Formwork and Construction Services Ltd,Trading Companies & Distributors,201070,0.649999976,0.704999983,324508768
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,4.099999905,3.839999914,639347328
ADU AT Equity,Adamus Resources Ltd,N/A,--,0.699999988,0.649999976,292941472
ABC AT Equity,Adbri Ltd,Construction Materials,151020,2.619999886,2.799999952,1781577728
AIS AT Equity,Aeris Resources Ltd,Metals & Mining,151040,0.790000021,0.819999993,266332816
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,14.18999958,15.47999954,7141105152
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,1.779999971,1.529999971,799137856
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,1.629999995,--,--
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,8.899999619,10.35999966,2874794496
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,1.860000014,1.899999976,300163904
ALS AT Equity,Alesco Corp Ltd,N/A,--,2.869999886,1.654999971,155890080
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,1.995000005,1.924999952,517879296
AGS AT Equity,Alliance Resources Ltd,Metals & Mining,151040,0.204999998,0.189999998,64822736
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,2.819999933,2.440000057,487402208
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.079999924,1.659999967,171303696
ALQ AT Equity,ALS Ltd,Professional Services,202020,46.09999847,46.34999847,3128782592
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,2.180000067,1.75999999,4294745344
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,0.770118415,0.850000024,203122880
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,7.039999962,6.699999809,8224734208
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,4.559999943,4.53000021,12736972800
1765290D AT Equity,Ampella Mining Ltd,N/A,--,2.410000086,1.985000014,406895424
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,7.760000229,8.390000343,16119584768
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,13.94999981,13.90999985,1851444608
APA AT Equity,APA Group,Gas Utilities,551020,4.03000021,4.019999981,2549146368
HDF AT Equity,APA Sub Group,N/A,--,1.610000014,1.629999995,863901760
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,4.230000019,3.819999933,1796038784
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,6.699999809,6.400000095,2395958272
ARU AT Equity,Arafura Rare Earths Ltd,Metals & Mining,151040,0.735000014,0.63499999,233667488
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,7.349999905,8.600000381,623339200
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.205000043,1.129999995,359903744
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,2.440000057,2.079999924,1115879040
ASZ AT Equity,ASG Group Ltd,IT Services,451020,1.00999999,0.949999988,160661904
APZ AT Equity,Aspen Group Ltd/Australia,Equity Real Estate Investment Trusts (REITs),601010,0.444999993,0.430000007,251543536
AKM AT Equity,Aspire Mining Ltd,Metals & Mining,151040,0.555000007,0.529999971,286449888
1695926D AT Equity,Aston Resources Ltd,N/A,--,10.80000019,11.65999985,2384791808
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.74000001,2.440000057,142605792
ATR AT Equity,Astron Corp Ltd,Metals & Mining,151040,2.859999895,3,194618112
ASX AT Equity,ASX Ltd,Capital Markets,402030,29.86000061,29.02000046,5082467328
ATI AT Equity,Atlantic Ltd,Metals & Mining,151040,1.644999981,1.700000048,193847424
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,1.659999967,1.605000019,726015168
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,4.050000191,3.890000105,3217579008
AUB AT Equity,AUB Group Ltd,Insurance,403010,6.599999905,6.170000076,337244160
AZJ AT Equity,Aurizon Holdings Ltd,Road & Rail,203040,3.359999895,3.289999962,8027599872
1679100D AT Equity,Aurora Oil & Gas Pty Ltd,N/A,--,3.170000076,2.849999905,1168116096
AAX AT Equity,Ausenco Ltd,Construction & Engineering,201030,2.529999971,2.769999981,340673984
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,0.920000017,0.925000012,2637112320
ASB AT Equity,Austal Ltd,Aerospace & Defense,201010,2.950000048,2.5,470173984
1840084D AT Equity,Austar United Communications Pty Ltd,N/A,--,1.049999952,1.105000019,1405013888
ANG AT Equity,Austin Engineering Ltd,Machinery,201060,4.769999981,4.400000095,316203360
ARH AT Equity,Australasian Resources Ltd,Metals & Mining,151040,0.264999986,0.209999993,96357704
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,20.82999992,20.29000092,53340434432
AAC AT Equity,Australian Agricultural Co Ltd,Food Products,302020,1.38499999,1.345000029,420840800
1803385D AT Equity,Australian Gas Networks Ltd,Gas Utilities,551020,0.680000007,0.699999988,1027992128
API AT Equity,Australian Pharmaceutical Industries Ltd,Health Care Providers & Services,351020,0.270000011,0.234999999,114707240
ABA AT Equity,Auswide Bank Ltd,Thrifts & Mortgage Finance,401020,8.359999657,8.090000153,285972608
AHG AT Equity,Automotive Holdings Group Ltd,Specialty Retail,255040,2.049999952,2.160000086,563075712
AOG AT Equity,Aveo Group,Real Estate Management & Development,601020,0.63499999,0.560000002,663643200
AVJ AT Equity,AVJennings Ltd,Household Durables,252010,0.449999988,0.409999996,112581376
AWE AT Equity,AWE Ltd,"Oil, Gas & Consumable Fuels",101020,1.25,1.200000048,626246272
AZM AT Equity,Azumah Resources Ltd,Metals & Mining,151040,0.560000002,0.504999995,142233440
BND AT Equity,Bandanna Energy Ltd,"Oil, Gas & Consumable Fuels",101020,2.10674715,0.99000001,522800352
BOQ AT Equity,Bank of Queensland Ltd,Banks,401010,8.050000191,7.480000019,1685766016
BMN AT Equity,Bannerman Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.435000002,0.38499999,90257824
BRL AT Equity,Bathurst Resources Ltd,Metals & Mining,151040,1.049999952,0.954999983,654220800
IOH AT Equity,BC Pilbara Iron Ore Pty Ltd,Metals & Mining,151040,1.340000033,1.24000001,205947888
BPT AT Equity,Beach Energy Ltd,"Oil, Gas & Consumable Fuels",101020,1.004999995,1.080000043,1191377920
BDR AT Equity,Beadell Resources Ltd,Metals & Mining,151040,0.845000029,0.855000019,562510400
BFG AT Equity,Bell Financial Group Ltd,Capital Markets,402030,0.769999981,0.709999979,179386608
BEN AT Equity,Bendigo & Adelaide Bank Ltd,Banks,401010,8.840000153,8.75,3212165376
PAG AT Equity,Bengerang Ltd,N/A,--,1.129999995,1.159999967,309017504
BKY AT Equity,Berkeley Energia Ltd,"Oil, Gas & Consumable Fuels",101020,0.449999988,0.36500001,63618876
BHP AT Equity,BHP Group Ltd,Metals & Mining,151040,41.41999817,39.74000168,1.95713E+11
BBG AT Equity,Billabong International Ltd,"Textiles, Apparel & Luxury Goods",252030,5.889999866,3.440000057,873889344
BTA AT Equity,Biota Holdings Ltd/Old,N/A,--,0.964999974,0.99000001,179886672
BKL AT Equity,Blackmores Ltd,Personal Products,303020,28.21999931,29.5,494027648
BNL AT Equity,Blue Star Helium Ltd,"Oil, Gas & Consumable Fuels",101020,0.524999976,0.455000013,119892496
BSL AT Equity,BlueScope Steel Ltd,Metals & Mining,151040,1.139999986,0.819999993,1510610048
1923730D AT Equity,Boart Longyear Ltd,Metals & Mining,151040,4.050000191,3.640000105,1678634752
BOL AT Equity,Boom Logistics Ltd,Trading Companies & Distributors,201070,0.284999996,0.254999995,118577832
BLD AT Equity,Boral Ltd,Construction Materials,151020,4.170000076,3.690000057,2693426944
BOC AT Equity,Bougainville Copper Ltd,Metals & Mining,151040,0.980000019,0.904999971,362961568
BOW AT Equity,Bow Energy Ltd/AU,N/A,--,1.019999981,1.524999976,536318080
BKN AT Equity,Bradken Ltd,Machinery,201060,8.590000153,7.940000057,1285088256
BXB AT Equity,Brambles Ltd,Commercial Services & Supplies,202010,6.929999828,6.730000019,9956434944
BRG AT Equity,Breville Group Ltd,Household Durables,252010,3.119999886,3.039999962,395185728
BKW AT Equity,Brickworks Ltd,Construction Materials,151020,9.899999619,9.170000076,1353192192
BCS AT Equity,BrisConnections Unit Trust,N/A,--,0.800000012,0.75,292698656
BRS AT Equity,Broadspectrum Pty Ltd,Commercial Services & Supplies,202010,3.339999914,2.430000067,1335809920
BRM AT Equity,Brockman Mining Australia Pty Ltd,N/A,--,3.460000038,2.900000095,419929312
BWP AT Equity,BWP Trust,Equity Real Estate Investment Trusts (REITs),601010,1.725000024,1.735000014,902222208
CE1 AT Equity,Calima Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.379999995,0.389999986,146252448
CNX AT Equity,Carbon Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.219999999,0.219999999,153673936
CDD AT Equity,Cardno Ltd,Commercial Services & Supplies,202010,5.400000095,5.21999979,573051584
1907708D AT Equity,Cardtronics Pty Ltd,N/A,--,0.855000019,0.860000014,115987688
CVN AT Equity,Carnarvon Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.194999993,0.155000001,106999696
CAR AT Equity,carsales.com Ltd,Interactive Media & Services,502030,4.599999905,4.980000019,1164720896
CCV AT Equity,Cash Converters International Ltd,Consumer Finance,402020,0.769999981,0.485000014,184184080
CWP AT Equity,Cedar Woods Properties Ltd,Real Estate Management & Development,601020,4.099999905,3.950000048,244180704
CXM AT Equity,Centrex Ltd,Metals & Mining,151040,0.379999995,0.319999993,100352288
CFU AT Equity,Ceramic Fuel Cells Ltd,Electrical Equipment,201040,0.155000001,0.150000006,180203040
CGX AT Equity,CGA Mining Ltd,N/A,--,2.460000038,2.609999895,870371584
CHN AT Equity,Chalice Mining Ltd,Metals & Mining,151040,0.305000007,0.310000002,77509576
CDI AT Equity,Challenger Diversified Properties Group,Equity Real Estate Investment Trusts (REITs),601010,0.524999976,0.50999999,460770208
CIF AT Equity,Challenger Infrastructure Fund,N/A,--,1.004999995,1.019999981,322548256
CGF AT Equity,Challenger Ltd,Diversified Financial Services,402010,4.889999866,4.900000095,2419166720
2113693D AT Equity,Chandler Macleod Group Ltd,Professional Services,202020,0.379999995,0.349999994,163263344
CHC AT Equity,Charter Hall Group,Equity Real Estate Investment Trusts (REITs),601010,2.089999914,1.950000048,600678592
CQO AT Equity,Charter Hall Office REIT,N/A,--,3.319999933,3.339999914,1647687808
CQR AT Equity,Charter Hall Retail REIT,Equity Real Estate Investment Trusts (REITs),601010,3.119999886,3.299999952,997134976
IVA AT Equity,Chinova Resources Pty Ltd,N/A,--,2.559999943,1.590000033,665780096
CIM AT Equity,CIMIC Group Ltd,Construction & Engineering,201030,21.11000061,20.28000069,6824536064
CCX AT Equity,City Chic Collective Ltd,Specialty Retail,255040,0.810000002,0.61500001,117948456
CWY AT Equity,Cleanaway Waste Management Ltd,Commercial Services & Supplies,202010,0.915000021,0.829999983,797330112
CVW AT Equity,ClearView Wealth Ltd/Australia,Diversified Financial Services,402010,0.5,0.485000014,208531664
CLO AT Equity,Clough Ltd,N/A,--,0.720000029,0.75,577350976
CNP AT Equity,CNPR Group,N/A,--,0.052000001,0.039999999,38896580
1583949D AT Equity,Coal & Allied Industries Pty Ltd,N/A,--,102.5299988,123.1999969,10667235328
CPL AT Equity,Coalspur Mines Pty Ltd,"Oil, Gas & Consumable Fuels",101020,1.654999971,1.705000043,988505600
CGW AT Equity,Coats Group PLC,"Textiles, Apparel & Luxury Goods",252030,0.569999993,0.569999993,909207616
CCL AT Equity,Coca-Cola Europacific Partners API Pty Ltd,Beverages,302010,11.30000019,11.77999973,8932551680
COH AT Equity,Cochlear Ltd,Health Care Equipment & Supplies,351010,70.87000275,75.72000122,4301570048
CDA AT Equity,Codan Ltd/Australia,"Electronic Equipment, Instruments & Components",452030,1.195000052,1.299999952,213389792
1783715D AT Equity,Coffey International Ltd,Commercial Services & Supplies,202010,0.699999988,0.514999986,69044040
CBA AT Equity,Commonwealth Bank of Australia,Banks,401010,49.27000046,48.22000122,75159896064
CPU AT Equity,Computershare Ltd,IT Services,451020,8.210000038,7.739999771,4300840448
CEU AT Equity,ConnectEast Group,N/A,--,0.529999971,0.540000021,2127678848
CQT AT Equity,Conquest Mining Pty Ltd,N/A,--,0.5,0.465000004,271207296
CMJ AT Equity,Consolidated Media Holdings Pty Ltd,N/A,--,2.420000076,2.369999886,1331549056
CCC AT Equity,Continental Coal Ltd,"Oil, Gas & Consumable Fuels",101020,0.370000005,0.305000007,113661936
COE AT Equity,Cooper Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.405000001,0.409999996,119956152
COU AT Equity,Count Financial Ltd,N/A,--,1.019999981,1.409999967,369769408
CUP AT Equity,Countplus Ltd,Professional Services,202020,1.309999943,1.450000048,151780496
CTY AT Equity,Country Road Group Pty Ltd,Specialty Retail,255040,3.910000086,3.200000048,220981760
CCP AT Equity,Credit Corp Group Ltd,Consumer Finance,402020,4.269999981,4.289999962,193954336
CMW AT Equity,Cromwell Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.670000017,0.720000029,696129024
CRH AT Equity,Crowe Horwath Australasia Ltd,Professional Services,202020,0.860000014,0.88499999,234651296
CWN AT Equity,Crown Resorts Ltd,"Hotels, Restaurants & Leisure",253010,8.920000076,8.329999924,6317424128
CSV AT Equity,CSG Ltd,IT Services,451020,0.975000024,0.839999974,237356704
CSL AT Equity,CSL Ltd,Biotechnology,352010,30.69000053,28.12000084,14846260224
CSR AT Equity,CSR Ltd,Construction Materials,151020,2.630000114,2.589999914,1310540800
CDU AT Equity,CuDeco Ltd,Metals & Mining,151040,3.200000048,3.390000105,470023168
CUE AT Equity,Cue Energy Resources Ltd,"Oil, Gas & Consumable Fuels",101020,0.270000011,0.239999995,166756736
1837613D AT Equity,Cupric Pty Ltd,Metals & Mining,151040,1.49000001,1.215000033,380747680
CLE AT Equity,Cyclone Metals Ltd,Metals & Mining,151040,0.589999974,0.485000014,305913536
DNK AT Equity,Danakali Ltd,Chemicals,151010,2.49000001,2.339999914,203850736
DTE AT Equity,Dart Energy Pty Ltd,"Oil, Gas & Consumable Fuels",101020,0.675000012,0.689999998,497403744
DTL AT Equity,Data#3 Ltd,IT Services,451020,13.63000011,13.35999966,205710608
DJS AT Equity,David Jones Pty Ltd,Multiline Retail,255030,3,3,1562254208
DCG AT Equity,Decmil Group Ltd,Construction & Engineering,201030,2.25,2.210000038,274635808
DYL AT Equity,Deep Yellow Ltd,"Oil, Gas & Consumable Fuels",101020,0.170000002,0.159999996,180561008
DVN AU Equity,Devine Ltd,Real Estate Management & Development,601020,0.239999995,0.230000004,--
1901467D AT Equity,Dexus,Equity Real Estate Investment Trusts (REITs),601010,0.86500001,0.860000014,4161561088
CPA AT Equity,DEXUS CPA Trust,N/A,--,0.949999988,0.959999979,2351615744
DML AT Equity,Discovery Metals Ltd,Metals & Mining,151040,1.455000043,1.38499999,605403584
DMP AT Equity,Domino's Pizza Enterprises Ltd,"Hotels, Restaurants & Leisure",253010,6.099999905,7.260000229,496639904
DTZ AT Equity,Dotz Nano Ltd,"Electronic Equipment, Instruments & Components",452030,1.850000024,1.450000048,487323104
DOW AT Equity,Downer EDI Ltd,Commercial Services & Supplies,202010,3.829999924,3.430000067,1471814016
DLS AT Equity,Drillsearch Energy Pty Ltd,"Oil, Gas & Consumable Fuels",101020,0.579999983,0.519999981,158691888
DUE AT Equity,DUET Group,Multi-Utilities,551030,1.537083745,1.639999986,1790270464
DLX AT Equity,DuluxGroup Ltd,Chemicals,151010,2.609999895,2.660000086,977433728
DWS AT Equity,DWS Pty Ltd,IT Services,451020,1.470000029,1.325000048,175380704
UXC AT Equity,DXC United Pty Ltd,IT Services,451020,0.654999971,0.644999981,197234352
APE AT Equity,Eagers Automotive Ltd,Specialty Retail,255040,10.5,10.69999981,337016832
ELD AT Equity,Elders Ltd,Food Products,302020,0.354999989,0.294999987,132336560
EAU AT Equity,Eldorado Gold Corp,Metals & Mining,151040,16.20000076,18.5,10158073856
EHL AT Equity,Emeco Holdings Ltd,Trading Companies & Distributors,201070,1.149999976,0.959999979,605988096
ERA AT Equity,Energy Resources of Australia Ltd,"Oil, Gas & Consumable Fuels",101020,4.590000153,4.03000021,768673728
ETM AT Equity,Energy Transition Minerals Ltd,Metals & Mining,151040,0.610000014,0.564999998,231880288
EWC AT Equity,Energy World Corp Ltd,Independent Power and Renewable Electricity Producers,551050,0.660000026,0.714999974,1239929216
EGG AT Equity,Enero Group Ltd,Media,502010,0.035999998,0.035,53931040
EQX AT Equity,Equatorial Resources Ltd,Metals & Mining,151040,2.910000086,2.849999905,322188512
1349523D AT Equity,Equity Trustees Ltd,Capital Markets,402030,13.69999981,12.5,107093752
1913975D AT Equity,Era Resources Inc,Metals & Mining,151040,0.219999999,0.224999994,225539984
EZL AT Equity,Euroz Hartleys Group Ltd,Capital Markets,402030,1.649999976,1.470000029,211039808
EVN AT Equity,Evolution Mining Ltd,Metals & Mining,151040,1.554999948,1.549999952,276232928
EVT AT Equity,EVT Ltd,Entertainment,502020,6.010000229,5.550000191,886891648
EXS AT Equity,Exco Resources Ltd,N/A,--,0.665000021,0.639999986,224028288
EXT AT Equity,Extract Resources Ltd,N/A,--,7.820000172,8.06000042,1959788928
FXJ AT Equity,Fairfax Media Ltd,Media,502010,0.879999995,0.845000029,1987402624
FAN AT Equity,Fantastic Holdings Pty Ltd,Household Durables,252010,1.899999976,2.200000048,226026912
1913988D AT Equity,FerrAus Pty Ltd,N/A,--,1,0.964999974,394573536
FRI AT Equity,Finbar Group Ltd,Real Estate Management & Development,601020,0.939999998,0.850000024,176577120
FPH AT Equity,Fisher & Paykel Healthcare Corp Ltd,Health Care Equipment & Supplies,351010,1.975000024,1.74000001,914130752
FWD AT Equity,Fleetwood Ltd,Household Durables,252010,11.43999958,10.88000011,631820096
