Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,5.409999847,5.46999979,658790400
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.339999914,2.25,851588096
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.654999971,0.629999995,150096368
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,2.440000057,2.130000114,2850167296
CIL AT Equity,ACN 066 441 067 Pty Ltd,N/A,--,1.649999976,1.590000033,139545392
ACF AT Equity,Acrow Formwork and Construction Services Ltd,Trading Companies & Distributors,201070,0.649999976,0.670000017,256260320
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,3.700000048,3.49000001,580584896
ADU AT Equity,Adamus Resources Ltd,N/A,--,0.745000005,0.680000007,306461856
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.180000067,3.160000086,2007019648
AIS AT Equity,Aeris Resources Ltd,Metals & Mining,151040,0.74000001,0.88499999,287054816
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,14.11999989,14.53999996,6707472384
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,2.039999962,1.825000048,950126720
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,1.889999986,1.700000048,112400088
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,8.539999962,9.850000381,2702515968
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.029999971,2,315962016
ALS AT Equity,Alesco Corp Ltd,N/A,--,3.150000095,3.25999999,307070464
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,1.745000005,2.24000001,602623168
AGS AT Equity,Alliance Resources Ltd,Metals & Mining,151040,0.310000002,0.245000005,83587216
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,0.63499999,0.540000021,647210304
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.599999905,2.430000067,249837792
ALQ AT Equity,ALS Ltd,Professional Services,202020,45.86999893,45.25999832,3055204096
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,2.369999886,2.25999999,5514843648
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,0.324999988,0.36500001,261670064
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,7.050000191,7,8591687680
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.369999886,5.480000019,15287483392
1765290D AT Equity,Ampella Mining Ltd,N/A,--,2.890000105,2.150000095,437062944
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,9.140000343,8.960000038,17203656704
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,13.14999962,13.93000031,1853787648
APA AT Equity,APA Group,Gas Utilities,551020,4.099999905,4.25,2363824384
HDF AT Equity,APA Sub Group,N/A,--,1.544999957,1.669999957,883742848
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,5.389999866,4.929999828,2317448960
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,8.760000229,9.079999924,3398853632
ARU AT Equity,Arafura Rare Earths Ltd,Metals & Mining,151040,1.144999981,1.169999957,430536928
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,8.329999924,8.25,597970752
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.460000038,1.38499999,440635008
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,3.220000029,2.619999886,1405578368
ASZ AT Equity,ASG Group Ltd,IT Services,451020,1.054999948,1.034999967,175036928
APZ AT Equity,Aspen Group Ltd/Australia,Equity Real Estate Investment Trusts (REITs),601010,0.455000013,0.469999999,278557088
AKM AT Equity,Aspire Mining Ltd,Metals & Mining,151040,0.839999974,0.899999976,482374336
1695926D AT Equity,Aston Resources Ltd,N/A,--,9.609999657,9.5,1943012224
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.950000048,3.119999886,182348400
ATR AT Equity,Astron Corp Ltd,Metals & Mining,151040,2.549999952,2.599999905,168669024
ASX AT Equity,ASX Ltd,Capital Markets,402030,34.79999924,32.09999847,5621888000
ATI AT Equity,Atlantic Ltd,Metals & Mining,151040,1.919999957,2.099999905,237634528
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,1.904999971,1.845000029,834579136
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,3.539999962,3.5,2883370496
AUB AT Equity,AUB Group Ltd,Insurance,403010,6.400000095,6.300000191,342338240
AZJ AT Equity,Aurizon Holdings Ltd,Road & Rail,203040,3.289999962,3.430000067,8369200128
1679100D AT Equity,Aurora Oil & Gas Pty Ltd,N/A,--,2.930000067,2.650000095,1069771328
AAX AT Equity,Ausenco Ltd,Construction & Engineering,201030,3.440000057,2.880000114,354202560
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,0.86500001,0.875,2445725952
ASB AT Equity,Austal Ltd,Aerospace & Defense,201010,3,3.099999905,583015744
1840084D AT Equity,Austar United Communications Pty Ltd,N/A,--,1.279999971,1.24000001,1576523136
ANG AT Equity,Austin Engineering Ltd,Machinery,201060,4.599999905,4.860000134,348532000
ARH AT Equity,Australasian Resources Ltd,Metals & Mining,151040,0.310000002,0.314999998,139372624
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,23.51000023,24.22999954,62913781760
AAC AT Equity,Australian Agricultural Co Ltd,Food Products,302020,1.629999995,1.585000038,418859232
1803385D AT Equity,Australian Gas Networks Ltd,Gas Utilities,551020,0.595000029,0.639999986,915455104
API AT Equity,Australian Pharmaceutical Industries Ltd,Health Care Providers & Services,351020,0.310000002,0.314999998,153756512
ABA AT Equity,Auswide Bank Ltd,Thrifts & Mortgage Finance,401020,9.920000076,9.729999542,343944800
AHG AT Equity,Automotive Holdings Group Ltd,Specialty Retail,255040,2.720000029,2.710000038,613790912
AOG AT Equity,Aveo Group,Real Estate Management & Development,601020,0.845000029,0.779999971,923673024
AVJ AT Equity,AVJennings Ltd,Household Durables,252010,0.529999971,0.519999981,142786128
AWE AT Equity,AWE Ltd,"Oil, Gas & Consumable Fuels",101020,1.700000048,1.559999943,814120128
AZM AT Equity,Azumah Resources Ltd,Metals & Mining,151040,0.584999979,0.629999995,171798496
BND AT Equity,Bandanna Energy Ltd,"Oil, Gas & Consumable Fuels",101020,1.784999967,2.200000048,938334080
BOQ AT Equity,Bank of Queensland Ltd,Banks,401010,9.75,9.829999924,2182977536
BMN AT Equity,Bannerman Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.414999992,0.340000004,79708208
BRL AT Equity,Bathurst Resources Ltd,Metals & Mining,151040,1.184999943,1.169999957,718077312
IOH AT Equity,BC Pilbara Iron Ore Pty Ltd,Metals & Mining,151040,1.866084933,1.600000024,246067968
IOHR AT Equity,BC Pilbara Iron Ore Pty Ltd,Metals & Mining,151040,--,0.005,--
BPT AT Equity,Beach Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.964999974,0.959999979,1058676800
BDR AT Equity,Beadell Resources Ltd,Metals & Mining,151040,0.860000014,0.824999988,513271968
BFG AT Equity,Bell Financial Group Ltd,Capital Markets,402030,0.920000017,0.879999995,222338336
BEN AT Equity,Bendigo & Adelaide Bank Ltd,Banks,401010,9.199999809,9.340000153,3428756992
PAG AT Equity,Bengerang Ltd,N/A,--,1.504999995,1.450000048,218326512
BKY AT Equity,Berkeley Energia Ltd,"Oil, Gas & Consumable Fuels",101020,1.004999995,0.860000014,149896528
