Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,5.559999943,5.519999981,664812224
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.210000038,2.349999905,889436480
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.689999998,0.654999971,156052576
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,2.700000048,2.440000057,3256724992
CIL AT Equity,ACN 066 441 067 Pty Ltd,N/A,--,1.580000043,1.659999967,145688896
ACF AT Equity,Acrow Formwork and Construction Services Ltd,Trading Companies & Distributors,201070,0.644999981,0.689999998,262832656
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,3.410000086,3.019999981,502397248
ADU AT Equity,Adamus Resources Ltd,N/A,--,0.74000001,0.74000001,331745120
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.299999952,3.220000029,2045127680
AIS AT Equity,Aeris Resources Ltd,Metals & Mining,151040,0.569999993,0.814999998,264349904
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,14.52999973,14.31000042,6557176832
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,2.119999886,2.049999952,1066669888
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,2.329999924,1.809999943,119673032
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,9.170000076,8.770000458,2406199552
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,1.899999976,2,315962016
ALS AT Equity,Alesco Corp Ltd,N/A,--,3.180000067,3.200000048,301418880
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,1.164999962,1.904999971,512498720
AGS AT Equity,Alliance Resources Ltd,Metals & Mining,151040,0.409999996,0.319999993,109175136
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,0.670000017,0.629999995,656590144
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.920000076,2.549999952,262175456
ALQ AT Equity,ALS Ltd,Professional Services,202020,42.34000015,46.34999847,3128782592
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,2.380000114,2.460000038,6002883072
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,0.310000002,0.335000008,240162944
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,6.920000076,7.059999943,8658295808
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.309999943,5.429999828,15147999232
1765290D AT Equity,Ampella Mining Ltd,N/A,--,2.599999905,3,608925312
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,9.600000381,9.109999657,17491662848
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,13.68000031,13.52000046,1799225344
APA AT Equity,APA Group,Gas Utilities,551020,4.039999962,4.210000038,2341576704
HDF AT Equity,APA Sub Group,N/A,--,1.565000057,1.600000024,846699712
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,6.489999771,5.389999866,2497007104
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,8.699999809,9.340000153,3496177664
ARU AT Equity,Arafura Rare Earths Ltd,Metals & Mining,151040,1.230000019,1.25,459912864
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,7.659999847,8.260000229,598695552
