Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,5.199999809,5.150000095,620250560
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.160000086,2.309999943,874297152
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.620000005,0.620000005,147713888
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,1.88499999,1.850000024,2475497472
CIL AT Equity,ACN 066 441 067 Pty Ltd,N/A,--,1.980000019,1.99000001,174651152
ACF AT Equity,Acrow Formwork and Construction Services Ltd,Trading Companies & Distributors,201070,0.610000014,0.584999979,230752256
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,3.690000057,3.390000105,564423808
ADU AT Equity,Adamus Resources Ltd,N/A,--,0.654999971,0.564999998,254633744
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.150000095,3.089999914,1966098304
AIS AT Equity,Aeris Resources Ltd,Metals & Mining,151040,0.714999974,0.800000012,259724640
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,14.36999989,14.64999962,6758216704
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,1.899999976,1.419999957,739539776
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,1.629999995,1.350000024,89258896
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,9.029999733,8.050000191,2229655808
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,1.99000001,1.919999957,303323520
ALS AT Equity,Alesco Corp Ltd,N/A,--,3.079999924,2.730000019,257147968
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,2.069999933,2.150000095,578410624
AGS AT Equity,Alliance Resources Ltd,Metals & Mining,151040,0.275000006,0.189999998,64822736
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,3,2.960000038,591278656
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.190000057,2.059999943,211796640
ALQ AT Equity,ALS Ltd,Professional Services,202020,45.81000137,45.75999832,3088955648
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,2.309999943,2.109999895,5148814336
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,0.335000008,0.370000005,265254592
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,7.230000019,7.199999809,8837579776
