Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
CSL AT Equity,CSL Ltd,Biotechnology,352010,306.7900085,290.7200012,1.39182E+11
COH AT Equity,Cochlear Ltd,Health Care Equipment & Supplies,351010,217.8000031,216.1199951,14215315456
MQG AT Equity,Macquarie Group Ltd,Capital Markets,402030,196.7400055,205.3999939,78821326848
REA AT Equity,REA Group Ltd,Interactive Media & Services,502030,162.3899994,167.6399994,22148130816
XRO AT Equity,Xero Ltd,Software,451030,144.8399963,141.4400024,21071380480
DMP AT Equity,Domino's Pizza Enterprises Ltd,"Hotels, Restaurants & Leisure",253010,129.7200012,118.0299988,10215958528
CBA AT Equity,Commonwealth Bank of Australia,Banks,401010,93.18000031,101,1.72346E+11
RIO AT Equity,Rio Tinto Ltd,Metals & Mining,151040,93.5,100.1100006,1.50719E+11
ASX AT Equity,ASX Ltd,Capital Markets,402030,90.43000031,92.90000153,17984991232
BKL AT Equity,Blackmores Ltd,Personal Products,303020,91.19000244,91.27999878,1769393920
APT AT Equity,Afterpay Ltd,IT Services,451020,108.8499985,83.01000214,24634724352
MAQ AT Equity,Macquarie Telecom Group Ltd,Diversified Telecommunication Services,501010,68.88999939,73.20999908,1573815680
RHC AT Equity,Ramsay Health Care Ltd,Health Care Providers & Services,351020,66.81999969,71.5,16365041664
PME AT Equity,Pro Medicus Ltd,Health Care Technology,351030,62.47999954,62.43999863,6517881344
WES AT Equity,Wesfarmers Ltd,Multiline Retail,255030,56.86000061,59.29999924,67236724736
WTC AT Equity,WiseTech Global Ltd,Software,451030,52.47000122,58.58000183,19116261376
JHG AT Equity,Janus Henderson Group PLC,Capital Markets,402030,62.70000076,58.27000046,9939960832
MIN AT Equity,Mineral Resources Ltd,Metals & Mining,151040,45.25999832,56,10575611904
JHX AT Equity,James Hardie Industries PLC,Construction Materials,151020,55.66999817,55.29999924,24627509248
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,53.43000031,52.50999832,4288783104
JBH AT Equity,JB Hi-Fi Ltd,Specialty Retail,255040,48.18999863,48.31999969,5570784768
