Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
CSL AT Equity,CSL Ltd,Biotechnology,352010,285.1900024,288.9100037,1.31491E+11
COH AT Equity,Cochlear Ltd,Health Care Equipment & Supplies,351010,251.6699982,245.3399963,16129651712
REA AT Equity,REA Group Ltd,Interactive Media & Services,502030,169.0299988,161.6600037,21358069760
MQG AT Equity,Macquarie Group Ltd,Capital Markets,402030,156.4299927,156.8999939,57868939264
XRO AT Equity,Xero Ltd,Software,451030,137.1000061,140.2799988,20813770752
RIO AT Equity,Rio Tinto Ltd,Metals & Mining,151040,126.6399994,133.4199982,1.93592E+11
DMP AT Equity,Domino's Pizza Enterprises Ltd,"Hotels, Restaurants & Leisure",253010,120.5100021,116.6500015,10092950528
CBA AT Equity,Commonwealth Bank of Australia,Banks,401010,99.87000275,99.65000153,1.76789E+11
APT AT Equity,Afterpay Ltd,IT Services,451020,118.1699982,96.66000366,27994998784
ASX AT Equity,ASX Ltd,Capital Markets,402030,77.70999908,76.88999939,14885531648
BKL AT Equity,Blackmores Ltd,Personal Products,303020,73.47000122,72.65000153,1406919040
MAQ AT Equity,Macquarie Telecom Group Ltd,Diversified Telecommunication Services,501010,52.93000031,67.69999695,1455365632
RHC AT Equity,Ramsay Health Care Ltd,Health Care Providers & Services,351020,62.95000076,64.13999939,14680472576
MIN AT Equity,Mineral Resources Ltd,Metals & Mining,151040,53.72999954,63.00999832,11892254720
WES AT Equity,Wesfarmers Ltd,Multiline Retail,255030,59.09999847,61.13999939,69322989568
PME AT Equity,Pro Medicus Ltd,Health Care Technology,351030,58.72000122,57.97999954,6042187264
JHG AT Equity,Janus Henderson Group PLC,Capital Markets,402030,51.25,57.75999832,9954935808
BHP AT Equity,BHP Group Ltd,Metals & Mining,151040,48.56999969,53.49000168,2.50469E+11
MFG AT Equity,Magellan Financial Group Ltd,Capital Markets,402030,53.86000061,48.86999893,8982000640
JBH AT Equity,JB Hi-Fi Ltd,Specialty Retail,255040,50.58000183,48.04000092,5518996992
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,43.18999863,46.70000076,3807631616
JHX AT Equity,James Hardie Industries PLC,Construction Materials,151020,45.27000046,45.72999954,20320985088
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,43.09000015,41.63999939,26588979200
SHL AT Equity,Sonic Healthcare Ltd,Health Care Providers & Services,351020,38.40000153,40.02000046,19132112896
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,43.50999832,39.25,5024248320
WOW AT Equity,Woolworths Group Ltd,Food & Staples Retailing,301010,38.13000107,38.75999832,49134227456
PPT AT Equity,Perpetual Ltd,Capital Markets,402030,40.04999924,37.52000046,2122629376
RMD AT Equity,ResMed Inc,Health Care Equipment & Supplies,351010,32.75999832,36.11999893,52561039360
ALU AT Equity,Altium Ltd,Software,451030,36.68999863,33.90000153,4448635904
SOL AT Equity,Washington H Soul Pattinson & Co Ltd,"Oil, Gas & Consumable Fuels",101020,33.72999954,32.65000153,7816257024
BRG AT Equity,Breville Group Ltd,Household Durables,252010,29.90999985,32.25,4480840704
NWS AT Equity,News Corp,Media,502010,32.15999985,31.62000084,19307358208
WTC AT Equity,WiseTech Global Ltd,Software,451030,31.93000031,30.79000092,10004737024
FPH AT Equity,Fisher & Paykel Healthcare Corp Ltd,Health Care Equipment & Supplies,351010,28.92000008,29.94000053,17257347072
SEK AT Equity,SEEK Ltd,Interactive Media & Services,502030,33.13999939,29.27000046,10348999680
EBO AT Equity,EBOS Group Ltd,Health Care Providers & Services,351020,30,29.12000084,4780609024
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,28.20999908,28.25,6732034048
IEL AT Equity,IDP Education Ltd,Diversified Consumer Services,253020,24.54000092,28.20999908,7851864576
AKP AT Equity,Audio Pixels Holdings Ltd,Household Durables,252010,26.10000038,28.06999969,805571456
CCP AT Equity,Credit Corp Group Ltd,Consumer Finance,402020,29.72999954,27.95999908,1882148864
CUV AT Equity,Clinuvel Pharmaceuticals Ltd,Biotechnology,352010,30.70000076,27.86000061,1376572032
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,28.14999962,27.70999908,78886821888
EQT AT Equity,EQT Holdings Ltd,Capital Markets,402030,27.39999962,27.12999916,569189248
PMV AT Equity,Premier Investments Ltd,Specialty Retail,255040,28.54999924,26.84000015,4263908608
NCM AT Equity,Newcrest Mining Ltd,Metals & Mining,151040,25.28000069,26.48999977,21650003968
NAB AT Equity,National Australia Bank Ltd,Banks,401010,26.21999931,25.93000031,85550751744
FMG AT Equity,Fortescue Metals Group Ltd,Metals & Mining,151040,23.34000015,24.90999985,76656254976
WBC AT Equity,Westpac Banking Corp,Banks,401010,25.80999947,24.52000046,89953869824
ZIM AT Equity,Zimplats Holdings Ltd,Metals & Mining,151040,19.60000038,24.47999954,2634969600
BKW AT Equity,Brickworks Ltd,Construction Materials,151020,25.06999969,24.25,3676215552
BSL AT Equity,BlueScope Steel Ltd,Metals & Mining,151040,21.95999908,24.19000053,12187072512
HUB AT Equity,HUB24 Ltd,Capital Markets,402030,28.51000023,24.05999947,1644096256
REH AT Equity,Reece Ltd,Trading Companies & Distributors,201070,23.61000061,23.51000023,15187088384
SVW AT Equity,Seven Group Holdings Ltd,Trading Companies & Distributors,201070,20.35000038,23.25,8445808640
OZL AT Equity,OZ Minerals Ltd,Metals & Mining,151040,22.47999954,23.18000031,7718255616
AUB AT Equity,AUB Group Ltd,Insurance,403010,22.38999939,23.04999924,1715000832
GMG AT Equity,Goodman Group,Equity Real Estate Investment Trusts (REITs),601010,21.17000008,22.63999939,41825800192
SSR AT Equity,SSR Mining Inc,Metals & Mining,151040,19.96999931,21.97999954,4839989248
WDS AT Equity,Woodside Energy Group Ltd,"Oil, Gas & Consumable Fuels",101020,22.20999908,21.90999985,21112035328
CAR AT Equity,carsales.com Ltd,Interactive Media & Services,502030,19.76000023,21.87999916,6169428992
CTD AT Equity,Corporate Travel Management Ltd,"Hotels, Restaurants & Leisure",253010,21.48999977,21.71999931,2963162112
SFC AT Equity,Schaffer Corp Ltd,Auto Components,251010,21.25,20.89999962,285448544
CIM AT Equity,CIMIC Group Ltd,Construction & Engineering,201030,19.78000069,20.61000061,6415816704
COL AT Equity,Coles Group Ltd,Food & Staples Retailing,301010,17.09000015,17.48999977,23330430976
LIC AT Equity,Lifestyle Communities Ltd,Real Estate Management & Development,601020,15.60999966,17,1777267200
OCL AT Equity,Objective Corp Ltd,Software,451030,17.46999931,16.87999916,1588836224
CDA AT Equity,Codan Ltd/Australia,"Electronic Equipment, Instruments & Components",452030,18.03000069,16.86000061,3043332096
MP1 AT Equity,Megaport Ltd,IT Services,451020,18.43000031,16.62999916,2607558144
JIN AT Equity,Jumbo Interactive Ltd,"Hotels, Restaurants & Leisure",253010,17.77000046,16.60000038,1036649344
SGM AT Equity,Sims Ltd,Metals & Mining,151040,16.60000038,16.42000008,3308442368
CHC AT Equity,Charter Hall Group,Equity Real Estate Investment Trusts (REITs),601010,15.52000046,16.29000092,7587509248
APE AT Equity,Eagers Automotive Ltd,Specialty Retail,255040,16.55999947,15.81999969,4064681728
LOV AT Equity,Lovisa Holdings Ltd,Specialty Retail,255040,15.25,15.75,1692489472
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,15.13000011,15.75,24283238400
NWL AT Equity,Netwealth Group Ltd,Capital Markets,402030,17.14999962,15.64000034,3813073664
CPU AT Equity,Computershare Ltd,IT Services,451020,16.89999962,15.60000038,9418177536
FLT AT Equity,Flight Centre Travel Group Ltd,"Hotels, Restaurants & Leisure",253010,14.85000038,15.05000019,3000179712
TCL AT Equity,Transurban Group,Transportation Infrastructure,203050,14.22999954,14.30000019,39154966528
IRE AT Equity,IRESS Ltd,Software,451030,12.90999985,14.05000019,2721156864
SUL AT Equity,Super Retail Group Ltd,Specialty Retail,255040,12.90999985,13.22999954,2987684608
PPK AT Equity,PPK Group Ltd,Chemicals,151010,15.94999981,13.14999962,1171031040
PNI AT Equity,Pinnacle Investment Management Group Ltd,Capital Markets,402030,11.97000027,13.14000034,2504273920
NXT AT Equity,NEXTDC Ltd,IT Services,451020,11.85999966,12.75,5822477312
ALQ AT Equity,ALS Ltd,Professional Services,202020,13.03999996,12.73999977,6146104320
MMS AT Equity,McMillan Shakespeare Ltd,Professional Services,202020,12.94999981,12.64999962,978870976
EVT AT Equity,EVT Ltd,Entertainment,502020,12.64000034,12.52999973,2019779840
ORI AT Equity,Orica Ltd,Chemicals,151010,13.27999973,12.39000034,5049087488
NCK AT Equity,Nick Scali Ltd,Specialty Retail,255040,11.72000027,12.27000046,993870016
LLC AT Equity,Lendlease Corp Ltd,Real Estate Management & Development,601020,11.46000004,12.17000008,8380086272
TPW AT Equity,Temple & Webster Group Ltd,Internet & Direct Marketing Retail,255020,10.78999996,11.94999981,1439412480
TWE AT Equity,Treasury Wine Estates Ltd,Beverages,302010,11.68000031,11.90999985,8597212160
GUD AT Equity,GUD Holdings Ltd,Auto Components,251010,11.98999977,11.73999977,1105685504
BXB AT Equity,Brambles Ltd,Commercial Services & Supplies,202010,11.43999958,11.61999989,16771732480
DDR AT Equity,Dicker Data Ltd,"Electronic Equipment, Instruments & Components",452030,11.06000042,11.60000038,2004246144
SUN AT Equity,Suncorp Group Ltd,Insurance,403010,11.10999966,11.53999996,14805435392
APX AT Equity,Appen Ltd,IT Services,451020,13.60000038,11.35999966,1398131072
ELD AT Equity,Elders Ltd,Food Products,302020,11.55000019,11.31999969,1771314816
WOR AT Equity,Worley Ltd,Energy Equipment & Services,101010,11.96000004,11.17000008,5842801664
CKF AT Equity,Collins Foods Ltd,"Hotels, Restaurants & Leisure",253010,11.47000027,11.01000023,1284824192
PBH AT Equity,PointsBet Holdings Ltd,"Hotels, Restaurants & Leisure",253010,12.61145782,10.96099854,2280433664
QBE AT Equity,QBE Insurance Group Ltd,Insurance,403010,10.78999996,10.89000034,16064535552
MND AT Equity,Monadelphous Group Ltd,Construction & Engineering,201030,10.44999981,10.77999973,1023202112
IVC AT Equity,InvoCare Ltd,Diversified Consumer Services,253020,11.56999969,10.68999958,1540009216
KGN AT Equity,Kogan.com Ltd,Internet & Direct Marketing Retail,255020,11.57999992,10.39000034,1107174656
BEN AT Equity,Bendigo & Adelaide Bank Ltd,Banks,401010,10.48999977,10.32999992,5652035584
DXS AT Equity,Dexus,Equity Real Estate Investment Trusts (REITs),601010,10.67000008,10.27999973,11056811008
NST AT Equity,Northern Star Resources Ltd,Metals & Mining,151040,9.779999733,10.22000027,11892876288
AD8 AT Equity,Audinate Group Ltd,"Electronic Equipment, Instruments & Components",452030,8.130000114,9.960000038,759695232
ILU AT Equity,Iluka Resources Ltd,Metals & Mining,151040,9.149999619,9.930000305,4198911232
VUL AT Equity,Vulcan Energy Resources Ltd,Metals & Mining,151040,7.599999905,9.800000191,1065839296
APA AT Equity,APA Group,Gas Utilities,551020,8.899999619,9.529999733,11244388352
SST AT Equity,Steamships Trading Co Ltd,Industrial Conglomerates,201050,10,9.5,294578272
TNE AT Equity,Technology One Ltd,Software,451030,9.31000042,9.43999958,3036364544
