Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
CSL AT Equity,CSL Ltd,Biotechnology,352010,264.6499939,271.1600037,1.2341E+11
COH AT Equity,Cochlear Ltd,Health Care Equipment & Supplies,351010,210.9700012,222.5,14628057088
MQG AT Equity,Macquarie Group Ltd,Capital Markets,402030,152.8300018,160.4900055,58084548608
REA AT Equity,REA Group Ltd,Interactive Media & Services,502030,141.7400055,158.3500061,20920760320
XRO AT Equity,Xero Ltd,Software,451030,126.5299988,141.5599976,20938010624
RIO AT Equity,Rio Tinto Ltd,Metals & Mining,151040,110.75,121.1500015,1.8094E+11
APT AT Equity,Afterpay Ltd,IT Services,451020,101.5,117.6500015,34050177024
DMP AT Equity,Domino's Pizza Enterprises Ltd,"Hotels, Restaurants & Leisure",253010,96.25,106.6500015,9227716608
CBA AT Equity,Commonwealth Bank of Australia,Banks,401010,86.09999847,89.04000092,1.57966E+11
ASX AT Equity,ASX Ltd,Capital Markets,402030,71.05000305,72.98000336,14128574464
BKL AT Equity,Blackmores Ltd,Personal Products,303020,79.76000214,71.63999939,1387345792
RHC AT Equity,Ramsay Health Care Ltd,Health Care Providers & Services,351020,67,67.31999969,15408316416
WES AT Equity,Wesfarmers Ltd,Multiline Retail,255030,52.66999817,54.11000061,61352095744
MAQ AT Equity,Macquarie Telecom Group Ltd,Diversified Telecommunication Services,501010,47.43000031,52,1117858432
MFG AT Equity,Magellan Financial Group Ltd,Capital Markets,402030,45.16999817,48.5,8913996800
MIN AT Equity,Mineral Resources Ltd,Metals & Mining,151040,38.02000046,47.75,9012143104
BHP AT Equity,BHP Group Ltd,Metals & Mining,151040,45.29999924,47.70000076,2.23268E+11
PME AT Equity,Pro Medicus Ltd,Health Care Technology,351030,41.33000183,47.20999908,4919828480
JBH AT Equity,JB Hi-Fi Ltd,Specialty Retail,255040,51.77999878,46.27999878,5316802560
JHG AT Equity,Janus Henderson Group PLC,Capital Markets,402030,41.04000092,44.84999847,7729896960
JHX AT Equity,James Hardie Industries PLC,Construction Materials,151020,39.84000015,42.90000153,19059992576
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,39.24000168,42.25999832,5431565312
WOW AT Equity,Woolworths Group Ltd,Food & Staples Retailing,301010,40.86999893,39.29999924,49818677248
