Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,5.139999866,4.5,541966464
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.409999996,0.414999992,752624000
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.5,0.5,117324096
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,2.980000019,2.99000001,3981433600
CIL AT Equity,ACN 066 441 067 Pty Ltd,N/A,--,1.315000057,1.304999948,114113504
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,1.809999943,1.950000048,313084576
ADU AT Equity,Adamus Resources Ltd,N/A,--,0.50999999,0.49000001,191147824
ABC AT Equity,Adbri Ltd,Construction Materials,151020,2.680000067,3.170000076,2013371008
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,14.69999981,14.77000046,6647629824
AWB AT Equity,Agrium Asia Pacific Ltd,N/A,--,0.915000021,0.99000001,809131328
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.504999995,0.600000024,257946192
AIZ AT Equity,Air New Zealand Ltd,Airlines,203020,0.904999971,0.889999986,958305088
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,2.230000019,2.069999933,135167072
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.089999914,2.059999943,315889888
ALS AT Equity,Alesco Corp Ltd,N/A,--,2.380000114,2.609999895,245844768
AGS AT Equity,Alliance Resources Ltd,Metals & Mining,151040,0.284999996,0.344999999,117704448
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,0.370000005,0.319999993,332842304
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,1.700000048,2.049999952,186665616
ALQ AT Equity,ALS Ltd,Professional Services,202020,30.14999962,30.85000038,1959514880
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.524999976,1.549999952,3782304256
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,0.319999993,0.314999998,225824848
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,6.380000114,6.559999943,8014004736
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.210000038,5.300000191,10981204992
1850998D AT Equity,Andean Resources Ltd,N/A,--,3.369999886,3.700000048,1744116736
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,10.10000038,8.800000191,16093389824
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,13.13000011,12.85000038,1691684608
APA AT Equity,APA Group,Gas Utilities,551020,3.599999905,3.710000038,2012002048
HDF AT Equity,APA Sub Group,N/A,--,1.269999981,1.370000005,696176832
AXM AT Equity,Apex Minerals NL,N/A,--,0.021,0.022,72992040
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,5.909999847,4.739999771,2194956032
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,7.860000134,7.400000095,2384820992
ARU AT Equity,Arafura Rare Earths Ltd,Metals & Mining,151040,0.419999987,0.709999979,206354688
