Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,4.809999943,5.53000021,666016576
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.409999996,0.435000002,805616704
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.569999993,0.569999993,135801472
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,2.880000114,2.930000067,3901891584
CIL AT Equity,ACN 066 441 067 Pty Ltd,N/A,--,1.649999976,1.625,142095360
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,2.019999981,2.390000105,390164416
ADU AT Equity,Adamus Resources Ltd,N/A,--,0.555078149,0.629999995,281011328
ADURA AT Equity,Adamus Resources Ltd,N/A,--,--,0.07,--
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.279999971,3.440000057,2184856832
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,15.02000046,16.17000008,7277736960
AWB AT Equity,Agrium Asia Pacific Ltd,N/A,--,1.445000052,1.480000019,1209610496
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.779999971,1.269999981,548289984
AIZ AT Equity,Air New Zealand Ltd,Airlines,203020,1.004999995,0.980000019,1061640512
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,1.955000043,1.929999948,127607160
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2,2.089999914,324938784
ALS AT Equity,Alesco Corp Ltd,N/A,--,2.769999981,2.650000095,249612496
AGS AT Equity,Alliance Resources Ltd,Metals & Mining,151040,0.330000013,0.430000007,146704096
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,0.379999995,0.49000001,509664768
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,1.879999995,2.049999952,186677088
ALQ AT Equity,ALS Ltd,Professional Services,202020,31.87000084,33.06999969,2100523776
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.715000033,1.809999943,4416755200
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,0.305000007,0.344999999,247331984
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,6.739999771,6.510000229,7959595520
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.039999962,5.110000134,10587539456
1765290D AT Equity,Ampella Mining Ltd,N/A,--,1.879999995,2.609999895,517367520
1850998D AT Equity,Andean Resources Ltd,N/A,--,4.96999979,6.340000153,3444254976
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,9.300000191,9.569999695,18364606464
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,13.47999954,13.35000038,1773833216
APA AT Equity,APA Group,Gas Utilities,551020,3.74000001,4.050000191,2234340864
HDF AT Equity,APA Sub Group,N/A,--,1.36500001,1.375,705837696
AXM AT Equity,Apex Minerals NL,N/A,--,0.02,0.021,74924216
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,4.710000038,5.630000114,2607990528
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,8.5,8.199999809,2647470080
ARU AT Equity,Arafura Rare Earths Ltd,Metals & Mining,151040,0.725000024,1.129999995,328423680
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,6.840000153,7.550000191,547233792
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,0.925000012,1.065000057,333170656
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,3.720000029,3.529999971,1882828800
ASZ AT Equity,ASG Group Ltd,IT Services,451020,1.330000043,1.25,189794992
APZ AT Equity,Aspen Group Ltd/Australia,Equity Real Estate Investment Trusts (REITs),601010,0.469999999,0.449999988,262770608
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.284999996,0.319999993,162627904
ATR AT Equity,Astron Corp Ltd,Metals & Mining,151040,1.940000057,2.099999905,136232672
ASX AT Equity,ASX Ltd,Capital Markets,402030,29.11000061,32.56999969,5704202240
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,1.25,1.559999943,705660416
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,2.089999914,2.319999933,1252821120
AUB AT Equity,AUB Group Ltd,Insurance,403010,5,4.929999828,259993408
AIA AT Equity,Auckland International Airport Ltd,Transportation Infrastructure,203050,1.580000043,1.580000043,2070420608
1679100D AT Equity,Aurora Oil & Gas Pty Ltd,N/A,--,0.959999979,1.460000038,404369344
AAX AT Equity,Ausenco Ltd,Construction & Engineering,201030,2.25999999,2.839999914,347694368
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,0.800000012,0.860000014,2363584000
ASB AT Equity,Austal Ltd,Aerospace & Defense,201010,2.25,2.450000048,460770496
1840084D AT Equity,Austar United Communications Pty Ltd,N/A,--,0.920000017,0.944999993,1190768000
AEO AT Equity,Austereo Group Ltd,N/A,--,1.61500001,1.61500001,556825664
ANG AT Equity,Austin Engineering Ltd,Machinery,201060,3.589999914,4.320000172,308078208
ARH AT Equity,Australasian Resources Ltd,Metals & Mining,151040,0.25,0.215000004,95127352
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,22.59000015,23.68000031,60612358144
AAC AT Equity,Australian Agricultural Co Ltd,Food Products,302020,1.629999995,1.539999962,406967328
1803385D AT Equity,Australian Gas Networks Ltd,Gas Utilities,551020,0.5,0.50999999,707282304
API AT Equity,Australian Pharmaceutical Industries Ltd,Health Care Providers & Services,351020,0.425000012,0.519999981,253820272
ASQ AT Equity,Australian Silica Quartz Group Ltd,Metals & Mining,151040,0.155000001,0.174999997,41016484
ABA AT Equity,Auswide Bank Ltd,Thrifts & Mortgage Finance,401020,10.5,10.14999962,324812192
