Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,6,5.21999979,628681152
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.409999996,0.389999986,707285184
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.529999971,0.5,117324096
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,3.529999971,3.200000048,4261065984
CIL AT Equity,ACN 066 441 067 Pty Ltd,N/A,--,1.63499999,1.600000024,139909280
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,1.970000029,1.950000048,313084576
ADU AT Equity,Adamus Resources Ltd,N/A,--,0.425000012,0.455000013,177494400
ABC AT Equity,Adbri Ltd,Construction Materials,151020,2.930000067,2.730000019,1733912576
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,15.05000019,13.82999992,6224558080
AWB AT Equity,Agrium Asia Pacific Ltd,N/A,--,1.029999971,0.99000001,809131328
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.389999986,0.550000012,235834992
AIZ AT Equity,Air New Zealand Ltd,Airlines,203020,1.044999957,0.949999988,1022085376
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,2.630000114,2.359999895,154052304
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.25,2.160000086,331224352
ALS AT Equity,Alesco Corp Ltd,N/A,--,2.970000029,2.660000086,250554432
AGS AT Equity,Alliance Resources Ltd,Metals & Mining,151040,0.425000012,0.36500001,124527888
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,0.389999986,0.400000006,416052896
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.380000114,2.170000076,175374624
ALQ AT Equity,ALS Ltd,Professional Services,202020,29.78000069,28.37000084,1786175232
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.559999943,1.679999948,4099529728
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,0.335000008,0.319999993,229409376
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,6.579999924,6.139999866,7498927104
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,6.260000229,5.590000153,11582063616
1850998D AT Equity,Andean Resources Ltd,N/A,--,3.200000048,3.230000019,1521586816
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,8.840000153,9.920000076,18166380544
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,12.82999992,12.5,1645607552
APA AT Equity,APA Group,Gas Utilities,551020,3.630000114,3.480000019,1887268736
HDF AT Equity,APA Sub Group,N/A,--,1.355000019,1.289999962,641431616
AXM AT Equity,Apex Minerals NL,N/A,--,0.02,0.018999999,63038576
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,7.110000134,6.510000229,3014591488
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,10.27000046,8.840000153,2848894208
ARU AT Equity,Arafura Rare Earths Ltd,Metals & Mining,151040,0.595000029,0.444999993,129334984
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,6.119999886,5.75,416767488
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.399999976,1.090000033,336929344
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,4.289999962,4.099999905,2186854912
AOE AT Equity,Arrow Energy Holdings Pty Ltd,N/A,--,5.170000076,4.889999866,3586830336
ASZ AT Equity,ASG Group Ltd,IT Services,451020,1.379999995,1.235000014,180941328
APZ AT Equity,Aspen Group Ltd/Australia,Equity Real Estate Investment Trusts (REITs),601010,0.550000012,0.479999989,278390464
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.36500001,0.354999989,180415328
ATR AT Equity,Astron Corp Ltd,Metals & Mining,151040,1.879999995,1.899999976,124300288
ASX AT Equity,ASX Ltd,Capital Markets,402030,32.97999954,30.90999985,5365147648
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,0.980000019,0.819999993,370924064
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,2.519999981,2.059999943,975394176
AUB AT Equity,AUB Group Ltd,Insurance,403010,5,4.989999771,262741968
AIA AT Equity,Auckland International Airport Ltd,Transportation Infrastructure,203050,1.570000052,1.544999957,2024556928
AAX AT Equity,Ausenco Ltd,Construction & Engineering,201030,4.900000095,2.170000076,265522512
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,0.88499999,0.839999974,2272317696
ASB AT Equity,Austal Ltd,Aerospace & Defense,201010,2.369999886,2.130000114,400588224
1840084D AT Equity,Austar United Communications Pty Ltd,N/A,--,1.169999957,0.964999974,1215842304
AEO AT Equity,Austereo Group Ltd,N/A,--,1.710000038,1.674999952,577537856
ANG AT Equity,Austin Engineering Ltd,Machinery,201060,3.420000076,3.200000048,221806080
ARH AT Equity,Australasian Resources Ltd,Metals & Mining,151040,0.439999998,0.239999995,106188672
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,24.20000076,22.30999947,56527355904
AAC AT Equity,Australian Agricultural Co Ltd,Food Products,302020,1.294999957,1.485000014,392432768
1803385D AT Equity,Australian Gas Networks Ltd,Gas Utilities,551020,0.519999981,0.5,693414016
API AT Equity,Australian Pharmaceutical Industries Ltd,Health Care Providers & Services,351020,0.560000002,0.469999999,229414480
ASQ AT Equity,Australian Silica Quartz Group Ltd,Metals & Mining,151040,0.400000006,0.270000011,63282572
ABA AT Equity,Auswide Bank Ltd,Thrifts & Mortgage Finance,401020,11.14999962,9.899999619,316811904
AHG AT Equity,Automotive Holdings Group Ltd,Specialty Retail,255040,2.720000029,2.339999914,528211232
AOG AT Equity,Aveo Group,Real Estate Management & Development,601020,0.855000019,0.779999971,908727040
AVJ AT Equity,AVJennings Ltd,Household Durables,252010,0.465000004,0.414999992,113954320
AVO AT Equity,Avoca Resources Ltd,N/A,--,2.220000029,2.059999943,596322880
AWE AT Equity,AWE Ltd,"Oil, Gas & Consumable Fuels",101020,2.470000029,2.069999933,1080274816
BOQ AT Equity,Bank of Queensland Ltd,Banks,401010,12.64999962,11.06000042,2385480448
BMN AT Equity,Bannerman Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.430000007,0.330000013,66564600
IOH AT Equity,BC Pilbara Iron Ore Pty Ltd,Metals & Mining,151040,2.210000038,1.950000048,255687888
BPT AT Equity,Beach Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.785000026,0.754999995,824581824
BFG AT Equity,Bell Financial Group Ltd,Capital Markets,402030,1.129999995,0.949999988,230099968
BEN AT Equity,Bendigo & Adelaide Bank Ltd,Banks,401010,9.880000114,8.489999771,3068004096
PAG AT Equity,Bengerang Ltd,N/A,--,1.139999986,1.080000043,162598528
BKY AT Equity,Berkeley Energia Ltd,"Oil, Gas & Consumable Fuels",101020,1.264999986,1.195000052,162030416
BHP AT Equity,BHP Group Ltd,Metals & Mining,151040,40.75,38.24000168,2.00731E+11
BBG AT Equity,Billabong International Ltd,"Textiles, Apparel & Luxury Goods",252030,11.43000031,10.02999973,2538819840
BTA AT Equity,Biota Holdings Ltd/Old,N/A,--,1.350000024,1.110000014,198923104
BKL AT Equity,Blackmores Ltd,Personal Products,303020,23.65999985,22.34000015,372573120
BLV AT Equity,Blossomvale Holdings Ltd,Energy Equipment & Services,101010,0.360000014,0.239999995,--
BLU AT Equity,Blue Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.209999993,0.165000007,106670568
BNL AT Equity,Blue Star Helium Ltd,"Oil, Gas & Consumable Fuels",101020,0.839999974,0.610000014,168607424
BSL AT Equity,BlueScope Steel Ltd,Metals & Mining,151040,2.650000095,2.319999933,4230107136
1923730D AT Equity,Boart Longyear Ltd,Metals & Mining,151040,3.300000191,2.75999999,1272811008
BOL AT Equity,Boom Logistics Ltd,Trading Companies & Distributors,201070,0.335000008,0.305000007,140542528
BLD AT Equity,Boral Ltd,Construction Materials,151020,5.920000076,5.550000191,3324189184
BOC AT Equity,Bougainville Copper Ltd,Metals & Mining,151040,0.620000005,0.689999998,276733120
BOW AT Equity,Bow Energy Ltd/AU,N/A,--,1.419999957,1.220000029,342340800
BKN AT Equity,Bradken Ltd,Machinery,201060,7.329999924,7.420000076,1021076608
BXB AT Equity,Brambles Ltd,Commercial Services & Supplies,202010,7.260000229,6.650000095,9457289216
BRG AT Equity,Breville Group Ltd,Household Durables,252010,2.25,2.109999895,273277280
BKW AT Equity,Brickworks Ltd,Construction Materials,151020,12.96000004,12.05000019,1774192640
BCS AT Equity,BrisConnections Unit Trust,N/A,--,1.279999971,1,388979104
BRS AT Equity,Broadspectrum Pty Ltd,Commercial Services & Supplies,202010,3.980000019,3.799999952,1574259840
BRM AT Equity,Brockman Mining Australia Pty Ltd,N/A,--,3.640000105,3.150000095,440175008
BRK AT Equity,Brookside Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.660000026,0.449999988,62790752
BWP AT Equity,BWP Trust,Equity Real Estate Investment Trusts (REITs),601010,1.995000005,1.88499999,793041728
CAA AT Equity,Capral Ltd,Metals & Mining,151040,0.215000004,0.150000006,58184744
CNX AT Equity,Carbon Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.474999994,0.425000012,252661488
CDD AT Equity,Cardno Ltd,Commercial Services & Supplies,202010,4.389999866,3.859999895,337694432
1907708D AT Equity,Cardtronics Pty Ltd,N/A,--,2.789999962,2.589999914,352380896
CVN AT Equity,Carnarvon Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.435000002,0.340000004,233498256
CAR AT Equity,carsales.com Ltd,Interactive Media & Services,502030,5.380000114,5.050000191,1173977472
CCV AT Equity,Cash Converters International Ltd,Consumer Finance,402020,0.584999979,0.600000024,227856592
2076150D AT Equity,CBH Resources Ltd,N/A,--,0.230000004,0.234999999,257396112
CWP AT Equity,Cedar Woods Properties Ltd,Real Estate Management & Development,601020,2.650000095,2.440000057,147777872
1771993D AT Equity,Cellestis Pty Ltd,N/A,--,2.920000076,2.720000029,261532896
