Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,5.639999866,5.730000019,690104000
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.430000007,0.430000007,796356736
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.560000002,0.61500001,146522640
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,2.980000019,2.700000048,3603645440
CIL AT Equity,ACN 066 441 067 Pty Ltd,N/A,--,1.590000033,1.559999943,136912464
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,2.309999943,3,489746112
ADU AT Equity,Adamus Resources Ltd,N/A,--,0.639999986,0.610000014,272090336
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.50999999,3.579999924,2273775360
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,16.27000046,16.09000015,7372814336
AWB AT Equity,Agrium Asia Pacific Ltd,N/A,--,1.475000024,1.485000014,1223917312
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,1.264999986,1.654999971,715919552
AIZ AT Equity,Air New Zealand Ltd,Airlines,203020,0.975000024,1.019999981,1106062976
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,1.924999952,2.390000105,158021296
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.079999924,2.029999971,315610400
ALS AT Equity,Alesco Corp Ltd,N/A,--,2.690000057,2.49000001,234541552
AGS AT Equity,Alliance Resources Ltd,Metals & Mining,151040,0.419999987,0.430000007,146704096
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,0.465000004,0.455000013,473260160
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.049999952,2.430000067,221572256
ALQ AT Equity,ALS Ltd,Professional Services,202020,33.11999893,35.20000076,2235816192
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.835000038,2.029999971,4953598464
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,0.344999999,0.340000004,243747456
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,6.559999943,6.71999979,8227697664
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.179999828,5.340000153,11184226304
1765290D AT Equity,Ampella Mining Ltd,N/A,--,2.619999886,2.279999971,456513216
1850998D AT Equity,Andean Resources Ltd,N/A,--,6.289999962,6.340000153,3477175296
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,9.68999958,9.369999886,17982398464
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,13.35999966,13.55000019,1801679872
APA AT Equity,APA Group,Gas Utilities,551020,3.99000001,3.900000095,2151587328
HDF AT Equity,APA Sub Group,N/A,--,1.38499999,1.519999981,780271488
AXM AT Equity,Apex Minerals NL,N/A,--,0.021,0.018999999,67788576
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,5.519999981,5.869999886,2719165952
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,8.460000038,8.630000114,2786300928
