Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,5.539999962,5.840000153,703352064
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.190000057,2.289999962,848212544
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.589999974,0.649999976,154861328
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,2.5,2.589999914,3456933632
CIL AT Equity,ACN 066 441 067 Pty Ltd,N/A,--,1.480000019,1.470000029,129013664
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,3.380000114,3.539999962,587529216
ADU AT Equity,Adamus Resources Ltd,N/A,--,0.75999999,0.810000002,362316416
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3,3.299999952,2095938304
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,15.35000038,15.22999954,6978742272
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,2.279999971,2.00999999,1035839232
AIZ AT Equity,Air New Zealand Ltd,Airlines,203020,1.029999971,1.13499999,1231264384
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,2.029999971,2.420000076,160004832
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,1.950000048,1.914999962,297754368
ALS AT Equity,Alesco Corp Ltd,N/A,--,2.390000105,2.680000067,252438304
AGS AT Equity,Alliance Resources Ltd,Metals & Mining,151040,0.449999988,0.50999999,173997872
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,0.569999993,0.685000002,713911488
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.970000029,3.289999962,299988768
ALQ AT Equity,ALS Ltd,Professional Services,202020,37.5,39.59000015,2672459776
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.99000001,2.480000019,6051686912
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,0.335000008,0.330000013,236578416
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,6.449999809,6.75,8271331328
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.050000191,5.289999962,11079504896
1765290D AT Equity,Ampella Mining Ltd,N/A,--,3.220000029,3.329999924,670079552
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,9.75,9.840000153,18892832768
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,13.18000031,12.68000031,1687439104
APA AT Equity,APA Group,Gas Utilities,551020,3.950000048,4.050000191,2234340864
HDF AT Equity,APA Sub Group,N/A,--,1.580000043,1.690000057,875928320
AXM AT Equity,Apex Minerals NL,N/A,--,0.018999999,0.026000001,92763312
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,5.320000172,5.349999905,2478340864
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,8.845454216,9.850000381,3511419392
ARU AT Equity,Arafura Rare Earths Ltd,Metals & Mining,151040,1.225000024,1.480000019,542124608
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,7.449999809,7.349999905,532737568
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.049999952,1.014999986,317528864
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,2.599999905,2.99000001,1596611840
ASZ AT Equity,ASG Group Ltd,IT Services,451020,1.190000057,1.190000057,200214752
APZ AT Equity,Aspen Group Ltd/Australia,Equity Real Estate Investment Trusts (REITs),601010,0.465000004,0.479999989,282369184
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.349999994,0.330000013,167710016
ATR AT Equity,Astron Corp Ltd,Metals & Mining,151040,2.279999971,2.549999952,165425392
ASX AT Equity,ASX Ltd,Capital Markets,402030,37.81999969,37.68000031,6599151104
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,1.529999971,1.519999981,687566528
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,2.920000076,2.950000048,1613523456
AUB AT Equity,AUB Group Ltd,Insurance,403010,5.090000153,5.119999886,278217728
AIA AT Equity,Auckland International Airport Ltd,Transportation Infrastructure,203050,1.605000019,1.679999948,2214237952
1679100D AT Equity,Aurora Oil & Gas Pty Ltd,N/A,--,1.514999986,2.24000001,851284928
AAX AT Equity,Ausenco Ltd,Construction & Engineering,201030,2.910000086,3.079999924,377076992
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,0.899999976,0.870000005,2431750400
ASB AT Equity,Austal Ltd,Aerospace & Defense,201010,3.119999886,3.49000001,656362880
1840084D AT Equity,Austar United Communications Pty Ltd,N/A,--,0.959999979,0.954999983,1214146304
AEO AT Equity,Austereo Group Ltd,N/A,--,1.669999957,1.804999948,622334592
ANG AT Equity,Austin Engineering Ltd,Machinery,201060,4.300000191,4.710000038,337303840
ARH AT Equity,Australasian Resources Ltd,Metals & Mining,151040,0.280000001,0.550000012,243349040
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,22.65999985,23.35000038,60616241152
AAC AT Equity,Australian Agricultural Co Ltd,Food Products,302020,1.480000019,1.424999952,376576896
1803385D AT Equity,Australian Gas Networks Ltd,Gas Utilities,551020,0.49000001,0.524999976,750959232
API AT Equity,Australian Pharmaceutical Industries Ltd,Health Care Providers & Services,351020,0.514999986,0.439999998,214770992
ASQ AT Equity,Australian Silica Quartz Group Ltd,Metals & Mining,151040,0.270000011,0.275000006,64454472
ABA AT Equity,Auswide Bank Ltd,Thrifts & Mortgage Finance,401020,10.57999992,10.80000019,377792640
AHG AT Equity,Automotive Holdings Group Ltd,Specialty Retail,255040,2.369999886,2.450000048,554903232
AOG AT Equity,Aveo Group,Real Estate Management & Development,601020,0.834999979,0.855000019,1003798400
AVJ AT Equity,AVJennings Ltd,Household Durables,252010,0.529999971,0.485000014,133175528
