Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,5.21999979,5.139999866,619046144
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,0.389999986,0.409999996,743556224
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.5,0.5,117324096
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,3.200000048,2.980000019,3968117760
CIL AT Equity,ACN 066 441 067 Pty Ltd,N/A,--,1.600000024,1.315000057,114987936
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,1.950000048,1.809999943,290606720
ADU AT Equity,Adamus Resources Ltd,N/A,--,0.455000013,0.50999999,198949776
ABC AT Equity,Adbri Ltd,Construction Materials,151020,2.730000019,2.680000067,1702155904
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,13.82999992,14.69999981,6616124416
AWB AT Equity,Agrium Asia Pacific Ltd,N/A,--,0.99000001,0.915000021,747833536
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.550000012,0.504999995,216938656
AIZ AT Equity,Air New Zealand Ltd,Airlines,203020,0.949999988,0.870000005,936770176
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,2.359999895,2.230000019,145614768
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.160000086,2.089999914,320490208
ALS AT Equity,Alesco Corp Ltd,N/A,--,2.660000086,2.380000114,224180288
AGS AT Equity,Alliance Resources Ltd,Metals & Mining,151040,0.36500001,0.284999996,97234104
1801846D AT Equity,Allied Gold Mining Ltd,N/A,--,0.400000006,0.370000005,384848928
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.170000076,1.700000048,154761872
ALQ AT Equity,ALS Ltd,Professional Services,202020,28.37000084,30.14999962,1898243968
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.679999948,1.524999976,3721299456
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,0.319999993,0.319999993,229409376
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,6.139999866,6.380000114,7792232960
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.590000153,5.210000038,10794732544
1850998D AT Equity,Andean Resources Ltd,N/A,--,3.230000019,3.369999886,1587537920
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,9.920000076,10.06999969,18408955904
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,12.5,13.13000011,1728546176
APA AT Equity,APA Group,Gas Utilities,551020,3.480000019,3.599999905,1952347008
HDF AT Equity,APA Sub Group,N/A,--,1.289999962,1.269999981,631486912
AXM AT Equity,Apex Minerals NL,N/A,--,0.018999999,0.021,69674216
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,6.510000229,5.909999847,2736749056
