Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,6.920000076,6.550000191,155093424
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,3.700000048,4.03000021,485335648
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.25999999,2.329999924,1075290880
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.685000002,0.74000001,186326976
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,1.220000029,1.38499999,1885634560
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,3.299999952,2.680000067,446278176
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.690000057,3.849999905,2458058240
AIS AT Equity,Aeris Resources Ltd,Metals & Mining,151040,0.016000001,0.009,10477351
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,15.42000008,15.64000034,8733143040
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.264999986,0.284999996,158537936
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,4.269999981,4.360000134,1404133760
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,1.299999952,1.200000048,320860576
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,3.190000057,3.019999981,866361792
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.609999895,2.670000076,522525216
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.400000006,0.389999986,145329216
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,1.529999971,1.649999976,174144912
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.279999971,2.390000105,281410880
ALQ AT Equity,ALS Ltd,Professional Services,202020,10.5,10.02999973,3859960064
ALU AT Equity,Altium Ltd,Software,451030,2.529999971,2.529999971,285528224
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.024999976,1.029999971,2890412288
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,0.360000014,0.379999995,127015368
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,1.870000005,2.069999933,506233184
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,10.46000004,10.84000015,13080464384
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,4.610000134,4.739999771,14019678208
1765290D AT Equity,Ampella Mining Ltd,N/A,--,0.119999997,0.109999999,27280054
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,18.48999977,18.53000069,5003100160
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,2.920000076,3.470000029,7007289856
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,20.87999916,19.48999977,2546342400
AAU AT Equity,Antilles Gold Ltd,Metals & Mining,151040,0.079000004,0.059999999,45694828
APA AT Equity,APA Group,Gas Utilities,551020,5.96999979,6.059999943,5064649728
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,0.894999981,0.694999993,338361696
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,2.150000095,2.25999999,930678016
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,12.65999985,11.64999962,844407168
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.850000024,1.985000014,803913920
ARF AT Equity,Arena REIT,Equity Real Estate Investment Trusts (REITs),601010,1.169999957,1.159999967,239357824
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,4.619999886,5.050000191,2784660992
ASZ AT Equity,ASG Group Ltd,IT Services,451020,0.395000011,0.405000001,83721944
APZ AT Equity,Aspen Group Ltd/Australia,Equity Real Estate Investment Trusts (REITs),601010,1.599999905,1.649999976,197749200
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,3.450000048,3.599999905,241962320
ATR AT Equity,Astron Corp Ltd,Metals & Mining,151040,0.99000001,0.875,107169808
ASX AT Equity,ASX Ltd,Capital Markets,402030,34.52999878,36.68999863,7103006720
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,2.450000048,2.650000095,1291160960
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,0.870000005,1.034999967,947538496
AUB AT Equity,AUB Group Ltd,Insurance,403010,11.18999958,12.31000042,724869888
AIA AT Equity,Auckland International Airport Ltd,Transportation Infrastructure,203050,2.930000067,2.980000019,3941807104
