Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,5.989999771,5.929999828,140412816
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,4.150000095,4.03000021,485335648
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.309999943,2.269999981,1028400832
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.545000017,0.550000012,138348768
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,0.829999983,0.779999971,1057238464
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,3.599999905,3.50999999,584491200
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.319999933,3.299999952,2106907008
AIS AT Equity,Aeris Resources Ltd,Metals & Mining,151040,0.016000001,0.013,15133952
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,14.30000019,14.47999954,8024961024
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.300000012,0.224999994,125088888
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,3.799999952,4.03000021,1297764352
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,1.324444652,1.200000048,253833936
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,2.089999914,2.029999971,582355776
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.720000029,2.670000076,518615680
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.435000002,0.305000007,113654896
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,1.690000057,1.799999952,189976272
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,1.460000038,1.389999986,163665744
ALQ AT Equity,ALS Ltd,Professional Services,202020,9.369999886,9.579999924,3291275520
ALU AT Equity,Altium Ltd,Software,451030,1.429999948,1.350000024,148589920
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.014999986,0.985000014,2764132096
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,0.294999987,0.280000001,92802856
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,1.799999952,1.980000019,484223040
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,9.899999619,10.14000034,12235785216
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.21999979,4.25,12514400256
1765290D AT Equity,Ampella Mining Ltd,N/A,--,0.209999993,0.129999995,32240064
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,3.430000067,2.849999905,5491332096
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,17.10000038,17.62999916,2302794752
AAU AT Equity,Antilles Gold Ltd,Metals & Mining,151040,0.096000001,0.075000003,57043532
APA AT Equity,APA Group,Gas Utilities,551020,6.590000153,5.989999771,5006147072
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,0.649999976,0.649999976,316453376
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,2.119999886,1.779999971,733011904
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,12.5,11.39999962,826286848
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.720000029,1.715000033,682233856
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,4.050000191,4.28000021,2360069120
ASZ AT Equity,ASG Group Ltd,IT Services,451020,0.319999993,0.335000008,69251480
APZ AT Equity,Aspen Group Ltd/Australia,Equity Real Estate Investment Trusts (REITs),601010,0.174999997,0.174999997,208716448
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,3.549999952,3,201635264
ATR AT Equity,Astron Corp Ltd,Metals & Mining,151040,0.899999976,0.709999979,86960648
ASX AT Equity,ASX Ltd,Capital Markets,402030,37.65639877,33.06999969,6402192384
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,1.830000043,1.940000057,928350976
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,0.774999976,0.745000005,677740224
