Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,4.920000076,4.809999943,579271680
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.150000095,2.220000029,1005748800
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.479999989,0.564999998,137830736
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,0.954999983,1.200000048,1621832832
ACF AT Equity,Acrow Formwork and Construction Services Ltd,Trading Companies & Distributors,201070,0.104999997,0.059,39317480
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,3.450000048,4.050000191,674311680
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.390000105,3.660000086,2332838400
AIS AT Equity,Aeris Resources Ltd,Metals & Mining,151040,0.07,0.046999998,54715056
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,15.39999962,15.93999958,8769691648
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.224999994,0.215000004,119459112
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,3,3.549999952,1142849024
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,1.75,1.75,246466336
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,4.380000114,3.49000001,1001193024
AYN AT Equity,Alcyone Resources Ltd,Metals & Mining,151040,0.039999999,0.028999999,44277568
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.329999924,2.420000076,468458016
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.665000021,0.61500001,229111488
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,1.909999967,2.150000095,225166064
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,1.544999957,1.539999962,181327456
ALQ AT Equity,ALS Ltd,Professional Services,202020,11.25,11.71000004,4023051008
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.105000019,1.235000014,3465688576
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,1.575000048,1.74000001,425529344
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,8.399999619,9.199999809,11101501440
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.320000172,5.480000019,16058721280
1765290D AT Equity,Ampella Mining Ltd,N/A,--,0.379999995,0.300000012,74400152
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,5.309999943,4.900000095,9431516160
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,17.14999962,15.81999969,2068759936
AAU AT Equity,Antilles Gold Ltd,Metals & Mining,151040,0.100000001,0.109999999,79979272
APA AT Equity,APA Group,Gas Utilities,551020,5.769999981,6.150000095,5088204288
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,0.935000002,0.910000026,443034656
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,3.119999886,2.640000105,1087163648
