Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,6.53000021,6.599999905,156277344
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,3.960000038,3.99000001,480518400
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.25999999,2.319999933,1148354432
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.75999999,0.745000005,195419920
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,1.575000048,1.75,2382570752
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,2.5,2.559999943,426295584
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.789999962,3.670000076,2343136000
AIS AT Equity,Aeris Resources Ltd,Metals & Mining,151040,0.008,0.008,9741843
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,15.01000023,15.02999973,8392528384
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.264999986,0.314999998,175274288
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,4.5,4.389999866,1413831296
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,0.920000017,1.100000024,294122208
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,2.079999924,2.269999981,651205696
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.799999952,2.720000029,532310336
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.344999999,0.340000004,126697264
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,1.590000033,1.440000057,151981024
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.119999886,2.49000001,328784384
ALQ AT Equity,ALS Ltd,Professional Services,202020,8.390000343,8.81000042,3473362432
ALU AT Equity,Altium Ltd,Software,451030,2.430000067,2.319999933,261828256
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.014999986,1.11500001,3128941568
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,0.360000014,0.340000004,113645336
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,2.119999886,2.180000067,533134464
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,9.912672043,10.55000019,12730525696
