Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,6.5,6.920000076,163854416
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,4.139999866,3.700000048,445593504
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.25,2.25999999,1042985984
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.649999976,0.685000002,172478352
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,1.125,1.220000029,1653629440
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,3.309999943,3.299999952,549521664
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.349999905,3.690000057,2355905024
AIS AT Equity,Aeris Resources Ltd,Metals & Mining,151040,0.014,0.016000001,18626402
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,15.75,15.42000008,8610298880
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.280000001,0.264999986,147391680
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,4.059999943,4.269999981,1375149440
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,1.399999976,1.299999952,347598976
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,3.579999924,3.190000057,915130496
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.75999999,2.609999895,510783072
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.349999994,0.400000006,149055600
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,1.625,1.529999971,161479824
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,1.914999962,2.279999971,268458912
ALQ AT Equity,ALS Ltd,Professional Services,202020,9.199999809,10.5,4040835584
ALU AT Equity,Altium Ltd,Software,451030,2.599999905,2.529999971,285528224
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.00999999,1.024999976,2876381184
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,0.324999988,0.360000014,119605560
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,1.914999962,1.870000005,457321760
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,10.43000031,10.46000004,12621924352
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,4.739999771,4.610000134,13574443008
1765290D AT Equity,Ampella Mining Ltd,N/A,--,0.159999996,0.119999997,29760058
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,18.90999985,18.48999977,4992300032
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,3.069999933,2.920000076,5631115776
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,19.42000008,20.87999916,2727839744
AAU AT Equity,Antilles Gold Ltd,Metals & Mining,151040,0.083999999,0.079000004,60164856
APA AT Equity,APA Group,Gas Utilities,551020,5.989999771,5.96999979,4989432320
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,0.785000026,0.894999981,435731968
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,2.069999933,2.150000095,885379584
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,12.27999973,12.65999985,917613248
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.830000043,1.850000024,749239680
ARF AT Equity,Arena REIT,Equity Real Estate Investment Trusts (REITs),601010,1.070000052,1.169999957,241421264
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,4.519999981,4.619999886,2547551232
ASZ AT Equity,ASG Group Ltd,IT Services,451020,0.370000005,0.395000011,81654728
APZ AT Equity,Aspen Group Ltd/Australia,Equity Real Estate Investment Trusts (REITs),601010,0.180000007,0.159999996,191814704
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,3.359999895,3.450000048,231880544
ATR AT Equity,Astron Corp Ltd,Metals & Mining,151040,0.99000001,0.99000001,121254984
ASX AT Equity,ASX Ltd,Capital Markets,402030,35.45000076,34.52999878,6684840960
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,2.339999914,2.450000048,1193714816
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,0.805000007,0.870000005,796412032
AUB AT Equity,AUB Group Ltd,Insurance,403010,10.78999996,11.18999958,652060736
AIA AT Equity,Auckland International Airport Ltd,Transportation Infrastructure,203050,2.660000086,2.930000067,3875669248
AKP AT Equity,Audio Pixels Holdings Ltd,Household Durables,252010,3.950000048,4.599999905,118252416
AZJ AT Equity,Aurizon Holdings Ltd,Road & Rail,203040,4.550000191,4.679999828,10002491392
1679100D AT Equity,Aurora Oil & Gas Pty Ltd,N/A,--,3.299999952,3.339999914,1498944512
AAX AT Equity,Ausenco Ltd,Construction & Engineering,201030,1.625,1.625,200732304
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,1.154999971,1.200000048,4051590400
ASB AT Equity,Austal Ltd,Aerospace & Defense,201010,0.839999974,0.800000012,276806112
ANG AT Equity,Austin Engineering Ltd,Machinery,201060,3.470000029,3.359999895,245832400
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,29.69000053,30.78000069,84449705984
AAC AT Equity,Australian Agricultural Co Ltd,Food Products,302020,1.04358983,1.029999971,548261504
1803385D AT Equity,Australian Gas Networks Ltd,Gas Utilities,551020,1.13499999,1.095000029,1967505280
API AT Equity,Australian Pharmaceutical Industries Ltd,Health Care Providers & Services,351020,0.485000014,0.479999989,234295616
ABA AT Equity,Auswide Bank Ltd,Thrifts & Mortgage Finance,401020,5,4.940000057,179018688
AHG AT Equity,Automotive Holdings Group Ltd,Specialty Retail,255040,3.930000067,3.869999886,1008843840
AVB AT Equity,Avanco Resources Ltd,Metals & Mining,151040,0.085000001,0.079000004,88005528
AVE AT Equity,Avecho Biotechnology Ltd,Pharmaceuticals,352020,0.085000001,0.083999999,85719136
AOG AT Equity,Aveo Group,Real Estate Management & Development,601020,1.25,1.379999995,443778624
AVJ AT Equity,AVJennings Ltd,Household Durables,252010,0.584999979,0.584999979,224887952
AWE AT Equity,AWE Ltd,"Oil, Gas & Consumable Fuels",101020,1.304999948,1.235000014,644814528
BND AT Equity,Bandanna Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.264999986,0.230000004,121550680
BOQ AT Equity,Bank of Queensland Ltd,Banks,401010,9.600000381,10.80000019,3453951232
BSE AT Equity,Base Resources Ltd,Metals & Mining,151040,0.405000001,0.375,210690016
BRL AT Equity,Bathurst Resources Ltd,Metals & Mining,151040,0.165000007,0.140000001,113488912
IOH AT Equity,BC Pilbara Iron Ore Pty Ltd,Metals & Mining,151040,0.920000017,0.920000017,148280096
BCI AT Equity,BCI Minerals Ltd,Metals & Mining,151040,4.360000134,4.380000114,541493376
BPT AT Equity,Beach Energy Ltd,"Oil, Gas & Consumable Fuels",101020,1.394999981,1.335000038,1705507840
BDR AT Equity,Beadell Resources Ltd,Metals & Mining,151040,0.910000026,0.920000017,725215104
BGA AT Equity,Bega Cheese Ltd,Food Products,302020,3.170000076,3.549999952,539124480
BFG AT Equity,Bell Financial Group Ltd,Capital Markets,402030,0.670000017,0.720000029,186928592
BEN AT Equity,Bendigo & Adelaide Bank Ltd,Banks,401010,10.10999966,10.02000046,4152176896
PAG AT Equity,Bengerang Ltd,N/A,--,0.400000006,0.419999987,111885664
BHP AT Equity,BHP Group Ltd,Metals & Mining,151040,35.75,35.74000168,1.8141E+11
1642878D AT Equity,BigAir Group Ltd,Wireless Telecommunication Services,501020,0.725000024,0.814999998,138446688
