Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,4.380000114,4.920000076,592519040
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.160000086,2.150000095,956472832
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.444999993,0.479999989,117095136
ARI AT Equity,ACN 004 410 833 Ltd,Metals & Mining,151040,0.910000026,0.954999983,1290708608
ACF AT Equity,Acrow Formwork and Construction Services Ltd,Trading Companies & Distributors,201070,0.119999997,0.104999997,69971784
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,2.849999905,3.450000048,574413632
ABC AT Equity,Adbri Ltd,Construction Materials,151020,3.119999886,3.390000105,2160743680
AIS AT Equity,Aeris Resources Ltd,Metals & Mining,151040,0.085000001,0.07,81490512
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,15.38000011,15.39999962,8472600576
A1M AT Equity,AIC Mines Ltd,Metals & Mining,151040,0.209999993,0.224999994,124991864
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,2.809999943,3,965787904
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,1.269999981,1.75,232149584
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,4.739999771,4.380000114,1256511616
AYN AT Equity,Alcyone Resources Ltd,Metals & Mining,151040,0.035999998,0.039999999,59770168
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.339999914,2.329999924,451036032
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.680000007,0.665000021,247738432
AQZ AT Equity,Alliance Aviation Services Ltd,Airlines,203020,1.850000024,1.909999967,200031248
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,1.465000033,1.544999957,181916176
ALQ AT Equity,ALS Ltd,Professional Services,202020,10.80000019,11.25,3865015040
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,0.899999976,1.105000019,2696417024
1942012D AT Equity,Amcom Telecommunications Pty Ltd,Diversified Telecommunication Services,501010,1.495000005,1.575000048,385177440
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,8.069999695,8.399999619,10136153088
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,4.809999943,5.320000172,15589853184
1765290D AT Equity,Ampella Mining Ltd,N/A,--,0.300000012,0.379999995,94050192
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,5.909999847,5.309999943,10220252160
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,15.32999992,17.14999962,2242682368
AAU AT Equity,Antilles Gold Ltd,Metals & Mining,151040,0.125,0.100000001,72524368
APA AT Equity,APA Group,Gas Utilities,551020,5.53000021,5.769999981,4773811200
AQP AT Equity,Aquarius Platinum Ltd,Metals & Mining,151040,0.824999988,0.935000002,455205952
AQA AT Equity,Aquila Resources Ltd,Metals & Mining,151040,2.559999943,3.119999886,1284829824
ARU AT Equity,Arafura Rare Earths Ltd,Metals & Mining,151040,0.180000007,0.194999993,86047768
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,10.89999962,11.88000011,861077824
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.429999948,1.549999952,616550464
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,3.150000095,3.710000038,2045760896
TXN AT Equity,Armadillo Petroleum Ltd,N/A,--,0.38499999,0.5,122669896
ASZ AT Equity,ASG Group Ltd,IT Services,451020,0.569999993,0.670000017,138502928
APZ AT Equity,Aspen Group Ltd/Australia,Equity Real Estate Investment Trusts (REITs),601010,0.224999994,0.215000004,256452752
AKM AT Equity,Aspire Mining Ltd,Metals & Mining,151040,0.068000004,0.109999999,68265408
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.930000067,3.49000001,234569184
ATR AT Equity,Astron Corp Ltd,Metals & Mining,151040,1.24000001,1.149999976,140851760
ASX AT Equity,ASX Ltd,Capital Markets,402030,31.20999908,35,6129784832
ATI AT Equity,Atlantic Ltd,Metals & Mining,151040,0.239999995,0.25,38689324
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,1.664999962,1.720000029,822902016
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,1.789999962,1.480000019,1346383232
AUB AT Equity,AUB Group Ltd,Insurance,403010,8.649999619,8.399999619,483577056
AKP AT Equity,Audio Pixels Holdings Ltd,Household Durables,252010,5.599999905,5.599999905,136696000
AMI AT Equity,Aurelia Metals Ltd,Metals & Mining,151040,0.289999992,0.289999992,73290048
AZJ AT Equity,Aurizon Holdings Ltd,Road & Rail,203040,3.74000001,3.970000029,8485019136
1679100D AT Equity,Aurora Oil & Gas Pty Ltd,N/A,--,3.630000114,3.779999971,1693008384
AAX AT Equity,Ausenco Ltd,Construction & Engineering,201030,3.190000057,3.549999952,438522976
AUC AT Equity,Ausgold Ltd,Metals & Mining,151040,0.140000001,0.125,19237836
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,1.110000014,1.149999976,3872674816
ASB AT Equity,Austal Ltd,Aerospace & Defense,201010,0.569999993,0.694999993,240475280
ANG AT Equity,Austin Engineering Ltd,Machinery,201060,4.300000191,4.900000095,354340544
ARH AT Equity,Australasian Resources Ltd,Metals & Mining,151040,0.071000002,0.072999999,35707892
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,25.04999924,26.57999992,72924692480
AAC AT Equity,Australian Agricultural Co Ltd,Food Products,302020,1.169999957,1.215000033,380179680
1803385D AT Equity,Australian Gas Networks Ltd,Gas Utilities,551020,0.939999998,0.975000024,1563250176
API AT Equity,Australian Pharmaceutical Industries Ltd,Health Care Providers & Services,351020,0.469999999,0.455000013,222092736
ABA AT Equity,Auswide Bank Ltd,Thrifts & Mortgage Finance,401020,6.199999809,6.650000095,240986704
AHG AT Equity,Automotive Holdings Group Ltd,Specialty Retail,255040,3.309999943,3.599999905,938459520
AVE AT Equity,Avecho Biotechnology Ltd,Pharmaceuticals,352020,0.144999996,0.144999996,147931328
AOG AT Equity,Aveo Group,Real Estate Management & Development,601020,1.129999995,1.720000029,553115392
AVJ AT Equity,AVJennings Ltd,Household Durables,252010,0.344999999,0.354999989,97478992
AWE AT Equity,AWE Ltd,"Oil, Gas & Consumable Fuels",101020,1.215000033,1.274999976,665699200
AZH AT Equity,Azimuth Resources Pty Ltd,N/A,--,0.230000004,0.340000004,146413088
AZM AT Equity,Azumah Resources Ltd,Metals & Mining,151040,0.074000001,0.093999997,31378524
BND AT Equity,Bandanna Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.25,0.275000006,145332336
BOQ AT Equity,Bank of Queensland Ltd,Banks,401010,7.349999905,8.220000267,2571867136
BSE AT Equity,Base Resources Ltd,Metals & Mining,151040,0.234999999,0.36500001,204560608
BRL AT Equity,Bathurst Resources Ltd,Metals & Mining,151040,0.36500001,0.38499999,268440480
IOH AT Equity,BC Pilbara Iron Ore Pty Ltd,Metals & Mining,151040,0.75999999,0.839999974,135386160
BCI AT Equity,BCI Minerals Ltd,Metals & Mining,151040,3.559999943,3.569999933,438143968
BPT AT Equity,Beach Energy Ltd,"Oil, Gas & Consumable Fuels",101020,1.480000019,1.424999952,1800740608
BDR AT Equity,Beadell Resources Ltd,Metals & Mining,151040,0.980000019,0.99000001,734782720
BGA AT Equity,Bega Cheese Ltd,Food Products,302020,1.934999943,2.059999943,312844160
BFG AT Equity,Bell Financial Group Ltd,Capital Markets,402030,0.460000008,0.63499999,164860592
BEN AT Equity,Bendigo & Adelaide Bank Ltd,Banks,401010,8.5,9.220000267,3758012160
PAG AT Equity,Bengerang Ltd,N/A,--,1.11500001,1.184999943,315677376
BHP AT Equity,BHP Group Ltd,Metals & Mining,151040,37.09999847,37.47999954,1.89638E+11
BRV AT Equity,Big River Gold Ltd,Metals & Mining,151040,0.370000005,0.349999994,44326100
BBG AT Equity,Billabong International Ltd,"Textiles, Apparel & Luxury Goods",252030,0.829999983,0.935000002,447812928
BNO AT Equity,Bionomics Ltd,Biotechnology,352010,0.360000014,0.400000006,145951872
BGG AT Equity,Blackgold International Holdings Ltd,"Oil, Gas & Consumable Fuels",101020,0.189999998,0.180000007,159840656
BKL AT Equity,Blackmores Ltd,Personal Products,303020,33.65000153,33.84999847,572376448
