Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,6.739999771,6.75,159829088
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,1.014999986,1.049999952,238457648
3PL AT Equity,3P Learning Ltd,Diversified Consumer Services,253020,1.299999952,1.485000014,206762736
88E AT Equity,88 Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.021,0.026000001,120893864
A2M AT Equity,a2 Milk Co Ltd/The,Food Products,302020,7.579999924,7.369999886,5330640384
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,1.620000005,1.950000048,234839824
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,4.139999866,4.119999886,2379308800
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.910000026,0.819999993,444678816
ACX AT Equity,Aconex Ltd,Interactive Media & Services,502030,5.320000172,7.670000076,1538954880
ADA AT Equity,Adacel Technologies Ltd,Software,451030,2.349999905,2.50999999,197706736
ADH AT Equity,Adairs Ltd,Specialty Retail,255040,1.700000048,1.830000043,303550848
ABC AT Equity,Adbri Ltd,Construction Materials,151020,6.489999771,6.519999981,4239776768
ADS AT Equity,Adslot Ltd,Software,451030,0.039000001,0.039000001,50232244
APT AT Equity,Afterpay Ltd,IT Services,451020,5.079999924,5.96999979,1282930304
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,25.32999992,24.36000061,15975898112
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,2,2.160000086,715144832
1901980D AT Equity,AirXpanders Inc,Health Care Equipment & Supplies,351010,0.689999998,0.725000024,208676912
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,0.289999992,0.414999992,242853328
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,2.180000067,2.25999999,662385728
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,4.849999905,4.849999905,949480064
AJX AT Equity,Alexium International Group Ltd,Chemicals,151010,0.379999995,0.344999999,117554608
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.375,0.330000013,167011760
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,6.289999962,6.96999979,1471018368
ALQ AT Equity,ALS Ltd,Professional Services,202020,6.889999866,6.989999771,3500808704
ALU AT Equity,Altium Ltd,Software,451030,13.60000038,13.27999973,1729266048
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,2.309999943,2.430000067,6998019584
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,0.970000029,1.039999962,567118272
AYS AT Equity,Amaysim Australia Ltd,Electric Utilities,551010,2,1.99000001,419477696
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,15.56000042,15.42000008,17858537472
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.179999828,5.190000057,15146854400
ATX AT Equity,Amplia Therapeutics Ltd,Biotechnology,352010,0.026000001,0.028000001,6317527.5
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,34.06000137,34.04999924,8880598016
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,2.779999971,2.539999962,5227859968
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,24.62000084,24.29999924,3483334144
APA AT Equity,APA Group,Gas Utilities,551020,9.279999733,8.329999924,9282180096
AHX AT Equity,Apiam Animal Health Ltd,Health Care Providers & Services,351020,0.899999976,0.899999976,91994352
APO AT Equity,APN Outdoor Group Pty Ltd,Media,502010,4.920000076,4.929999828,821409536
APD AT Equity,APN Property Group Ltd,Equity Real Estate Investment Trusts (REITs),601010,0.455000013,0.474999994,149027840
ATL AT Equity,Apollo Tourism & Leisure Ltd,Automobiles,251020,1.595000029,1.75,314902464
APX AT Equity,Appen Ltd,IT Services,451020,5.829999924,8.31000042,879238784
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,19.85000038,18.72999954,1483494912
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.710000038,2,939668864
ARF AT Equity,Arena REIT,Equity Real Estate Investment Trusts (REITs),601010,2.5,2.25999999,606125952
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,23.60000038,23.70000076,15133496320
AHY AT Equity,Asaleo Care Ltd,Personal Products,303020,1.549999952,1.5,814683712
AFA AT Equity,ASF Group Ltd,Diversified Financial Services,402010,0.140000001,0.159999996,108480672
ASX AT Equity,ASX Ltd,Capital Markets,402030,57.33000183,54.86000061,10620631040
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,6.199999809,6.289999962,4212969984
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,0.017999999,0.030999999,287667840
ATU AT Equity,Atrum Coal Ltd,Metals & Mining,151040,0.189999998,0.174999997,40619712
AUB AT Equity,AUB Group Ltd,Insurance,403010,13.25,13.19999981,842773504
AIA AT Equity,Auckland International Airport Ltd,Transportation Infrastructure,203050,5.900000095,5.900000095,7068076544
AKP AT Equity,Audio Pixels Holdings Ltd,Household Durables,252010,21.89999962,16.81999969,452347136
