Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,7.510000229,7.150000095,169300448
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,0.899999976,0.875,209652192
3PL AT Equity,3P Learning Ltd,Diversified Consumer Services,253020,0.949999988,1,139134176
8IH AT Equity,8I Holdings Ltd,Diversified Financial Services,402010,0.709999979,0.689999998,247927840
A2M AT Equity,a2 Milk Co Ltd/The,Food Products,302020,2.119999886,2.210000038,1584434816
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,3.650000095,3.809999943,458840896
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,2.809999943,3.099999905,1784268160
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,1.36500001,1.13499999,614365504
MIG AT Equity,ACN 059457279 Ltd,Interactive Media & Services,502030,0.086000003,0.044,13910727
ACX AT Equity,Aconex Ltd,Interactive Media & Services,502030,3.019999981,3.410000086,675174272
ACR AT Equity,Acrux Ltd,Pharmaceuticals,352020,0.310000002,0.284999996,47458688
ADA AT Equity,Adacel Technologies Ltd,Software,451030,2.380000114,2.319999933,183902176
ADH AT Equity,Adairs Ltd,Specialty Retail,255040,1.455000043,1.179999948,195732240
ABC AT Equity,Adbri Ltd,Construction Materials,151020,5.119999886,5.369999886,3488642560
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,22.60000038,24.12000084,16209746944
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,1.809999943,1.75,579399744
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,2.440000057,2.569999933,750812416
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,4.349999905,4.300000191,841807040
AJX AT Equity,Alexium International Group Ltd,Chemicals,151010,0.654999971,0.579999983,175933840
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,4.21999979,3.079999924,648403136
ALQ AT Equity,ALS Ltd,Professional Services,202020,5.920000076,6.039999962,3045495552
ALU AT Equity,Altium Ltd,Software,451030,8.069999695,7.239999771,942762560
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.940000057,1.845000029,5313311232
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,0.99000001,1.039999962,508495968
AYS AT Equity,Amaysim Australia Ltd,Electric Utilities,551010,2.039999962,1.830000043,339773920
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,14.30000019,14.05000019,16271884288
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5,4.880000114,14433761280
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,28.60000038,28.13999939,7339207680
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,3.299999952,3,6147560960
