Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,7.28000021,7.099999905,168116528
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,0.899999976,0.949999988,203872384
3PL AT Equity,3P Learning Ltd,Diversified Consumer Services,253020,0.954999983,0.980000019,136351488
88E AT Equity,88 Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.039999999,0.046,213103920
A2M AT Equity,a2 Milk Co Ltd/The,Food Products,302020,2.640000105,3.099999905,2226537984
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,3.950000048,2.630000114,316732672
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,3.25,3.450000048,1985717760
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,1.049999952,0.829999983,450101696
ACX AT Equity,Aconex Ltd,Interactive Media & Services,502030,3.710000038,4.389999866,872059712
ADA AT Equity,Adacel Technologies Ltd,Software,451030,2.359999895,2.670000076,211646048
ADH AT Equity,Adairs Ltd,Specialty Retail,255040,1.100000024,0.855000019,141822944
ABC AT Equity,Adbri Ltd,Construction Materials,151020,5.590000153,5.920000076,3845952256
ADS AT Equity,Adslot Ltd,Software,451030,0.068999998,0.066,84765696
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,25.70000076,26.76000023,17736966144
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,1.899999976,1.860000014,615819136
1901980D AT Equity,AirXpanders Inc,Health Care Equipment & Supplies,351010,0.889999986,0.850000024,244439376
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,0.25,0.25,97628048
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,2.74000001,2.109999895,617800768
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,4.429999828,4.730000019,925987712
AJX AT Equity,Alexium International Group Ltd,Chemicals,151010,0.529999971,0.5,151864000
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.275000006,0.25,126303920
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,2.819999933,3.150000095,663139520
ALQ AT Equity,ALS Ltd,Professional Services,202020,6.269999981,6.25,3151382016
ALU AT Equity,Altium Ltd,Software,451030,7.53000021,8.199999809,1067769728
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,1.764999986,1.840000033,5298912256
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,1.070000052,1.059999943,544725632
AYS AT Equity,Amaysim Australia Ltd,Electric Utilities,551010,1.850000024,1.779999971,330490464
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,15.10000038,15.71000004,18194399232
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,5.059999943,5.360000134,15776690176
ATX AT Equity,Amplia Therapeutics Ltd,Biotechnology,352010,0.680000007,0.764999986,172603888
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,29.52000046,29.87000084,7790410240
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,2.829999924,3.190000057,6548903936
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,23.85000038,23.79999924,3511734784
APA AT Equity,APA Group,Gas Utilities,551020,8.920000076,9.159999847,10207055872
AHX AT Equity,Apiam Animal Health Ltd,Health Care Providers & Services,351020,1.110000014,1.200000048,121413536
APO AT Equity,APN Outdoor Group Pty Ltd,Media,502010,5.820000172,5.449999809,908049024
APD AT Equity,APN Property Group Ltd,Equity Real Estate Investment Trusts (REITs),601010,0.419999987,0.400000006,125497120
ATL AT Equity,Apollo Tourism & Leisure Ltd,Automobiles,251020,1.419999957,1.320000052,191555536
APX AT Equity,Appen Ltd,IT Services,451020,2.680000067,2.660000086,259880496
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,14.68999958,15.48999977,1226563456
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.809999943,2.029999971,952262144
ARF AT Equity,Arena REIT,Equity Real Estate Investment Trusts (REITs),601010,2.119999886,2.130000114,499104960
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,17.75,19.63999939,12541006848
AHY AT Equity,Asaleo Care Ltd,Personal Products,303020,1.720000029,1.794999957,978988352
AFA AT Equity,ASF Group Ltd,Diversified Financial Services,402010,0.180000007,0.200000003,120644800
AJA AT Equity,Astro Japan Property Group,Equity Real Estate Investment Trusts (REITs),601010,6.369999886,6.670000076,404551936
ASX AT Equity,ASX Ltd,Capital Markets,402030,50.20000076,50.72000122,9819147264
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,5.090000153,5.340000153,3059489280
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,0.027000001,0.016000001,148178144
ATU AT Equity,Atrum Coal Ltd,Metals & Mining,151040,0.360000014,0.300000012,69597792
AUB AT Equity,AUB Group Ltd,Insurance,403010,11.35000038,12.06000042,769988544
AIA AT Equity,Auckland International Airport Ltd,Transportation Infrastructure,203050,6.28000021,6.320000172,7541148672
AKP AT Equity,Audio Pixels Holdings Ltd,Household Durables,252010,15.64999962,16,430294560
AZJ AT Equity,Aurizon Holdings Ltd,Road & Rail,203040,5.329999924,5.150000095,10566490112
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,1.690000057,1.75,6305521152
ASB AT Equity,Austal Ltd,Aerospace & Defense,201010,1.674999952,1.715000033,598705280
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,31.94000053,32.75999832,96184573952
AAC AT Equity,Australian Agricultural Co Ltd,Food Products,302020,1.664999962,1.725000024,1012584896
AFG AT Equity,Australian Finance Group Ltd,Thrifts & Mortgage Finance,401020,1.350000024,1.350000024,289997088
KDR AT Equity,Australian Light Minerals Pty Ltd,Metals & Mining,151040,0.469999999,0.360000014,119999288
