Ticker,Name,"GICS Ind Name
","GICS Ind
","Price:M-1
","Price (I)
","Market Cap
"
ONT AT Equity,1300SMILES Ltd,Health Care Providers & Services,351020,6.420000076,6.989999771,165511904
TGP AT Equity,360 Capital Group Ltd,Capital Markets,402030,0.975000024,1.014999986,230509056
3PL AT Equity,3P Learning Ltd,Diversified Consumer Services,253020,1.190000057,1.25999999,175435056
88E AT Equity,88 Energy Ltd,"Oil, Gas & Consumable Fuels",101020,0.02,0.017000001,79039184
A2M AT Equity,a2 Milk Co Ltd/The,Food Products,302020,5.860000134,7.619999886,5511462912
A2B AT Equity,A2B Australia Ltd,Road & Rail,203040,1.815000057,1.659999967,199914928
ABP AT Equity,Abacus Property Group,Equity Real Estate Investment Trusts (REITs),601010,3.779999971,3.799999952,2194508288
AX1 AT Equity,Accent Group Ltd,Specialty Retail,255040,0.764999986,0.75,406718432
ACX AT Equity,Aconex Ltd,Interactive Media & Services,502030,3.99000001,5.079999924,1017441664
ADA AT Equity,Adacel Technologies Ltd,Software,451030,2.869999886,2.789999962,221130320
ADH AT Equity,Adairs Ltd,Specialty Retail,255040,1.529999971,1.529999971,253788416
ABC AT Equity,Adbri Ltd,Construction Materials,151020,5.829999924,6.210000038,4038192128
ADS AT Equity,Adslot Ltd,Software,451030,0.052000001,0.044,56672276
APT AT Equity,Afterpay Ltd,IT Services,451020,4.179999828,5.199999809,1117380480
AGL AT Equity,AGL Energy Ltd,Multi-Utilities,551030,23.37000084,25.27000046,16572698624
AGI AT Equity,Ainsworth Game Technology Ltd,"Hotels, Restaurants & Leisure",253010,2.549999952,2.279999971,754875072
1901980D AT Equity,AirXpanders Inc,Health Care Equipment & Supplies,351010,0.774999976,0.75,215800160
AJL AT Equity,AJ Lucas Group Ltd,Construction & Engineering,201030,0.230000004,0.245000005,143371232
AQG AT Equity,Alacer Gold Corp,Metals & Mining,151040,2.24000001,2.150000095,630145728
LEP AT Equity,ALE Property Group,Equity Real Estate Investment Trusts (REITs),601010,4.849999905,4.710000038,922072384
AJX AT Equity,Alexium International Group Ltd,Chemicals,151010,0.425000012,0.379999995,116376136
ALK AT Equity,Alkane Resources Ltd,Metals & Mining,151040,0.330000013,0.294999987,149298384
AKE AT Equity,Allkem Ltd,Metals & Mining,151040,4.46999979,4.840000153,1020997952
ALQ AT Equity,ALS Ltd,Professional Services,202020,7.820000172,7.829999924,3948051456
ALU AT Equity,Altium Ltd,Software,451030,10.81000042,11.97999954,1559985408
AWC AT Equity,Alumina Ltd,Metals & Mining,151040,2.200000048,2.339999914,6738833920
AMA AT Equity,AMA Group Ltd,Commercial Services & Supplies,202010,0.964999974,0.935000002,480876160
AYS AT Equity,Amaysim Australia Ltd,Electric Utilities,551010,1.965000033,1.914999962,403668224
AMC AT Equity,Amcor PLC,Containers & Packaging,151030,15.21000004,15.84000015,18344957952
AMP AT Equity,AMP Ltd,Diversified Financial Services,402010,4.829999924,4.96999979,14504792064
ATX AT Equity,Amplia Therapeutics Ltd,Biotechnology,352010,0.033,0.026000001,5866276
ALD AT Equity,Ampol Ltd,"Oil, Gas & Consumable Fuels",101020,32.09999847,34.25999832,8935368704
AGG AT Equity,AngloGold Ashanti Ltd,Metals & Mining,151040,2.430000067,2.5,5142865920
ANN AT Equity,Ansell Ltd,Health Care Equipment & Supplies,351010,22.28000069,24,3497692416
APA AT Equity,APA Group,Gas Utilities,551020,8.350000381,8.56000042,9538470912
AHX AT Equity,Apiam Animal Health Ltd,Health Care Providers & Services,351020,0.800000012,0.850000024,86387144
APO AT Equity,APN Outdoor Group Pty Ltd,Media,502010,4.710000038,4.670000076,778089728
APD AT Equity,APN Property Group Ltd,Equity Real Estate Investment Trusts (REITs),601010,0.405000001,0.439999998,138046832
ATL AT Equity,Apollo Tourism & Leisure Ltd,Automobiles,251020,1.399999976,1.649999976,296908032
APX AT Equity,Appen Ltd,IT Services,451020,5.210000038,5.400000095,527914560
ARB AT Equity,ARB Corp Ltd,Auto Components,251010,17.29999924,18.20999908,1442308736
ALG AT Equity,Ardent Leisure Group Ltd,"Hotels, Restaurants & Leisure",253010,1.820000052,1.875,880939584
ARF AT Equity,Arena REIT,Equity Real Estate Investment Trusts (REITs),601010,2.299999952,2.24000001,599925952
ALL AT Equity,Aristocrat Leisure Ltd,"Hotels, Restaurants & Leisure",253010,21,23.54999924,15037714432
AHY AT Equity,Asaleo Care Ltd,Personal Products,303020,1.544999957,1.480000019,803821312
AFA AT Equity,ASF Group Ltd,Diversified Financial Services,402010,0.189999998,0.170000002,115305600
ASX AT Equity,ASX Ltd,Capital Markets,402030,52.43000031,53.97999954,10450267136
ALX AT Equity,Atlas Arteria Ltd,Transportation Infrastructure,203050,5.429999828,5.960000038,3991939840
AGO AT Equity,Atlas Iron Ltd,Metals & Mining,151040,0.017000001,0.017000001,157737936
ATU AT Equity,Atrum Coal Ltd,Metals & Mining,151040,0.200000003,0.174999997,40598712
AUB AT Equity,AUB Group Ltd,Insurance,403010,12.84000015,13.22999954,844688896
AIA AT Equity,Auckland International Airport Ltd,Transportation Infrastructure,203050,5.929999828,5.559999943,6660763648
AKP AT Equity,Audio Pixels Holdings Ltd,Household Durables,252010,21.18000031,23.86000061,641676736
AZJ AT Equity,Aurizon Holdings Ltd,Road & Rail,203040,4.900000095,5.179999828,10495985664
AST AT Equity,AusNet Services Ltd,Electric Utilities,551010,1.690000057,1.769999981,6390353920
ASB AT Equity,Austal Ltd,Aerospace & Defense,201010,1.554999948,1.764999986,617963520
ANZ AT Equity,Australia & New Zealand Banking Group Ltd,Banks,401010,29.60000038,29.92000008,87887470592
AAC AT Equity,Australian Agricultural Co Ltd,Food Products,302020,1.539999962,1.470000029,886067136
AFG AT Equity,Australian Finance Group Ltd,Thrifts & Mortgage Finance,401020,1.700000048,1.63499999,351218720
